Date,%Gap_AA,%Gain_AA,%YesterdaysGain_AA,%2DaysGain_AA,NearSigmaFlag_AA,NearBollingerBandsFlag_AA,%Gap_CENX,%Gain_CENX,%YesterdaysGain_CENX,%2DaysGain_CENX,NearSigmaFlag_CENX,NearBollingerBandsFlag_CENX,%Gap_XLE,%Gain_XLE,%YesterdaysGain_XLE,%2DaysGain_XLE,NearSigmaFlag_XLE,NearBollingerBandsFlag_XLE,%Gap_DBB,%Gain_DBB,%YesterdaysGain_DBB,%2DaysGain_DBB,NearSigmaFlag_DBB,NearBollingerBandsFlag_DBB,%Gap_KWEB,%Gain_KWEB,%YesterdaysGain_KWEB,%2DaysGain_KWEB,NearSigmaFlag_KWEB,NearBollingerBandsFlag_KWEB
2019-08-19,1.8264822286714992,4.052506084028285,3.5461015293396327,7.742313593590226,Standard_range,NearSMA20LowerSigma,2.3450644596799823,4.0201047971497115,5.291000173915208,9.523808722873685,Above_upper_sigma,NearSMA20LowerSigma,1.403015136159336,2.209748003187981,1.314857310798319,3.553660347156437,Standard_range,NearSMA20LowerSigma,0.13578043710268425,-0.135773962735094,0.13595855905840512,0.0,Standard_range,NearSMA20LowerSigma,2.5496467079789924,3.3831753430842695,3.0310703670482617,6.516792135422042,Above_upper_sigma,BelowSMA20UpperSigma
2019-08-20,-0.6033938879048146,0.43883667424514294,4.052506084028285,4.50912664119616,Standard_range,NearSMA20LowerSigma,-0.8051560455349537,-0.6441217650131141,4.0201047971497115,3.35008866216182,Standard_range,NearSMA20LowerSigma,-0.48043717426491706,-0.8407650549635958,2.209748003187981,1.3504041592108247,Standard_range,NearSMA20LowerSigma,-0.33990612240108353,-0.6798122448021671,-0.135773962735094,-0.8146631995133347,Standard_range,NearSMA20LowerSigma,0.023718607220226274,-0.6165480977532273,3.3831753430842695,2.7457683421095993,Standard_range,NearSMA20UpperSigma
2019-08-21,1.9661421127902468,0.8738386241338479,0.43883667424514294,1.3165100227354094,Standard_range,NearSMA20LowerSigma,1.7828222391283448,-1.620743977245362,-0.6441217650131141,-2.2544261775458994,Standard_range,NearSMA20LowerSigma,1.0382392535312848,0.640247319645486,-0.8407650549635958,-0.20590071104703006,Standard_range,NearSMA20LowerSigma,0.4791283377377822,1.0951458237256029,-0.6798122448021671,0.4078886435153096,Standard_range,NearSMA20LowerSigma,1.1930326934393305,0.5965163467196652,-0.6165480977532273,-0.023709561222049223,Standard_range,NearSMA20UpperSigma
2019-08-22,-0.05414309287278561,-2.273958266962502,0.8738386241338479,-1.4199903684620572,Standard_range,NearSMA20LowerSigma,0.1647405562089263,-4.448104996554125,-1.620743977245362,-5.996756579966286,Standard_range,NearSMA20LowerSigma,0.34388026730428606,-0.4470397562161823,0.640247319645486,0.1903454033723798,Standard_range,AboveSMA20LowerSigma,-0.6770506321627388,-1.0832823028270342,1.0951458237256029,0.0,Standard_range,NearSMA20LowerSigma,-0.2846274485746505,-1.6603433716151237,0.5965163467196652,-1.073731244518819,Standard_range,NearSMA20UpperSigma
2019-08-23,-1.2188328124844796,-3.1578931795957437,-2.273958266962502,-5.360042273538983,Standard_range,NearSMA20LowerSigma,0.8620640043698012,-5.517244157552911,-4.448104996554125,-9.719936341062835,Standard_range,NearSMA20LowerSigma,-1.1917140297446234,-3.3506086187910533,-0.4470397562161823,-3.7826698224060338,Standard_range,NearSMA20LowerSigma,0.0,-0.4791218101926964,-1.0832823028270342,-1.5572138712409285,Standard_range,NearSMA20LowerSigma,-1.2059816957093394,-2.2913670620297757,-1.6603433716151237,-3.9136658725111158,Standard_range,BelowSMA20UpperSigma
2019-08-26,1.4302059871107748,-1.7734523687677546,-3.1578931795957437,-4.875341816966802,Standard_range,NearSMA20LowerSigma,2.189778925938227,-0.182485927865502,-5.517244157552911,-5.6896618912248975,Standard_range,NearSMA20LowerTwoSigma,0.8756284604778678,0.4288807762568221,-3.3506086187910533,-2.93609795878783,Standard_range,NearSMA20LowerSigma,0.137554730509937,-0.5502058040986352,-0.4791218101926964,-1.0266914582829487,Standard_range,NearSMA20LowerSigma,1.8760853313254457,1.8267136734820524,-2.2913670620297757,-0.5065101039794856,Standard_range,BelowSMA20UpperSigma
2019-08-27,0.8153720968337679,-2.5626123011211366,-1.7734523687677546,-4.290617961332324,Standard_range,NearSMA20LowerSigma,0.9140803044365646,-5.850086052983323,-0.182485927865502,-6.021896397034108,Standard_range,NearSMA20LowerTwoSigma,0.5338064643913287,-0.6227798648877815,0.4288807762568221,-0.19657007174986124,Standard_range,NearSMA20LowerSigma,0.5532498167012906,1.1064996334025812,-0.5502058040986352,0.5502058040986352,Standard_range,NearSMA20LowerSigma,0.48485033439867425,-0.04848595821496212,1.8267136734820524,1.7773420156386586,Standard_range,NearSMA20UpperSigma
2019-08-28,-0.8965906911807526,1.6736443174348088,-2.5626123011211366,-0.9318569988419272,Standard_range,BelowSMA20LowerSigma,-0.7766982740254398,2.1359248830568465,-5.850086052983323,-3.839114613612385,Standard_range,NearSMA20LowerTwoSigma,0.5192496391234943,1.4324137396861572,-0.6227798648877815,0.8007130904457243,Standard_range,NearSMA20LowerSigma,-0.3419985713149645,-0.20519653355690975,1.1064996334025812,0.8990326009541095,Standard_range,NearSMA20LowerSigma,-0.8003832646647726,0.7518830384013171,-0.04848595821496212,0.7030325224905303,Standard_range,BelowSMA20UpperSigma
2019-08-29,1.8224542138219644,4.644320973243408,1.6736443174348088,6.395694704730339,Standard_range,NearSMA20LowerSigma,2.0912481348053036,4.752851504212666,2.1359248830568465,6.990293725202733,Standard_range,NearSMA20LowerSigma,0.7766965840380142,1.4651332639033758,1.4324137396861572,2.918533773766397,Standard_range,NearSMA20LowerSigma,-0.06854166399758659,-0.06854166399758659,-0.20519653355690975,-0.27359755243593104,Standard_range,NearSMA20LowerSigma,1.2277282385484243,1.9258527188946526,0.7518830384013171,2.692215917233929,Standard_range,NearSMA20UpperSigma
2019-08-30,0.7865241741447951,0.7303431106028658,4.644320973243408,5.4085835621086416,Standard_range,AboveSMA20LowerSigma,1.270411831515006,0.0,4.752851504212666,4.752851504212666,Standard_range,NearSMA20LowerSigma,0.382743949991628,0.0,1.4651332639033758,1.4651332639033758,Standard_range,AboveSMA20LowerSigma,-0.27434816229314235,-0.6172850004035904,-0.06854166399758659,-0.6854035669902928,Standard_range,NearSMA20LowerSigma,0.4723683566808602,0.07085210011517071,1.9258527188946526,1.9980693261062852,Standard_range,NearSMA20UpperTwoSigma
2019-09-03,-1.6731798064865595,-1.7847166167188837,0.7303431106028658,-1.067408060970009,Standard_range,NearSMA20LowerSigma,-3.0853007120191,-4.537204893197135,0.0,-4.537204893197135,Below_lower_sigma,NearSMA20LowerSigma,-1.6179546147915618,-0.48712383703331763,0.0,-0.48712383703331763,Below_lower_sigma,NearSMA20LowerSigma,-0.759141880019213,-0.2760521910618403,-0.6172850004035904,-0.8916331626967205,Standard_range,NearSMA20LowerTwoSigma,-0.7080463644637668,-0.8968545267817054,0.07085210011517071,-0.8266378669337375,Standard_range,NearSMA20UpperSigma
2019-09-04,2.328221653615969,3.8046567465767374,-1.7847166167188837,1.9520377886925824,Standard_range,AboveSMA20LowerSigma,2.8517036502517445,4.3726146811446265,-4.537204893197135,-0.36298469932605865,Above_upper_sigma,NearSMA20LowerSigma,1.3986000461364954,1.3986000461364954,-0.48712383703331763,0.9046632948936879,Standard_range,BelowSMA20UpperSigma,1.5224932175275583,2.422148000620119,-0.2760521910618403,2.1394094169318065,Above_upper_sigma,BelowSMA20UpperSigma,1.8099506814807858,1.0716764235638185,-0.8968545267817054,0.16521051826492886,Standard_range,NearSMA20UpperTwoSigma
2019-09-05,2.352288740017853,7.330416314299323,3.8046567465767374,11.413970239730212,Standard_range,NearSMA20UpperSigma,2.914395827318584,5.464484576358395,4.3726146811446265,10.076040112337752,Above_upper_sigma,AboveSMA20LowerSigma,0.8793074509193157,1.241381415005388,1.3986000461364954,2.6573434221848786,Standard_range,NearSMA20UpperSigma,1.148649149345074,1.4189191583824268,2.422148000620119,3.8754354810277216,Above_upper_sigma,NearSMA20UpperTwoSigma,1.2723867412839862,2.3562677482526233,1.0716764235638185,3.453195737750504,Standard_range,NearSMA20UpperTwoSigma
2019-09-06,-0.5096859184111728,-2.5993894345917186,7.330416314299323,4.54048081252212,Standard_range,NearSMA20UpperTwoSigma,1.0362684486156488,-1.8998296068934675,5.464484576358395,3.4608390736191437,Standard_range,AboveSMA20LowerSigma,-0.20436434619781402,0.527924986630382,1.241381415005388,1.775859964304969,Standard_range,NearSMA20UpperSigma,-0.6662250495993234,-0.5996012739208129,1.4189191583824268,0.8108100271120463,Standard_range,NearSMA20UpperTwoSigma,0.2992658200392084,0.2762494253585334,2.3562677482526233,2.6390263497256132,Standard_range,NearSMA20UpperTwoSigma
2019-09-09,0.837257154902673,6.2270988419769395,-2.5993894345917186,3.4658428580052885,Standard_range,NearSMA20UpperTwoSigma,1.760570149506083,5.809866382332914,-1.8998296068934675,3.799659213786935,Standard_range,AboveSMA20LowerSigma,0.8131450993772804,1.998984125999383,0.527924986630382,2.5374622493096908,Standard_range,NearSMA20UpperTwoSigma,0.134044932889337,0.134044932889337,-0.5996012739208129,-0.4663600761567065,Standard_range,NearSMA20UpperTwoSigma,0.04591473171058078,0.6657417164543155,0.2762494253585334,0.9438302494789261,Standard_range,NearSMA20UpperTwoSigma
2019-09-10,0.4433505220216267,2.610840919037634,6.2270988419769395,9.000519405649825,Standard_range,NearSMA20UpperTwoSigma,0.4991635911596774,10.149744316910565,5.809866382332914,16.54929728220441,Standard_range,NearSMA20UpperSigma,0.6145204321676363,1.1792046093150588,1.998984125999383,3.2017608482677025,Standard_range,NearSMA20UpperTwoSigma,0.06693593817075175,0.9370839843033237,0.134044932889337,1.0723850307905367,Standard_range,NearSMA20UpperTwoSigma,-0.7069499871857324,-0.8209733367875685,0.6657417164543155,-0.16069718231721483,Standard_range,AboveSMA20UpperSigma
2019-09-11,2.4964016306686454,6.481038821000339,2.610840919037634,9.261089353555365,Above_upper_sigma,AboveSMA20UpperTwoSigma,-0.15105365887530103,4.07854963132996,10.149744316910565,14.642256307658814,Standard_range,NearSMA20UpperTwoSigma,0.5581092626513073,0.09849207993181135,1.1792046093150588,1.2788581123932363,Standard_range,NearSMA20UpperTwoSigma,0.0,-0.19893722230086364,0.9370839843033237,0.7362825531534608,Standard_range,NearSMA20UpperTwoSigma,0.8047791690345887,2.3223690102391594,-0.8209733367875685,1.48232964309571,Standard_range,NearSMA20UpperTwoSigma
2019-09-12,-0.6762832122020778,1.713251377539104,6.481038821000339,8.305326685419075,Standard_range,NearSMA20UpperTwoSigma,-0.7256852665689323,0.5805509815405883,4.07854963132996,4.682778672787854,Standard_range,NearSMA20UpperTwoSigma,-1.2627098451031467,-0.6231568890912222,0.09849207993181135,-0.5252785693407153,Standard_range,NearSMA20UpperTwoSigma,-0.3986738794437817,-0.1328934053833742,-0.19893722230086364,-0.33156625323494715,Standard_range,NearSMA20UpperSigma,0.6966322995303722,-0.06741298718398876,2.3223690102391594,2.253390444731933,Standard_range,NearSMA20UpperTwoSigma
2019-09-13,1.7287291942796112,1.4627656538921527,1.713251377539104,3.201077884146733,Standard_range,NearSMA20UpperTwoSigma,2.1645035942719817,1.7316070038779316,0.5805509815405883,2.322210846875959,Standard_range,NearSMA20UpperTwoSigma,0.6600685411728714,0.7920847673594972,-0.6231568890912222,0.16399194747303203,Standard_range,NearSMA20UpperTwoSigma,1.3306707439681367,1.7298751397278835,-0.1328934053833742,1.5946828443624446,Above_upper_sigma,NearSMA20UpperTwoSigma,0.6071519009492908,0.8095358679323879,-0.06741298718398876,0.7415771484375,Standard_range,NearSMA20UpperTwoSigma
2019-09-16,-1.4416772936013895,-1.4416772936013895,1.4627656538921527,0.0,Standard_range,NearSMA20UpperTwoSigma,-0.7092225444273564,2.695029436070072,1.7316070038779316,4.473303758419565,Standard_range,NearSMA20UpperTwoSigma,4.191220500737083,3.3562527432968627,0.7920847673594972,4.1749218773901,Above_upper_sigma,AboveSMA20UpperTwoSigma,-0.39241608741918954,-1.5042481544156523,1.7298751397278835,0.19960537044917934,Standard_range,NearSMA20UpperTwoSigma,-1.0930217676845206,-1.383008523886658,0.8095358679323879,-0.5846686060116951,Standard_range,AboveSMA20UpperSigma
2019-09-17,-2.4822671950315596,-2.3492854248378223,-1.4416772936013895,-3.757093603907438,Below_lower_sigma,AboveSMA20UpperSigma,-1.6574570352582891,-2.209942713677719,2.695029436070072,0.42552811573845306,Standard_range,NearSMA20UpperTwoSigma,0.06335672446278362,-1.3939506624841358,3.3562527432968627,1.9155175734628982,Standard_range,NearSMA20UpperTwoSigma,-0.5312143104336463,-0.33200656933405226,-1.5042481544156523,-1.8312605210579584,Standard_range,NearSMA20UpperSigma,-0.7238174653946292,0.40714840285758014,-1.383008523886658,-0.9814910181454667,Standard_range,NearSMA20UpperSigma
2019-09-18,-1.0894224404797723,-1.634137989699625,-2.3492854248378223,-3.945032848923696,Standard_range,NearSMA20UpperSigma,-0.5649712187014997,-0.988696265233533,-2.209942713677719,-3.1767893578373196,Standard_range,AboveSMA20UpperSigma,-0.7228927918706074,-0.4819264852378263,-1.3939506624841358,-1.8691593302883032,Standard_range,AboveSMA20UpperSigma,-0.5329774982422903,-0.6662250495993234,-0.33200656933405226,-0.9960197080021568,Standard_range,BelowSMA20UpperSigma,0.06758003989491064,-0.3604412020997249,0.40714840285758014,0.04523967016026561,Standard_range,NearSMA20UpperSigma
2019-09-19,-1.7074334929890638,1.2459642677114748,-1.634137989699625,-0.4085344974249063,Standard_range,NearSMA20UpperSigma,-0.2853132255441045,0.14264981053035988,-0.988696265233533,-0.8474568280522494,Standard_range,NearSMA20UpperSigma,0.597254119980756,-1.1622273422841336,-0.4819264852378263,-1.638552746140817,Standard_range,AboveSMA20UpperSigma,0.06707061692941516,0.0,-0.6662250495993234,-0.6662250495993234,Standard_range,BelowSMA20UpperSigma,0.3165258672787202,0.2939205730515396,-0.3604412020997249,-0.06758003989491064,Standard_range,NearSMA20UpperSigma
2019-09-20,0.4557902417299182,-1.093891364066335,1.2459642677114748,0.13844340812129152,Standard_range,NearSMA20UpperSigma,-0.4273534172344844,2.2792001117782377,0.14264981053035988,2.425101196949657,Standard_range,NearSMA20UpperSigma,0.06532670527232819,0.081655827244748,-1.1622273422841336,-1.0815205413901923,Standard_range,NearSMA20UpperSigma,0.3353466884410578,-0.6036227599526767,0.0,-0.6036227599526767,Standard_range,BelowSMA20UpperSigma,0.5410231299986046,-0.7890042470754274,0.2939205730515396,-0.49740271982829287,Standard_range,NearSMA20UpperSigma
2019-09-23,-4.792630778628906,-1.843324939241719,-1.093891364066335,-2.917052330986008,Below_lower_sigma,BelowSMA20UpperSigma,-1.9498589113196427,1.2534840492985877,2.2792001117782377,3.5612535709295616,Standard_range,NearSMA20UpperSigma,-0.6690598165459375,0.032637823371533446,0.081655827244748,0.11432030130095017,Standard_range,NearSMA20UpperSigma,0.47233906842103784,0.8771937727253651,-0.6036227599526767,0.26827607151163074,Standard_range,BelowSMA20UpperSigma,-0.47716221877224646,-1.3406048059293278,-0.7890042470754274,-2.1190316241494758,Standard_range,BelowSMA20UpperSigma
2019-09-24,-1.0798100961250017,-3.1924808553232134,-1.843324939241719,-4.976957998778242,Standard_range,BelowSMA20UpperSigma,0.0,-9.903711032745989,1.2534840492985877,-8.774368421531497,Standard_range,NearSMA20UpperSigma,-0.3099488239375306,-1.5823775172568382,0.032637823371533446,-1.5502561474644578,Standard_range,NearSMA20UpperSigma,-1.0033419427692063,-1.2040090555045477,0.8771937727253651,-0.3373767752371178,Below_lower_sigma,AboveSMA20LowerSigma,0.32243945244068595,-2.9709745629439133,-1.3406048059293278,-4.271750341099477,Standard_range,BelowSMA20UpperSigma
2019-09-25,-0.6789587356887578,4.2676970172195094,-3.1924808553232134,0.9389707516583636,Standard_range,BelowSMA20UpperSigma,-0.4580184570190646,6.870225895591156,-9.903711032745989,-3.7138924571510654,Standard_range,BelowSMA20UpperSigma,-0.464118325038754,0.16575247983768474,-1.5823775172568382,-1.4192478673944007,Standard_range,BelowSMA20UpperSigma,-0.2031190637488323,-0.2031190637488323,-1.2040090555045477,-1.4046825473323878,Standard_range,AboveSMA20LowerSigma,-0.023741125034147107,1.7564629599062016,-2.9709745629439133,-1.2666956707840566,Standard_range,NearSMA20LowerSigma
2019-09-26,-1.4418579811273617,-2.3720940878224925,4.2676970172195094,1.794369140765376,Standard_range,BelowSMA20UpperSigma,-0.8571420397077287,-6.000001089913504,6.870225895591156,0.4580111770626628,Standard_range,NearSMA20UpperSigma,-0.44679870329331534,-1.3072992082372714,0.16575247983768474,-1.1437136092561384,Standard_range,BelowSMA20UpperSigma,0.6105844910814748,-0.4748961730744342,-0.2031190637488323,-0.6770506321627388,Standard_range,AboveSMA20LowerSigma,-0.1399523211770517,-0.6298121401698119,1.7564629599062016,1.1155884027773144,Standard_range,NearSMA20LowerSigma
2019-09-27,0.4287763390627834,-1.8103819195342568,-2.3720940878224925,-4.13953204487647,Standard_range,BelowSMA20UpperSigma,-0.4559229987694992,1.519755407174008,-6.000001089913504,-4.571431023733957,Standard_range,BelowSMA20UpperSigma,-0.5533165991525795,-0.01676445612931798,-1.3072992082372714,-1.3238445027643457,Standard_range,AboveSMA20LowerSigma,0.13632927052042448,0.5453300837764324,-0.4748961730744342,0.06784415900352031,Standard_range,NearSMA20LowerSigma,0.42253594277742323,-3.8028145303077547,-0.6298121401698119,-4.408676082897546,Standard_range,NearSMA20LowerSigma
2019-09-30,-0.3881607051766435,-2.6200917008033464,-1.8103819195342568,-4.383039953911042,Standard_range,AboveSMA20LowerSigma,-0.44909781051076186,-0.5988018395350123,1.519755407174008,0.9118532443044048,Standard_range,BelowSMA20UpperSigma,-0.4695666425937194,-0.721114032321738,-0.01676445612931798,-0.7377575976054651,Standard_range,AboveSMA20LowerSigma,0.4067825058759269,0.13559632382150422,0.5453300837764324,0.6816658551442302,Standard_range,AboveSMA20LowerSigma,1.7813556622516526,0.8540807533626911,-3.8028145303077547,-2.9812128839345022,Standard_range,NearSMA20LowerTwoSigma
2019-10-01,0.59791151498794,-1.0463332718775065,-2.6200917008033464,-3.6390100814616457,Standard_range,AboveSMA20LowerSigma,0.7530149358470887,-2.2590376262586185,-0.5988018395350123,-2.844312306931806,Standard_range,BelowSMA20UpperSigma,0.3378391222330155,-2.314187355116414,-0.721114032321738,-3.0186134576861927,Standard_range,NearSMA20LowerSigma,-0.7447569867456707,-0.6093442775797946,0.13559632382150422,-0.4745742021981052,Standard_range,NearSMA20LowerSigma,0.5564953594159056,-0.483911817272594,0.8540807533626911,0.3660359383955242,Standard_range,NearSMA20LowerTwoSigma
2019-10-02,-2.2155111809426318,-2.819744995370869,-1.0463332718775065,-3.8365743371797087,Below_lower_sigma,NearSMA20LowerSigma,-1.0785777703064305,-2.773495141550842,-2.2590376262586185,-4.969878468999372,Standard_range,AboveSMA20LowerSigma,-0.5879303853061797,-2.455476290301685,-2.314187355116414,-4.712839323600057,Standard_range,NearSMA20LowerTwoSigma,-0.40872219597667775,-0.40872219597667775,-0.6093442775797946,-1.01557594824409,Standard_range,NearSMA20LowerTwoSigma,-0.4862649106384234,0.24312781795333938,-0.483911817272594,-0.24196052356140785,Standard_range,NearSMA20LowerTwoSigma
2019-10-03,-0.8808294456691226,-1.2953368387701336,-2.819744995370869,-4.078556638456586,Standard_range,NearSMA20LowerTwoSigma,-1.4263098796201534,0.15848223411283993,-2.773495141550842,-2.619408404501343,Standard_range,NearSMA20LowerSigma,-0.5495503884587308,1.0813696365920964,-2.455476290301685,-1.400659428746629,Standard_range,NearSMA20LowerTwoSigma,-0.8891936761868631,-0.5471951048718864,-0.40872219597667775,-0.9536807929996548,Below_lower_sigma,NearSMA20LowerTwoSigma,0.5578451243995645,2.2071303844665304,0.24312781795333938,2.455624350363008,Standard_range,BelowSMA20LowerSigma
2019-10-04,0.2624732095101908,2.0997456267647983,-1.2953368387701336,0.7772100093707153,Standard_range,NearSMA20LowerTwoSigma,0.632910771622848,0.4746793062713667,0.15848223411283993,0.6339138227536568,Standard_range,NearSMA20LowerSigma,0.42090119579585844,0.6313584837976722,1.0813696365920964,1.7195554393316048,Standard_range,NearSMA20LowerTwoSigma,-0.0687773652549685,0.7565313408929719,-0.5471951048718864,0.2051965335568976,Standard_range,NearSMA20LowerTwoSigma,-0.308498030370567,0.4034218939365685,2.2071303844665304,2.6194563256017633,Standard_range,NearSMA20LowerSigma
2019-10-07,-0.2056602260065848,-1.0282815171942814,2.0997456267647983,1.0498728133823991,Standard_range,BelowSMA20LowerSigma,0.0,0.15748392176416234,0.4746793062713667,0.632910771622848,Standard_range,NearSMA20LowerSigma,0.15684933933872244,-0.8888151389628771,0.6313584837976722,-0.263068264950325,Standard_range,BelowSMA20LowerSigma,-0.2047763396064804,0.0,0.7565313408929719,0.7565313408929719,Standard_range,NearSMA20LowerSigma,-0.7090594233523119,-1.1344824548725656,0.4034218939365685,-0.7356373115418221,Standard_range,NearSMA20LowerSigma
2019-10-08,-1.8181837998426986,-3.948053137048498,-1.0282815171942814,-4.935737553545501,Standard_range,NearSMA20LowerTwoSigma,-1.7295618114023608,-0.7861665044845559,0.15748392176416234,-0.6299206685632521,Standard_range,NearSMA20LowerTwoSigma,-1.0198664097956223,-1.7056399230245458,-0.8888151389628771,-2.579295076135386,Standard_range,NearSMA20LowerTwoSigma,-0.13651538983016095,0.13652189955263885,0.0,0.13652189955263885,Standard_range,NearSMA20LowerSigma,-1.2909416492696537,-1.912510200188137,-1.1344824548725656,-3.02529556239192,Standard_range,NearSMA20LowerSigma
2019-10-09,1.4061667501368103,-0.4326658988445016,-3.948053137048498,-4.36363715630073,Standard_range,NearSMA20LowerTwoSigma,1.4263098796201534,0.0,-0.7861665044845559,-0.7861665044845559,Standard_range,NearSMA20LowerSigma,0.8944543584109295,0.9123404429552643,-1.7056399230245458,-0.8088607228982254,Standard_range,NearSMA20LowerTwoSigma,0.06816788568389891,0.13632927052042448,0.13652189955263885,0.27303728938282407,Standard_range,NearSMA20LowerSigma,1.4379726301273708,1.340490051477478,-1.912510200188137,-0.5976571576776729,Standard_range,NearSMA20LowerSigma
2019-10-10,1.2493185450442177,1.520916289876382,-0.4326658988445016,1.0816699048956142,Standard_range,BelowSMA20LowerSigma,0.3169569113768284,-2.377180613750639,0.0,-2.377180613750639,Standard_range,NearSMA20LowerSigma,0.33681727924644506,1.258640465153677,0.9123404429552643,2.1824639941039385,Standard_range,NearSMA20LowerSigma,0.9530316359553136,1.3614756205066862,0.13632927052042448,1.4996609808088608,Above_upper_sigma,BelowSMA20UpperSigma,0.5531494278688303,1.5873011504275065,1.340490051477478,2.949068815913453,Standard_range,NearSMA20LowerSigma
2019-10-11,2.5147100049464517,3.1567690515191282,1.520916289876382,4.725697156133841,Above_upper_sigma,NearSMA20LowerSigma,1.2987000923330156,4.2207830409454505,-2.377180613750639,1.7432667909969817,Standard_range,NearSMA20LowerSigma,1.0329134517167307,1.348040042300933,1.258640465153677,2.623647484913484,Standard_range,NearSMA20LowerSigma,0.5372728130387835,0.6044271110707752,1.3614756205066862,1.9741318593384227,Standard_range,NearSMA20UpperSigma,1.5151500099837776,1.7755681112634443,1.5873011504275065,3.39105287474766,Standard_range,BelowSMA20UpperSigma
2019-10-14,-1.3485488569610258,-0.5705425644914813,3.1567690515191282,2.568215775926036,Standard_range,NearSMA20LowerSigma,-0.9345785368615916,-3.4267953958624795,4.2207830409454505,0.6493500461665078,Standard_range,NearSMA20LowerSigma,-0.725510750342855,-0.05182031372112817,1.348040042300933,1.295521170000798,Standard_range,NearSMA20LowerSigma,-0.06675083787103216,0.200271612565277,0.6044271110707752,0.8059092195581753,Standard_range,NearSMA20UpperSigma,-0.5582732474909649,-0.41870271725516434,1.7755681112634443,1.3494310420797035,Standard_range,BelowSMA20UpperSigma
2019-10-15,-0.3129862582347251,1.5127752061792126,-0.5705425644914813,0.933601615231405,Standard_range,NearSMA20LowerSigma,-0.161286328263016,0.8064547140815094,-3.4267953958624795,-2.6479762347928313,Standard_range,NearSMA20LowerSigma,-0.2073953173503717,0.4147906347007312,-0.05182031372112817,0.3627553751714152,Standard_range,AboveSMA20LowerSigma,0.0,-0.06662377567852243,0.200271612565277,0.13351440837685136,Standard_range,NearSMA20UpperTwoSigma,0.8876366298251053,2.4059769826110937,-0.41870271725516434,1.9772003743532032,Standard_range,NearSMA20UpperSigma
2019-10-16,-1.0791320367543944,-1.5416199957579624,1.5127752061792126,-0.052166034648077265,Standard_range,NearSMA20LowerSigma,-0.8000030517578125,-1.44000244140625,0.8064547140815094,-0.6451606948963502,Standard_range,NearSMA20LowerSigma,-0.34422883561909745,-1.3941438551922374,0.4147906347007312,-0.9851359986370996,Standard_range,AboveSMA20LowerSigma,-0.40000279744466144,-0.40000279744466144,-0.06662377567852243,-0.4663600761567065,Standard_range,NearSMA20UpperSigma,-0.3649631543230379,0.34215676404383316,2.4059769826110937,2.7563659596422685,Standard_range,NearSMA20UpperSigma
2019-10-17,7.2546941582370685,5.94989247769965,-1.5416199957579624,4.316547749779371,Above_upper_sigma,BelowSMA20UpperSigma,1.1363664512229634,0.16234138197320175,-1.44000244140625,-1.279998779296875,Standard_range,NearSMA20LowerSigma,0.41891754221370875,0.06982180989370919,-1.3941438551922374,-1.3252954617707455,Standard_range,AboveSMA20LowerSigma,0.7362825531534608,0.669346614982709,-0.40000279744466144,0.2666664123535156,Standard_range,NearSMA20UpperTwoSigma,0.659234120857148,-0.06820321175124429,0.34215676404383316,0.2737201903902869,Standard_range,NearSMA20UpperTwoSigma
2019-10-18,1.7734020880864372,6.108382882118522,5.94989247769965,12.421717573430433,Standard_range,NearSMA20UpperSigma,0.0,3.241487954490724,0.16234138197320175,3.409091612805741,Standard_range,NearSMA20LowerSigma,-0.2616457720007484,-0.5232915440014845,0.06982180989370919,-0.4538351057348179,Standard_range,NearSMA20LowerSigma,0.59840527138407,0.797871581538869,0.669346614982709,1.4725587229445174,Standard_range,NearSMA20UpperTwoSigma,0.13649084290406419,-1.9335725473691519,-0.06820321175124429,-2.00045700054155,Standard_range,NearSMA20UpperTwoSigma
2019-10-21,0.13927009295180695,-4.9675095482541645,6.108382882118522,0.837438830951197,Standard_range,NearSMA20UpperTwoSigma,2.197807626969311,-4.238618301055375,3.241487954490724,-1.1345246482302,Standard_range,BelowSMA20UpperSigma,0.19288201421369833,1.7885331923484924,-0.5232915440014845,1.2558824053897883,Standard_range,AboveSMA20LowerSigma,0.3957811360198767,0.0,0.797871581538869,0.797871581538869,Standard_range,NearSMA20UpperTwoSigma,1.4845729078805927,2.2732533712862226,-1.9335725473691519,0.2957258207977369,Standard_range,NearSMA20UpperSigma
2019-10-22,-0.09769687877804956,1.2701526018724245,-4.9675095482541645,-3.7604518981571506,Standard_range,NearSMA20UpperSigma,0.8196752707633858,-0.9836056347144335,-4.238618301055375,-5.18053264732659,Standard_range,NearSMA20LowerSigma,0.31007804916707843,1.2919896810630473,1.7885331923484924,3.10363053769907,Standard_range,BelowSMA20UpperSigma,0.1978874226460663,-0.46173941641673605,0.0,-0.46173941641673605,Standard_range,NearSMA20UpperTwoSigma,-0.7031103928740015,-1.8598314628857817,2.2732533712862226,0.3711432269701482,Standard_range,NearSMA20UpperSigma
