Date,%Gap_AEM,%Gain_AEM,%YesterdaysGain_AEM,%2DaysGain_AEM,NearSigmaFlag_AEM,NearBollingerBandsFlag_AEM,%Gap_AU,%Gain_AU,%YesterdaysGain_AU,%2DaysGain_AU,NearSigmaFlag_AU,NearBollingerBandsFlag_AU,%Gap_EQX,%Gain_EQX,%YesterdaysGain_EQX,%2DaysGain_EQX,NearSigmaFlag_EQX,NearBollingerBandsFlag_EQX,%Gap_HL,%Gain_HL,%YesterdaysGain_HL,%2DaysGain_HL,NearSigmaFlag_HL,NearBollingerBandsFlag_HL,%Gap_KGC,%Gain_KGC,%YesterdaysGain_KGC,%2DaysGain_KGC,NearSigmaFlag_KGC,NearBollingerBandsFlag_KGC,%Gap_PVG,%Gain_PVG,%YesterdaysGain_PVG,%2DaysGain_PVG,NearSigmaFlag_PVG,NearBollingerBandsFlag_PVG,%Gap_SSRM,%Gain_SSRM,%YesterdaysGain_SSRM,%2DaysGain_SSRM,NearSigmaFlag_SSRM,NearBollingerBandsFlag_SSRM,%Gap_WPM,%Gain_WPM,%YesterdaysGain_WPM,%2DaysGain_WPM,NearSigmaFlag_WPM,NearBollingerBandsFlag_WPM,%Gap_GDX,%Gain_GDX,%YesterdaysGain_GDX,%2DaysGain_GDX,NearSigmaFlag_GDX,NearBollingerBandsFlag_GDX,%Gap_GLD,%Gain_GLD,%YesterdaysGain_GLD,%2DaysGain_GLD,NearSigmaFlag_GLD,NearBollingerBandsFlag_GLD
2019-02-14,-0.36039816201611796,0.5766498909804955,-0.9283489769827824,-0.3570524093659766,Standard_range,AboveSMA20LowerSigma,-0.2978403644384878,1.8615040530092368,-0.07439937142643968,1.7857197342682805,Standard_range,BelowSMA20UpperSigma,2.11180213995034,1.6149082156611798,-3.7081277353257067,-2.1531023791095123,Standard_range,BelowSMA20UpperSigma,0.392156496088299,1.176469488264897,0.393700417852015,1.5748016714081123,Standard_range,BelowSMA20UpperSigma,0.31152617895385004,1.5576308947693192,-0.3105587072796533,1.242234829118682,Standard_range,AboveSMA20LowerSigma,0.5398105624387705,2.02429282667014,0.0,2.02429282667014,Standard_range,BelowSMA20UpperSigma,0.07391152312787137,1.6260182658591706,0.07395913364616483,1.7011799885276933,Standard_range,BelowSMA20UpperSigma,-0.14367232041485198,1.436787147831309,-0.7132739942046715,0.7132649245490816,Standard_range,NearSMA20UpperSigma,0.18247722645753586,1.0036464990363787,-0.5895653753497887,0.4081639714373612,Standard_range,BelowSMA20UpperSigma,0.38096261720444896,0.5592889654295116,-0.3956062177901892,0.16147016571666886,Standard_range,BelowSMA20UpperSigma
2019-02-15,1.3377867903214224,3.0578087927221484,0.5766498909804955,3.6520915347722678,Standard_range,BelowSMA20UpperSigma,0.7309899529576582,-0.7309969242609462,1.8615040530092368,1.1168995913758,Standard_range,NearSMA20UpperSigma,0.9779941408490639,1.7114839171809666,1.6149082156611798,3.354031027230422,Standard_range,BelowSMA20UpperSigma,1.5503861641813224,4.263571192529107,1.176469488264897,5.490200294984561,Standard_range,NearSMA20UpperSigma,1.226992698467561,7.055215329641844,1.5576308947693192,8.722740438078166,Standard_range,BelowSMA20UpperSigma,-4.232806535494818,-4.100528374680981,2.02429282667014,-2.159242249755082,Below_lower_sigma,AboveSMA20LowerSigma,0.7272755015980242,2.254548506303267,1.6260182658591706,3.917226142687584,Standard_range,NearSMA20UpperSigma,0.7082134861613496,0.6137826198937,1.436787147831309,2.059388517523264,Standard_range,NearSMA20UpperSigma,0.5871773789479544,1.30985060308055,1.0036464990363787,2.3266433718373536,Standard_range,NearSMA20UpperSigma,0.4272116634909181,0.5964900110646287,0.5592889654295116,1.1591150793059142,Standard_range,NearSMA20UpperSigma
2019-02-19,1.1126554219458458,0.3708851406486152,3.0578087927221484,3.440034891812417,Standard_range,NearSMA20UpperSigma,1.620031430521301,10.309275599378678,-0.7309969242609462,9.50291818757269,Standard_range,NearSMA20UpperSigma,-0.8413425167282735,0.9615375798129149,1.7114839171809666,2.689478058030031,Standard_range,BelowSMA20UpperSigma,1.4869873978500494,8.5501864007818,4.263571192529107,13.178300877602181,Standard_range,NearSMA20UpperTwoSigma,0.8595980317419155,8.022921794402437,7.055215329641844,15.644171532368137,Standard_range,NearSMA20UpperTwoSigma,1.379309029414736,11.03448538944639,-4.100528374680981,6.481484810371133,Standard_range,AboveSMA20LowerSigma,0.5689894830617339,0.1422439793206099,2.254548506303267,2.399999445134956,Standard_range,NearSMA20UpperSigma,0.8916027161862479,2.3463163422368893,0.6137826198937,2.974500244046965,Standard_range,NearSMA20UpperSigma,1.2483226727030607,3.165399352708995,1.30985060308055,4.516711958300911,Standard_range,NearSMA20UpperSigma,0.9455130419239002,1.5224309695701104,0.5964900110646287,2.128002129293579,Above_upper_sigma,NearSMA20UpperTwoSigma
2019-02-20,0.4618955345575898,1.0161719380116088,0.3708851406486152,1.39082590938175,Standard_range,NearSMA20UpperSigma,4.4058799816751915,3.5380554261778387,10.309275599378678,14.212078910299963,Above_upper_sigma,AboveSMA20UpperTwoSigma,1.9047715280065776,3.6904813535091474,0.9615375798129149,4.6875042984120405,Standard_range,NearSMA20UpperTwoSigma,0.34246541787590606,0.34246541787590606,8.5501864007818,8.921933250244313,Standard_range,NearSMA20UpperTwoSigma,0.2652517377678936,0.7957552133036808,8.022921794402437,8.882519826144353,Standard_range,AboveSMA20UpperTwoSigma,0.7453349629909216,-1.4906876963102993,11.03448538944639,9.379307977084455,Standard_range,NearSMA20UpperTwoSigma,0.21306628646126632,-1.2073869120391347,0.1422439793206099,-1.0668603679080055,Standard_range,NearSMA20UpperSigma,0.5502101887750476,0.9170140661936733,2.3463163422368893,3.284846459326276,Standard_range,AboveSMA20UpperSigma,0.7346589489107351,0.9507399589713658,3.165399352708995,4.146234028187586,Standard_range,NearSMA20UpperTwoSigma,0.23678220914271336,-0.17363346220006368,1.5224309695701104,1.346154057767976,Standard_range,NearSMA20UpperTwoSigma
2019-02-21,-0.36579753377302066,-0.8459138829072876,1.0161719380116088,0.161662115606473,Standard_range,NearSMA20UpperSigma,-1.2250195438669775,-3.2882025877223566,3.5380554261778387,0.13351440837685136,Standard_range,NearSMA20UpperTwoSigma,-2.8702640517230904,-2.985077241597237,3.6904813535091474,0.5952403929229187,Below_lower_sigma,NearSMA20UpperSigma,-5.802050253264809,-6.484643443395647,0.34246541787590606,-6.164385686785928,Below_lower_sigma,NearSMA20UpperSigma,-1.0526305882884401,-3.947364706081639,0.7957552133036808,-3.1830208532147117,Standard_range,NearSMA20UpperTwoSigma,-1.891546302362268,0.504413149040478,-1.4906876963102993,-0.9937937720211392,Standard_range,NearSMA20UpperSigma,-0.5032328942637758,1.5815979111584146,-1.2073869120391347,0.3551149929388689,Standard_range,BelowSMA20UpperSigma,-1.0449774640825444,-1.1812822634170783,0.9170140661936733,-0.2751007217403905,Standard_range,NearSMA20UpperSigma,-1.070205451489659,-1.626716858675253,0.9507399589713658,-0.6914427468986366,Standard_range,NearSMA20UpperSigma,-0.26091225671729623,-1.1306137470128421,-0.17363346220006368,-1.3022840854198576,Standard_range,NearSMA20UpperTwoSigma
2019-02-22,-0.06916942595269582,0.4380964862476949,-0.8459138829072876,-0.41152331565729083,Standard_range,NearSMA20UpperSigma,-0.5333328247070431,-0.9999974568684779,-3.2882025877223566,-4.255318102336927,Standard_range,NearSMA20UpperTwoSigma,-0.11834590659837681,1.4201170209200036,-2.985077241597237,-1.6073518106727653,Standard_range,NearSMA20UpperSigma,0.7299263086460758,-5.474456016253534,-6.484643443395647,-11.604100506529617,Standard_range,NearSMA20UpperSigma,1.3698616715036118,-0.5479446686014618,-3.947364706081639,-4.47368000022587,Standard_range,NearSMA20UpperTwoSigma,0.37641418567249685,1.1292425570174907,0.504413149040478,1.6393517540001254,Standard_range,NearSMA20UpperSigma,-0.9200291110263851,1.8400582220527701,1.5815979111584146,3.45075845561527,Standard_range,NearSMA20UpperSigma,0.919543737652658,2.94252592941812,-1.1812822634170783,1.726484129100377,Standard_range,NearSMA20UpperSigma,0.6092310695644423,0.34812848259208184,-1.626716858675253,-1.284251440799347,Standard_range,NearSMA20UpperSigma,0.3838430354459152,0.35985360836492697,-1.1306137470128421,-0.7748286930132109,Standard_range,NearSMA20UpperSigma
2019-02-25,-0.3214031219740655,-0.7575799372151292,0.4380964862476949,-0.32280238205289125,Standard_range,NearSMA20UpperSigma,-2.289563258275432,-2.76094808454038,-0.9999974568684779,-3.733336130777995,Standard_range,NearSMA20UpperSigma,-0.23336645042629353,2.683786512262672,1.4201170209200036,4.142016442248473,Standard_range,NearSMA20UpperSigma,0.3861000306814344,-0.7722000613628688,-5.474456016253534,-6.20438232489961,Standard_range,AboveSMA20LowerSigma,-0.2754883902634847,-2.754824790592305,-0.5479446686014618,-3.2876745436244055,Standard_range,NearSMA20UpperSigma,-0.49627741650824353,-0.49627741650824353,1.1292425570174907,0.627360964721169,Standard_range,AboveSMA20UpperSigma,-0.1389885843397668,-0.2779705413390511,1.8400582220527701,1.5569728609129252,Standard_range,NearSMA20UpperTwoSigma,0.04466381935884684,0.3573020361181158,2.94252592941812,3.31034167059535,Standard_range,NearSMA20UpperTwoSigma,-0.13009011271305793,-1.2575846266042385,0.34812848259208184,-0.9138341542900654,Standard_range,NearSMA20UpperSigma,0.2231065970493028,-0.10358346885892791,0.35985360836492697,0.25589739065564066,Standard_range,AboveSMA20UpperSigma
2019-02-26,-0.25445434077344903,0.06939342959642127,-0.7575799372151292,-0.6887122183190759,Standard_range,BelowSMA20UpperSigma,-0.20775438949420716,1.3850468750092875,-2.76094808454038,-1.4141416346966478,Standard_range,NearSMA20UpperSigma,7.954543114693748,-1.1363679466167809,2.683786512262672,1.5169208759649138,Above_upper_sigma,AboveSMA20UpperTwoSigma,0.0,1.945523486967363,-0.7722000613628688,1.1583000920443032,Standard_range,NearSMA20LowerSigma,-0.5665717022269444,-1.9830009577943053,-2.754824790592305,-4.68319754640361,Standard_range,BelowSMA20UpperSigma,0.0,1.7456282002192736,-0.49627741650824353,1.2406876251771426,Standard_range,NearSMA20UpperSigma,-0.4878093842347861,-0.41812137994212195,-0.2779705413390511,-0.6949296670178936,Standard_range,NearSMA20UpperSigma,-0.8455657877838021,-0.7565646706224259,0.3573020361181158,-0.4019658554769944,Standard_range,NearSMA20UpperTwoSigma,0.0,-0.17567375811670227,-1.2575846266042385,-1.4310491385458872,Standard_range,NearSMA20UpperSigma,-0.031906289105080775,0.16750345367472924,-0.10358346885892791,0.06374647892802653,Standard_range,NearSMA20UpperSigma
2019-02-27,-0.04622432695854422,-2.022653800160824,0.06939342959642127,-1.9546639594051964,Standard_range,BelowSMA20UpperSigma,-0.4098389221969069,-0.8879789029527619,1.3850468750092875,0.4847690480104365,Standard_range,NearSMA20UpperSigma,2.4137935948381446,4.482762665206266,-1.1363679466167809,3.2954540405391772,Standard_range,NearSMA20UpperTwoSigma,-0.7633580839735752,-8.01525988172254,1.945523486967363,-6.225675158295561,Standard_range,AboveSMA20LowerSigma,-0.5780341244511894,-2.6011604507406547,-1.9830009577943053,-4.532580371883006,Standard_range,BelowSMA20UpperSigma,-0.9803912402207475,-1.3480350335071607,1.7456282002192736,0.37406148701837666,Standard_range,NearSMA20UpperSigma,-0.27991575899094984,-1.7494751621229658,-0.41812137994212195,-2.1602816123754747,Standard_range,NearSMA20UpperSigma,-0.4484236661089454,-1.4798203363057911,-0.7565646706224259,-2.2251892090750416,Standard_range,NearSMA20UpperSigma,-0.5719276875700781,-1.671795725558623,-0.17567375811670227,-1.8445325772962022,Standard_range,BelowSMA20UpperSigma,-0.32648802048986497,-0.7087110819171446,0.16750345367472924,-0.542394743781202,Standard_range,NearSMA20UpperSigma
2019-02-28,-0.27131737247493987,0.17695119950340982,-2.022653800160824,-1.8492817108186,Standard_range,NearSMA20LowerSigma,-0.41351081095966974,-2.3432125928649508,-0.8879789029527619,-3.2103842623417402,Standard_range,BelowSMA20UpperSigma,2.7502749813356813,-2.5302584383913813,4.482762665206266,1.839078746205445,Standard_range,AboveSMA20UpperTwoSigma,0.41493734884287353,-0.41493734884285516,-8.01525988172254,-8.39693892370931,Standard_range,NearSMA20LowerTwoSigma,0.0,-1.186942528527456,-2.6011604507406547,-3.7572286996430337,Standard_range,AboveSMA20LowerSigma,-0.49689392428916024,0.49689392428916024,-1.3480350335071607,-0.8578394133967869,Standard_range,NearSMA20UpperSigma,0.0,-0.9971534451790566,-1.7494751621229658,-2.7291836554503615,Standard_range,BelowSMA20UpperSigma,-0.5006768613600586,-0.9558447475462639,-1.4798203363057911,-2.4215202988943547,Standard_range,NearSMA20UpperSigma,0.04474375262258843,-0.4921727448504361,-1.671795725558623,-2.155740347498285,Standard_range,AboveSMA20LowerSigma,0.01603708611347345,-0.5613959130088731,-0.7087110819171446,-1.2661283198770938,Standard_range,BelowSMA20UpperSigma
2019-03-01,-0.8007540271290926,-0.5181286169323329,0.17695119950340982,-0.34209425223155526,Standard_range,NearSMA20LowerSigma,-1.2702914905195766,-3.810867741323672,-2.3432125928649508,-6.064783601376498,Standard_range,AboveSMA20LowerSigma,-0.677194901437325,-3.4988654396702485,-2.5302584383913813,-5.940593540026414,Standard_range,NearSMA20UpperSigma,-0.833332505491096,-4.7083387093409454,-0.41493734884285516,-5.103739402368719,Standard_range,NearSMA20LowerTwoSigma,-1.5015001039590945,-3.603600249501827,-1.186942528527456,-4.747770114109824,Standard_range,NearSMA20LowerSigma,-0.49443709639772815,-0.3708248752207361,0.49689392428916024,0.1242264427936994,Standard_range,NearSMA20UpperSigma,-1.2230221651755602,-3.597122400877216,-0.9971534451790566,-4.558407016108617,Standard_range,NearSMA20LowerSigma,-1.1948539804551275,-1.7463284196608884,-0.9558447475462639,-2.685480978732916,Standard_range,AboveSMA20LowerSigma,-0.8093538985082973,-2.428053119316922,-0.4921727448504361,-2.9082756484835897,Standard_range,NearSMA20LowerSigma,-0.41131907058847217,-1.70175066271867,-0.5613959130088731,-2.253593017057439,Standard_range,NearSMA20LowerSigma
