Date,%Gap_MARA,%Gain_MARA,%YesterdaysGain_MARA,%2DaysGain_MARA,NearSigmaFlag_MARA,NearBollingerBandsFlag_MARA,%Gap_RIOT,%Gain_RIOT,%YesterdaysGain_RIOT,%2DaysGain_RIOT,NearSigmaFlag_RIOT,NearBollingerBandsFlag_RIOT,%Gap_COIN,%Gain_COIN,%YesterdaysGain_COIN,%2DaysGain_COIN,NearSigmaFlag_COIN,NearBollingerBandsFlag_COIN,%Gap_MSTR,%Gain_MSTR,%YesterdaysGain_MSTR,%2DaysGain_MSTR,NearSigmaFlag_MSTR,NearBollingerBandsFlag_MSTR,%Gap_QQQ,%Gain_QQQ,%YesterdaysGain_QQQ,%2DaysGain_QQQ,NearSigmaFlag_QQQ,NearBollingerBandsFlag_QQQ
2021-07-15,-2.475644148186144,-0.6493500461665221,-5.084744766473205,-5.701077020151183,Standard_range,NearSMA20LowerTwoSigma,-2.591812584284595,-1.2941617252839033,-4.8902173635098825,-6.121091767392053,Standard_range,NearSMA20LowerTwoSigma,0.0,-2.309296991482312,-5.495045518615688,-7.677445589256025,Standard_range,NearSMA20LowerSigma,-2.396372937083462,-3.4598459935842456,-3.35414431317767,-6.697942079123405,Standard_range,NearSMA20LowerTwoSigma,-0.024787599106283597,-0.7023489297120002,0.1793482347558157,-0.5242603453634493,Standard_range,NearSMA20UpperSigma
2021-07-16,0.4493489068975431,-4.697710947854131,-0.6493500461665221,-5.316556405811991,Standard_range,NearSMA20LowerTwoSigma,0.6378465965823421,-3.3309661572675777,-1.2941617252839033,-4.5820197934619635,Standard_range,NearSMA20LowerTwoSigma,1.1441000799383099,0.16916245192699506,-2.309296991482312,-2.1440410029683847,Standard_range,NearSMA20LowerSigma,0.5286201580050718,-3.317675569432287,-3.4598459935842456,-6.662735097747408,Standard_range,NearSMA20LowerTwoSigma,0.2440932291216529,-0.8099364804001247,-0.7023489297120002,-1.5065968299106876,Standard_range,NearSMA20UpperSigma
2021-07-19,-5.615085598912772,-4.200598137338734,-4.697710947854131,-8.700977126619748,Below_lower_sigma,NearSMA20LowerTwoSigma,-4.728742239947389,-4.838715428695123,-3.3309661572675777,-8.008505612586381,Below_lower_sigma,NearSMA20LowerTwoSigma,-3.5953942204309066,-1.9554659810236685,0.16916245192699506,-1.7896114432967716,Below_lower_sigma,NearSMA20LowerTwoSigma,-2.949783479168249,-4.658858778337812,-3.317675569432287,-7.821968528266835,Below_lower_sigma,NearSMA20LowerTwoSigma,-0.9927344099427223,-0.8193491682808014,-0.8099364804001247,-1.6226494408651648,Standard_range,AboveSMA20LowerSigma
2021-07-20,-1.7897074349131157,1.2527909374400754,-4.200598137338734,-3.0004319126815155,Standard_range,NearSMA20LowerTwoSigma,-2.2727205933999857,-0.42372383236609107,-4.838715428695123,-5.241936470609457,Standard_range,NearSMA20LowerTwoSigma,-1.7678228029982634,1.971808209727861,-1.9554659810236685,-0.022215810048067962,Standard_range,NearSMA20LowerTwoSigma,-2.1515100577607824,0.6135702500609318,-4.658858778337812,-4.073873899733113,Standard_range,NearSMA20LowerTwoSigma,0.2706717282919458,1.1616417969395003,-0.8193491682808014,0.3327747262570729,Standard_range,AboveSMA20LowerSigma
2021-07-21,6.893510522066541,10.737960208980688,1.2527909374400754,12.125275338784794,Standard_range,NearSMA20LowerSigma,7.543515771042906,12.804639911398677,-0.42372383236609107,12.32665976807933,Above_upper_sigma,NearSMA20LowerSigma,2.9960837629898274,2.627128479257822,1.971808209727861,4.6507386240197865,Above_upper_sigma,AboveSMA20LowerSigma,7.61688415514422,10.992866155745473,0.6135702500609318,11.673885362167075,Above_upper_sigma,NearSMA20LowerSigma,-0.1226350876354351,0.7720362740605865,1.1616417969395003,1.942646367047109,Standard_range,BelowSMA20UpperSigma
2021-07-22,1.7158831378275574,0.7980876584265946,10.737960208980688,11.621746202601916,Standard_range,NearSMA20LowerSigma,0.034294337908658934,-0.994509635446544,12.804639911398677,11.68278689824904,Standard_range,NearSMA20LowerSigma,0.48945506419702567,-2.074757823640727,2.627128479257822,0.4978641019565991,Standard_range,AboveSMA20LowerSigma,-0.27292338933939586,-0.17955255424577024,10.992866155745473,10.793575629532242,Standard_range,NearSMA20LowerSigma,0.05807928324374274,0.6610285055249331,0.7720362740605865,1.4381681594300528,Standard_range,NearSMA20UpperSigma
2021-07-23,-0.8313578381570289,-2.454476775991872,0.7980876584265946,-1.6759779937934154,Standard_range,NearSMA20LowerSigma,0.02424651638010742,-2.667130015172241,-0.994509635446544,-3.6351147856280104,Standard_range,NearSMA20LowerSigma,0.06192471183411278,-0.5130943262183021,-2.074757823640727,-2.5772066851831585,Standard_range,NearSMA20LowerSigma,0.4460877896642056,-2.9193762631715954,-0.17955255424577024,-3.093687002768796,Standard_range,AboveSMA20LowerSigma,0.37367366559911575,1.1677427826496147,0.6610285055249331,1.8364904008390721,Standard_range,NearSMA20UpperTwoSigma
2021-07-26,14.529220829486095,20.04870396276456,-2.454476775991872,17.10213640411927,Above_upper_sigma,BelowSMA20UpperSigma,15.658361419211264,20.996439638559476,-2.667130015172241,17.76930727966969,Above_upper_sigma,BelowSMA20UpperSigma,6.7401759672442125,9.127689376858376,-0.5130943262183021,8.567761394332583,Above_upper_sigma,BelowSMA20UpperSigma,15.061787759698522,26.456795726238713,-2.9193762631715954,22.76504604863951,Above_upper_sigma,NearSMA20UpperSigma,-0.1928359448986319,0.07875557244160124,1.1677427826496147,1.2474180176043372,Standard_range,NearSMA20UpperTwoSigma
2021-07-27,-4.665311576490698,-8.654494498124526,20.04870396276456,9.6590954832373,Standard_range,BelowSMA20UpperSigma,-4.000001795151655,-6.94117826573988,20.996439638559476,12.597861068048713,Standard_range,BelowSMA20UpperSigma,-0.9981654017941651,-4.224891116773658,9.127689376858376,4.5171633224351355,Standard_range,BelowSMA20UpperSigma,-2.7472527472527473,-7.602932549221612,26.456795726238713,16.842370843265826,Below_lower_sigma,NearSMA20UpperSigma,-0.0732690224502844,-1.101793173814943,0.07875557244160124,-1.023905324894502,Standard_range,NearSMA20UpperTwoSigma
2021-07-28,5.18134565067341,4.219094634844392,-8.654494498124526,-4.800541176323408,Standard_range,BelowSMA20UpperSigma,4.614409331974627,4.171933376383298,-6.94117826573988,-3.0588262221392464,Standard_range,BelowSMA20UpperSigma,2.220521175788739,2.8373311710873863,-4.224891116773658,-1.5074340982869936,Standard_range,BelowSMA20UpperSigma,5.286948768640544,2.5435751788100442,-7.602932549221612,-5.252743675595238,Above_upper_sigma,NearSMA20UpperSigma,0.32105300091895345,0.38415990028840363,-1.101793173814943,-0.7218659210844511,Standard_range,NearSMA20UpperSigma
2021-07-29,-0.1420419332224777,-2.4147738240782446,4.219094634844392,1.7024392179108363,Standard_range,BelowSMA20UpperSigma,-0.06068100218210874,-3.2160178864863433,4.171933376383298,0.8217453663001744,Standard_range,BelowSMA20UpperSigma,0.00827477661257873,-2.4694937831243537,2.8373311710873863,0.2977696710863799,Standard_range,BelowSMA20UpperSigma,-0.7299206000275232,-3.3464801409457583,2.5435751788100442,-0.8880252003646179,Standard_range,NearSMA20UpperSigma,-0.15853992115297938,0.17768483665132653,0.38415990028840363,0.5625273308310376,Standard_range,NearSMA20UpperSigma
2021-07-30,-0.9825344332654933,0.5458501493048659,-2.4147738240782446,-1.8821047212974846,Standard_range,BelowSMA20UpperSigma,-0.7523503886776178,3.2915396770075227,-3.2160178864863433,-0.030334714232177578,Standard_range,BelowSMA20UpperSigma,-1.060310464391909,0.33930064292970824,-2.4694937831243537,-2.1385721484778957,Standard_range,AboveSMA20LowerSigma,-1.5103762010061557,0.15999743754103937,-3.3464801409457583,-3.191836985878052,Standard_range,BelowSMA20UpperSigma,-1.1023816917186608,-0.521175399708382,0.17768483665132653,-0.34441661271469426,Below_lower_sigma,BelowSMA20UpperSigma
2021-08-02,0.0,2.171554106746775,0.5458501493048659,2.729257687385554,Standard_range,BelowSMA20UpperSigma,-0.09105491137920116,1.517450647717057,3.2915396770075227,4.858937814873195,Standard_range,BelowSMA20UpperSigma,0.29588170717069556,-0.4987775490055771,0.33930064292970824,-0.16116926150643388,Standard_range,BelowSMA20UpperSigma,-0.5463144129974334,1.8817539780440748,0.15999743754103937,2.0447621737308115,Standard_range,NearSMA20UpperSigma,0.46904337184197964,0.008228537371188544,-0.521175399708382,-0.5129897474497279,Standard_range,NearSMA20UpperSigma
2021-08-03,-0.8147344880123508,-3.8965653535486617,2.171554106746775,-1.809627271758945,Standard_range,NearSMA20UpperSigma,-1.9730936692334808,-5.889390660001913,1.517450647717057,-4.461308609001644,Standard_range,NearSMA20UpperSigma,-0.6499570174031994,-2.2175027001056824,-0.4987775490055771,-2.70521984349454,Standard_range,AboveSMA20LowerSigma,-0.4970261401662139,-1.9959517877849486,1.8817539780440748,-0.1517567119073591,Standard_range,NearSMA20UpperSigma,0.18650374777782902,0.6061413653544137,0.008228537371188544,0.6144197792943726,Standard_range,NearSMA20UpperSigma
2021-08-04,1.769264520579492,5.860671587809069,-3.8965653535486617,1.7357413356845688,Standard_range,NearSMA20UpperSigma,1.651843917805633,3.9072412964493624,-5.889390660001913,-2.2122620675293776,Standard_range,BelowSMA20UpperSigma,0.38231163038221533,6.160399854796899,-2.2175027001056824,3.806290121573789,Standard_range,AboveSMA20LowerSigma,0.8351249093959047,7.338494751919811,-1.9959517877849486,5.196070146937414,Standard_range,NearSMA20UpperSigma,-0.010907157707849576,0.14448864066531167,0.6061413653544137,0.751505811439036,Standard_range,NearSMA20UpperSigma
2021-08-05,-2.541781196689941,9.575209142575709,5.860671587809069,15.99705229207701,Standard_range,NearSMA20UpperSigma,-2.7820234572983638,2.690312114783789,3.9072412964493624,6.702670397185365,Standard_range,BelowSMA20UpperSigma,-1.8824709821680736,4.558847340736377,6.160399854796899,11.000090420492413,Standard_range,BelowSMA20UpperSigma,-4.07493570398845,6.660903958574729,7.338494751919811,14.488208797924965,Below_lower_sigma,NearSMA20UpperSigma,0.2286699913608175,0.6342944174531239,0.14448864066531167,0.7796995415000295,Standard_range,NearSMA20UpperSigma
2021-08-06,1.6205918017462992,8.833812352407014,9.575209142575709,19.254877502988382,Standard_range,NearSMA20UpperTwoSigma,0.08930866079369097,4.108368746193395,2.690312114783789,6.909208803076015,Standard_range,NearSMA20UpperSigma,0.0,1.080238655821918,4.558847340736377,5.688332427792838,Standard_range,NearSMA20UpperTwoSigma,0.6120573646206245,4.625356447805397,6.660903958574729,11.594350957110187,Standard_range,NearSMA20UpperTwoSigma,-0.35166993895246296,-0.4382356090352083,0.6342944174531239,0.19327910441451354,Standard_range,NearSMA20UpperSigma
2021-08-09,5.751828381614963,5.051093553974681,8.833812352407014,14.331110032684343,Standard_range,AboveSMA20UpperTwoSigma,6.048034858281329,8.178440121581607,4.108368746193395,12.622809345656202,Standard_range,NearSMA20UpperTwoSigma,3.7133106076289923,8.59985697175263,1.080238655821918,9.772994606928815,Above_upper_sigma,AboveSMA20UpperTwoSigma,6.356185051505547,2.5390012968096265,4.625356447805397,7.28179560480687,Above_upper_sigma,NearSMA20UpperTwoSigma,0.1277003766584684,0.18476381358877722,-0.4382356090352083,-0.2542814962701886,Standard_range,NearSMA20UpperSigma
2021-08-10,0.0,-0.7782067339055663,5.051093553974681,4.233578869896213,Standard_range,NearSMA20UpperTwoSigma,0.8987478758500129,1.74464661767559,8.178440121581607,10.065771618216996,Standard_range,NearSMA20UpperTwoSigma,0.07131322642732814,-3.850674847920791,8.59985697175263,4.418029594463398,Standard_range,AboveSMA20UpperTwoSigma,-0.14327636199199775,-2.2455799138974415,2.5390012968096265,0.23640607977743264,Standard_range,NearSMA20UpperTwoSigma,0.14373627410450365,-0.5125741306984579,0.18476381358877722,-0.3287573686210288,Standard_range,NearSMA20UpperSigma
2021-08-11,1.7086851465415391,-1.4565838841759629,-0.7782067339055663,-2.2234553842098883,Standard_range,NearSMA20UpperTwoSigma,2.434389241622539,-1.8966051574427278,1.74464661767559,-0.1850475974971231,Standard_range,NearSMA20UpperTwoSigma,4.698328430777316,3.2372826172938365,-3.850674847920791,-0.7380494581271998,Above_upper_sigma,NearSMA20UpperTwoSigma,1.5656437997701371,-0.3997388424945031,-2.2455799138974415,-2.636342301236842,Standard_range,NearSMA20UpperTwoSigma,0.35438292539656674,-0.17173832981728968,-0.5125741306984579,-0.6834321742646106,Standard_range,NearSMA20UpperSigma
2021-08-12,-4.150082637315546,-3.8089827770431994,-1.4565838841759629,-5.210085631937714,Standard_range,NearSMA20UpperSigma,-4.952327899915108,-2.4629145440087883,-1.8966051574427278,-4.312807937186439,Below_lower_sigma,NearSMA20UpperSigma,-4.3139294221796805,-7.866377290448974,3.2372826172938365,-4.883751537789592,Below_lower_sigma,NearSMA20UpperSigma,-3.046197250629467,-3.545197975385723,-0.3997388424945031,-3.9307652845292806,Below_lower_sigma,NearSMA20UpperSigma,-0.1419920334794043,0.3604509311649055,-0.17173832981728968,0.18809356893862234,Standard_range,BelowSMA20UpperSigma
2021-08-13,3.6347504039306715,-2.8368767143733034,-3.8089827770431994,-6.537803345960075,Standard_range,AboveSMA20UpperSigma,3.42111935620591,-2.7694825062528716,-2.4629145440087883,-5.164187062821378,Standard_range,NearSMA20UpperTwoSigma,2.463940477278265,1.8518518518518516,-7.866377290448974,-6.160199092123954,Above_upper_sigma,NearSMA20UpperSigma,3.3301446747991568,0.9722756016829345,-3.545197975385723,-2.607391468648821,Above_upper_sigma,NearSMA20UpperSigma,0.09795550576452831,0.3509940818998524,0.3604509311649055,0.7127101745012997,Standard_range,NearSMA20UpperSigma
2021-08-16,0.3345517237778728,0.4866175249831918,-2.8368767143733034,-2.36406392864442,Standard_range,NearSMA20UpperSigma,1.005296793768909,0.05585159730987686,-2.7694825062528716,-2.7151777091599545,Standard_range,NearSMA20UpperSigma,1.5349319677033493,-1.6918711685107655,1.8518518518518516,0.1286497357760721,Standard_range,NearSMA20UpperSigma,1.6483516483516485,-4.188185471754808,0.9722756016829345,-3.2566305755669744,Standard_range,NearSMA20UpperSigma,-0.31180355556836864,0.04338258742255911,0.3509940818998524,0.39452893963683977,Standard_range,BelowSMA20UpperSigma
2021-08-17,-0.3329316201679252,-7.233659899427751,0.4866175249831918,-6.782242631212856,Standard_range,NearSMA20UpperSigma,-1.2140701955364959,-8.56824826299797,0.05585159730987686,-8.517182169204455,Standard_range,NearSMA20UpperSigma,-1.4367431279598326,-2.3478502650667403,-1.6918711685107655,-3.9999988318630386,Standard_range,BelowSMA20UpperSigma,-0.9232845910799471,-4.848676986812396,-4.188185471754808,-8.833790873433207,Standard_range,BelowSMA20UpperSigma,-0.766983848875383,-0.8808065215544759,0.04338258742255911,-0.8378060507911539,Standard_range,AboveSMA20LowerSigma
2021-08-18,-0.261011173578272,0.4241470464379113,-7.233659899427751,-6.840194207802626,Standard_range,BelowSMA20UpperSigma,-0.8546971722914629,-2.6556745313167807,-8.56824826299797,-10.996378007414322,Standard_range,AboveSMA20LowerSigma,-0.7177045573585357,-2.555822800682557,-2.3478502650667403,-4.8436661733488355,Standard_range,BelowSMA20UpperSigma,-0.6885755861031237,-1.301814795560414,-4.848676986812396,-6.087370987969553,Standard_range,AboveSMA20LowerSigma,-0.1503891652378998,-0.9624639557899412,-0.8808065215544759,-1.834793032054208,Standard_range,NearSMA20LowerSigma
2021-08-19,-1.5594588657472601,3.3463247443777986,0.4241470464379113,3.7846651283832093,Standard_range,AboveSMA20LowerSigma,-1.975538328078804,0.5958057229311884,-2.6556745313167807,-2.0756914692256037,Standard_range,NearSMA20LowerSigma,-1.5507972075772969,1.575353374987048,-2.555822800682557,-1.0207326664447498,Standard_range,AboveSMA20LowerSigma,-1.329663552371948,3.2379241840944455,-1.301814795560414,1.8939576124364612,Standard_range,AboveSMA20LowerSigma,-0.5494023581129738,0.483145148197006,-0.9624639557899412,-0.4839689054984792,Standard_range,BelowSMA20LowerTwoSigma
2021-08-20,2.3891865502718286,10.845642607710786,3.3463247443777986,14.554897774357192,Standard_range,BelowSMA20UpperSigma,1.963831725246683,7.013715310396,0.5958057229311884,7.65130915053663,Standard_range,AboveSMA20LowerSigma,1.5146609827719528,3.6577512206446916,1.575353374987048,5.290727102934796,Standard_range,BelowSMA20UpperSigma,1.4654087187509137,5.959244552540632,3.2379241840944455,9.39012455719112,Standard_range,BelowSMA20UpperSigma,0.30223269846718676,1.0358335036161017,0.483145148197006,1.5239832311292278,Standard_range,NearSMA20LowerSigma
2021-08-23,6.551337161806678,4.254112511071656,10.845642607710786,15.561140957863184,Standard_range,NearSMA20UpperTwoSigma,6.8453199789674954,4.078058947014713,7.013715310396,11.37779770214446,Above_upper_sigma,NearSMA20UpperSigma,2.467746744432013,-0.5129827788927286,3.6577512206446916,3.126004807895317,Above_upper_sigma,NearSMA20UpperSigma,3.536344052389929,0.2721352313379447,5.959244552540632,6.2475969878276265,Above_upper_sigma,NearSMA20UpperSigma,0.29096804032142554,1.4956625338377632,1.0358335036161017,2.5469886110803897,Standard_range,NearSMA20UpperSigma
2021-08-24,-0.7888931285946338,3.3188282818513484,4.254112511071656,7.714127482082228,Standard_range,AboveSMA20UpperSigma,0.9403928188029252,5.317664568209468,4.078058947014713,9.612581010920279,Standard_range,NearSMA20UpperSigma,0.3867149353027344,1.2812495231628418,-0.5129827788927286,0.7616941548616427,Standard_range,BelowSMA20UpperSigma,-0.08072498391956281,-0.4189238458357529,0.2721352313379447,-0.14792865387480314,Standard_range,NearSMA20UpperSigma,0.16343416488682216,0.30543742392171513,1.4956625338377632,1.8056682708733947,Standard_range,AboveSMA20UpperTwoSigma
2021-08-25,-1.5007891039870618,0.9215436888805992,3.3188282818513484,4.270956423308133,Standard_range,NearSMA20UpperTwoSigma,-2.07282107853848,0.23917127300894453,5.317664568209468,5.569554167260544,Standard_range,NearSMA20UpperSigma,-0.8793577561058403,-0.9680691829073783,1.2812495231628418,0.30077695846557617,Standard_range,BelowSMA20UpperSigma,-0.11879463115828093,1.566739618819881,-0.4189238458357529,1.1412523271187356,Standard_range,BelowSMA20UpperSigma,0.06945261880392156,0.11485767593279157,0.30543742392171513,0.4206459181810522,Standard_range,NearSMA20UpperTwoSigma
2021-08-26,-2.8437258035943542,-5.504827836042668,0.9215436888805992,-4.634013540668862,Standard_range,NearSMA20UpperSigma,-1.3918385707547438,-3.8176097423238637,0.23917127300894453,-3.587569095134149,Standard_range,NearSMA20UpperSigma,-1.386447969826853,-3.205201573265189,-0.9680691829073783,-4.142242187491725,Standard_range,AboveSMA20LowerSigma,-2.024194180331497,-4.547900514487272,1.566739618819881,-3.052414654852376,Standard_range,BelowSMA20UpperSigma,-0.234785057069028,-0.6349985172755866,0.11485767593279157,-0.5208701858819456,Standard_range,NearSMA20UpperTwoSigma
2021-08-27,1.049136500858972,10.988402562397997,-5.504827836042668,4.878682083364019,Standard_range,NearSMA20UpperSigma,0.7083792120441618,6.312020376456356,-3.8176097423238637,2.2534423293034274,Standard_range,NearSMA20UpperSigma,0.34199972900822107,4.256860914482448,-3.205201573265189,0.915218368214557,Standard_range,AboveSMA20LowerSigma,0.8419149268472955,1.951970646528684,-4.547900514487272,-2.684703551034707,Standard_range,AboveSMA20LowerSigma,0.1745324829624278,0.9720194905395265,-0.6349985172755866,0.3308486639113842,Standard_range,AboveSMA20UpperSigma
2021-08-30,-2.2139287879539835,0.8457715077989206,10.988402562397997,11.927110848231926,Standard_range,NearSMA20UpperTwoSigma,-1.9963714385691316,-2.255636346301326,6.312020376456356,3.9140078043577353,Standard_range,NearSMA20UpperSigma,-1.0689985589182889,1.3661657192147212,4.256860914482448,5.681182408225478,Standard_range,BelowSMA20UpperSigma,-0.6518644332563921,-0.5953085265818371,1.951970646528684,1.3450418722516866,Standard_range,AboveSMA20LowerSigma,0.21540196260712174,1.1222213394346847,0.9720194905395265,2.10514904012051,Standard_range,NearSMA20UpperTwoSigma
2021-08-31,-1.6773564129726803,0.12333309307202439,0.8457715077989206,0.9701477170318353,Standard_range,NearSMA20UpperTwoSigma,-0.559687919319458,-1.00796037248039,-2.255636346301326,-3.240860798263734,Standard_range,NearSMA20UpperSigma,-1.0051072152704539,-1.3934377564456562,1.3661657192147212,-0.046308706178090187,Standard_range,BelowSMA20UpperSigma,-0.09388087365386479,-1.2361488160747531,-0.5953085265818371,-1.824098443353257,Standard_range,AboveSMA20LowerSigma,0.06574448892327349,-0.08152252422881953,1.1222213394346847,1.0397839520425234,Standard_range,NearSMA20UpperTwoSigma
2021-09-01,1.1332818003040293,1.4535603606058969,0.12333309307202439,1.5786861746303256,Standard_range,NearSMA20UpperTwoSigma,0.3215405489443258,-2.1972124907009087,-1.00796037248039,-3.1830258319758444,Standard_range,NearSMA20UpperSigma,0.5057905631635882,2.6640903075229247,-1.3934377564456562,1.233530110866435,Standard_range,BelowSMA20UpperSigma,0.8209725345308403,1.181047436439879,-1.2361488160747531,-0.06970088353770706,Standard_range,AboveSMA20LowerSigma,0.2868788795555135,0.16580453875365342,-0.08152252422881953,0.08414684647955596,Standard_range,NearSMA20UpperTwoSigma
2021-09-02,4.881006087026584,2.4769316420706082,1.4535603606058969,3.966495699184948,Standard_range,NearSMA20UpperTwoSigma,3.6164375200663526,-1.4794545630886131,-2.1972124907009087,-3.6441602933350943,Standard_range,NearSMA20UpperSigma,2.4971849570716715,0.857464773084758,2.6640903075229247,3.5443987165178568,Above_upper_sigma,AboveSMA20UpperSigma,2.9024931883896796,-0.9665449149243771,1.181047436439879,0.20308716757574738,Standard_range,BelowSMA20UpperSigma,0.3652358761575498,-0.04729430924688744,0.16580453875365342,0.11843181339546247,Standard_range,NearSMA20UpperTwoSigma
2021-09-03,3.578195010032563,2.867296356864742,2.4769316420706082,5.41524896967047,Standard_range,NearSMA20UpperTwoSigma,1.557289731780948,-4.254724188681975,-1.4794545630886131,-5.6712320406142975,Standard_range,BelowSMA20UpperSigma,1.4244192067068122,3.8257923953443225,0.857464773084758,4.7160619905105134,Standard_range,NearSMA20UpperSigma,2.9308121155803395,2.378862927120406,-0.9665449149243771,1.3893252335409252,Standard_range,BelowSMA20UpperSigma,-0.3101978692729299,0.3075745127516536,-0.04729430924688744,0.2601347382635408,Standard_range,NearSMA20UpperSigma
2021-09-07,-1.4052075846480974,-9.260540133365893,2.867296356864742,-6.65877090637115,Standard_range,NearSMA20UpperTwoSigma,-0.7493448094080649,-6.738308667616999,-4.254724188681975,-10.70633640750982,Standard_range,NearSMA20LowerSigma,-0.517167945977618,-4.176844124708671,3.8257923953443225,-0.5108491142528389,Standard_range,NearSMA20UpperTwoSigma,-1.8616810692472143,-9.020582247926848,2.378862927120406,-6.856306607712778,Standard_range,AboveSMA20LowerSigma,0.028824422635777502,0.14151479858973182,0.3075745127516536,0.44952457479361924,Standard_range,NearSMA20UpperTwoSigma
2021-09-21,0.9442304531936974,-1.9179631834994362,-5.440850319858746,-7.25445999735398,Standard_range,BelowSMA20LowerSigma,0.9807429846742152,-0.6175084346307843,-6.040950841310021,-6.621155894963818,Standard_range,BelowSMA20LowerSigma,0.20293228343817699,0.8159675070945983,-3.5319562689669133,-2.7448083773918754,Standard_range,NearSMA20LowerTwoSigma,0.08157522337233881,-1.252569712895462,-4.216243843352002,-5.416002162843818,Standard_range,NearSMA20LowerTwoSigma,-3.80256976690323,-4.17680564939805,0.14151479858973182,-4.0412016489105484,Below_lower_sigma,NearSMA20LowerSigma
2021-09-22,0.3008377529230805,7.4007188936644015,-1.9179631834994362,5.340812646470195,Standard_range,NearSMA20LowerTwoSigma,0.44590547470394176,5.007305925886694,-0.6175084346307843,4.358876954815792,Standard_range,NearSMA20LowerSigma,0.6080671422533263,1.421621778999669,0.8159675070945983,2.249189257884685,Standard_range,NearSMA20LowerSigma,1.4336779757447713,3.199539636398474,-1.252569712895462,1.9068934590653994,Standard_range,NearSMA20LowerTwoSigma,0.2567260568279571,0.9340471076728507,-4.17680564939805,-3.2817718740865183,Standard_range,NearSMA20LowerSigma
2021-09-23,0.5322090270267555,5.602240776633879,7.4007188936644015,13.417565761923195,Standard_range,NearSMA20LowerSigma,0.4873000321188752,2.297249766543988,5.007305925886694,7.419586016123257,Standard_range,NearSMA20LowerSigma,1.1246645243163444,-1.7986379961692975,1.421621778999669,-0.40258604664853437,Standard_range,NearSMA20LowerSigma,1.1874377163704029,2.828508928635048,3.199539636398474,6.118547829324271,Standard_range,NearSMA20LowerSigma,0.32199648722095026,0.9226949142325198,0.9340471076728507,1.865360427064404,Standard_range,AboveSMA20LowerSigma
2021-09-24,-7.161805592305603,-4.0318313713613785,5.602240776633879,1.3445365041409767,Below_lower_sigma,NearSMA20LowerSigma,-5.899963553351,-4.967673068366553,2.297249766543988,-2.7845431597882837,Below_lower_sigma,NearSMA20LowerSigma,-2.736842105263158,-2.391575863486842,-1.7986379961692975,-4.147198067468251,Below_lower_sigma,NearSMA20LowerTwoSigma,-5.931201143390791,-2.7863815092691135,2.828508928635048,-0.03668563040957817,Below_lower_sigma,NearSMA20LowerTwoSigma,-0.624702938820268,0.09383226329261078,0.9226949142325198,1.017392963046441,Standard_range,AboveSMA20LowerSigma
2021-09-30,4.63900078611925,3.168896746204121,-6.534349281369285,-3.5725193169280884,Standard_range,BelowSMA20LowerSigma,2.3723290121828726,3.337353822669348,-3.5298674289155674,-0.31031777182029346,Standard_range,BelowSMA20LowerSigma,0.7634948641793016,0.976561150640568,-1.9839878312084853,-1.0268015349609356,Standard_range,NearSMA20LowerSigma,2.7899398906320543,2.1330726327187537,-1.2536838623522146,0.8526467829978923,Standard_range,NearSMA20LowerSigma,-3.3107400412824792,-4.116999884822358,0.09383226329261078,-4.02703069570143,Below_lower_sigma,NearSMA20LowerTwoSigma
2021-10-01,7.75807112574339,5.034826627867414,3.168896746204121,8.363271831259045,Above_upper_sigma,NearSMA20LowerSigma,5.836575702219694,1.5564187029406267,3.337353822669348,4.945715724689304,Standard_range,NearSMA20LowerSigma,2.378232707806606,1.6133278696475173,0.976561150640568,2.60564415349552,Above_upper_sigma,NearSMA20LowerSigma,6.433257151950307,5.8886576972567735,2.1330726327187537,8.147339675750198,Above_upper_sigma,AboveSMA20LowerSigma,0.17879502282807996,0.6201813816340205,-4.116999884822358,-3.5223513699558997,Standard_range,NearSMA20LowerTwoSigma
2021-10-04,-1.0853084580249872,1.3868041138470413,5.034826627867414,6.491453924514786,Standard_range,NearSMA20LowerSigma,-0.6015309797625928,-3.256706394813707,1.5564187029406267,-1.7509756793018243,Standard_range,NearSMA20LowerSigma,0.14709565462154173,-0.7960183372164454,1.6133278696475173,0.8044671467492545,Standard_range,NearSMA20LowerSigma,-0.1600172205117422,-0.8506713558013841,5.8886576972567735,4.987893217183633,Standard_range,AboveSMA20LowerSigma,-0.43866583496986794,-2.098949889590047,0.6201813816340205,-1.4917858043810919,Standard_range,NearSMA20LowerTwoSigma
2021-10-06,3.495571658408689,4.759345316276797,10.58577890432776,15.8489379930791,Standard_range,NearSMA20UpperTwoSigma,3.7585412505052456,1.0250586795730938,4.316832287476795,5.386141031095283,Standard_range,AboveSMA20LowerSigma,0.9621381956051075,4.285896414626206,4.701059218555194,9.188438161678913,Standard_range,BelowSMA20UpperSigma,2.917004339336,3.5022484218295116,7.206259327398107,10.960888852794358,Standard_range,NearSMA20UpperTwoSigma,0.4140410286696648,1.99932460103515,-2.098949889590047,-0.14159011006087077,Standard_range,NearSMA20LowerTwoSigma
