Date,%Gap_CCJ,%Gain_CCJ,%YesterdaysGain_CCJ,%2DaysGain_CCJ,NearSigmaFlag_CCJ,NearBollingerBandsFlag_CCJ,%Gap_NXE,%Gain_NXE,%YesterdaysGain_NXE,%2DaysGain_NXE,NearSigmaFlag_NXE,NearBollingerBandsFlag_NXE,%Gap_URNM,%Gain_URNM,%YesterdaysGain_URNM,%2DaysGain_URNM,NearSigmaFlag_URNM,NearBollingerBandsFlag_URNM,%Gap_XLE,%Gain_XLE,%YesterdaysGain_XLE,%2DaysGain_XLE,NearSigmaFlag_XLE,NearBollingerBandsFlag_XLE
2020-06-05,2.0428019805626696,-0.19454771020285896,-3.110272708617612,-3.2987694544847908,Above_upper_sigma,BelowSMA20UpperSigma,0.0,7.692308974817563,2.1428551357619274,9.999999148505044,Standard_range,NearSMA20UpperSigma,0.7062722045628528,-1.4448065213503998,-1.4137759477081884,-2.838156141968817,Standard_range,BelowSMA20UpperSigma,5.007187514479901,7.426924651323981,0.023968694800356405,7.452673483027065,Above_upper_sigma,AboveSMA20UpperTwoSigma
2020-06-08,1.0721213861925438,1.6569207846155245,-0.19454771020285896,1.4591495729663209,Standard_range,BelowSMA20UpperSigma,3.246757971695704,-1.2987000923330014,7.692308974817563,6.293708858726066,Above_upper_sigma,AboveSMA20UpperTwoSigma,2.7646425435052766,1.975268022727479,-1.4448065213503998,0.5019227001705634,Above_upper_sigma,NearSMA20UpperSigma,3.6351495596976724,4.50490733918316,7.426924651323981,12.266408064200238,Above_upper_sigma,AboveSMA20UpperTwoSigma
2020-06-09,-1.7257938629824985,3.0680698510183553,1.6569207846155245,4.775826122681925,Below_lower_sigma,AboveSMA20LowerSigma,0.0,-2.6315764707211,-1.2987000923330014,-3.896100276999033,Standard_range,NearSMA20UpperTwoSigma,-1.1486479958381532,-0.8739729282103892,1.975268022727479,1.084031786738855,Standard_range,AboveSMA20LowerSigma,-3.201024286091546,-3.755873054431169,4.50490733918316,0.5798356838725178,Below_lower_sigma,NearSMA20UpperTwoSigma
2020-06-10,0.4651180533475654,-2.7906994486964027,3.0680698510183553,0.19174979390396277,Standard_range,NearSMA20UpperSigma,5.405400180747055,-3.3783831676485327,-2.6315764707211,-5.921054901838992,Above_upper_sigma,NearSMA20UpperTwoSigma,0.6009781785397069,-0.7845127794348447,-0.8739729282103892,-1.6516292783346223,Standard_range,BelowSMA20UpperSigma,-0.9312598296124229,-4.922389093382593,-3.755873054431169,-8.493383462221146,Standard_range,NearSMA20UpperTwoSigma
2020-06-11,-2.5837273590184315,-5.933013367228758,-2.7906994486964027,-8.558140244594824,Below_lower_sigma,AboveSMA20LowerSigma,-2.797200232183025,-9.090909090909092,-3.3783831676485327,-12.16216651604412,Below_lower_sigma,AboveSMA20LowerSigma,-2.3213616131036305,-4.6789953661874195,-0.7845127794348447,-5.4268008290253595,Below_lower_sigma,NearSMA20LowerSigma,-6.972951501836847,-9.421643691449002,-4.922389093382593,-13.88026282334634,Below_lower_sigma,AboveSMA20LowerSigma
2020-06-12,0.7121026995677154,3.7639866574849856,-5.933013367228758,-2.392344541273063,Standard_range,NearSMA20LowerSigma,0.7692300638503318,0.7692300638503318,-9.090909090909092,-8.391609032863334,Standard_range,NearSMA20LowerSigma,3.5388065963778232,1.1491630056533144,-4.6789953661874195,-3.583601644318564,Above_upper_sigma,NearSMA20LowerSigma,4.402675277432304,2.52317079914077,-9.421643691449002,-7.136197054729962,Above_upper_sigma,BelowSMA20UpperSigma
2020-06-15,-3.235293430165561,-1.1764694882648796,3.7639866574849856,2.5432350146524345,Below_lower_sigma,NearSMA20LowerSigma,-3.0534323358943007,0.7633671839197399,0.7692300638503318,1.53846929764635,Below_lower_sigma,NearSMA20LowerTwoSigma,-2.1518339018115014,0.9066255931135383,1.1491630056533144,2.0662072046826983,Below_lower_sigma,NearSMA20LowerTwoSigma,-4.269213400221141,0.30135342241189395,2.52317079914077,2.8321278831091723,Below_lower_sigma,NearSMA20LowerSigma
2020-06-16,2.380950128320286,0.5952422626074528,-1.1764694882648796,-0.5882300692582612,Above_upper_sigma,BelowSMA20UpperSigma,1.5151500099837776,-3.0303090509739805,0.7633671839197399,-2.2900742519207253,Standard_range,NearSMA20LowerSigma,0.026096892571142023,-0.14539595705803868,0.9066255931135383,0.7599114390974591,Standard_range,NearSMA20LowerSigma,4.757139687552042,2.8793228978978376,0.30135342241189395,3.189353258404836,Above_upper_sigma,BelowSMA20UpperSigma
2020-06-17,-0.09862158326672192,-0.19724316653344384,0.5952422626074528,0.39682502138669673,Standard_range,AboveSMA20LowerSigma,0.0,-3.124997089616889,-3.0303090509739805,-6.060609070941536,Standard_range,BelowSMA20LowerSigma,-0.10080804527389295,-0.10080804527389295,-0.14539595705803868,-0.24605743150971415,Standard_range,NearSMA20LowerSigma,-0.38938877298113717,-3.4071587264054557,2.8793228978978376,-0.625938929884735,Standard_range,BelowSMA20UpperSigma
2020-06-18,-0.8893295810834738,2.07509921464167,-0.19724316653344384,1.8737630567085564,Standard_range,NearSMA20LowerSigma,1.6129016752173695,0.0,-3.124997089616889,-3.124997089616889,Standard_range,NearSMA20LowerTwoSigma,-0.3400964359804055,-0.3400964359804055,-0.10080804527389295,-0.4405616366851405,Standard_range,NearSMA20LowerSigma,-1.007804799752397,1.2345721728925996,-3.4071587264054557,-2.2146503870353396,Standard_range,NearSMA20LowerSigma
2020-06-19,1.5488852719633424,-0.19360604295321326,2.07509921464167,1.877475654211636,Above_upper_sigma,BelowSMA20UpperSigma,3.225803350434739,2.419352512826054,0.0,2.419352512826054,Above_upper_sigma,NearSMA20LowerSigma,1.0275263034717093,-0.33376097158189344,-0.3400964359804055,-0.6727222983932554,Standard_range,NearSMA20LowerSigma,3.111000474131359,-2.7650587404511464,1.2345721728925996,-1.564623213332291,Above_upper_sigma,BelowSMA20UpperSigma
2020-06-22,0.09698617653298851,-2.0368577070802694,-0.19360604295321326,-2.2265202704262173,Standard_range,AboveSMA20LowerSigma,-1.57480167140813,0.0,2.419352512826054,2.419352512826054,Standard_range,BelowSMA20LowerSigma,-1.1099826166237228,0.5907348082769043,-0.33376097158189344,0.2550021944594334,Standard_range,NearSMA20LowerTwoSigma,-0.483755991157421,0.46328369446263934,-2.7650587404511464,-2.3145851122753314,Standard_range,NearSMA20LowerSigma
2020-06-23,0.7920784226189279,-0.29703649022181705,-2.0368577070802694,-2.327843986658163,Standard_range,NearSMA20LowerSigma,0.0,1.5748016714081128,0.0,1.5748016714081128,Standard_range,NearSMA20LowerSigma,0.6209335335286323,-0.5012301735513222,0.5907348082769043,0.08654369362082767,Standard_range,NearSMA20LowerSigma,1.503185102134753,0.10191316057921974,0.46328369446263934,0.5656690020973341,Standard_range,AboveSMA20LowerSigma
2020-06-24,-2.5819193951034154,-3.872883827880283,-0.29703649022181705,-4.158416439909396,Below_lower_sigma,NearSMA20LowerTwoSigma,2.325588487302472,0.7751930820906785,1.5748016714081128,2.3622025071121953,Standard_range,AboveSMA20LowerSigma,-1.6917321672406012,-1.3721795709914208,-0.5012301735513222,-1.8665319664976268,Below_lower_sigma,NearSMA20LowerTwoSigma,-1.5525594200495203,-5.548486267187255,0.10191316057921974,-5.45222774432723,Standard_range,NearSMA20LowerSigma
2020-06-25,0.3099145870393484,2.5826445466776278,-3.872883827880283,-1.3902621041825647,Standard_range,NearSMA20LowerTwoSigma,0.7692300638503318,-3.8461503192516595,0.7751930820906785,-3.100772328362628,Standard_range,AboveSMA20LowerSigma,0.7775817073674466,0.5793730373975686,-1.3721795709914208,-0.8007565720528542,Standard_range,NearSMA20LowerSigma,-0.943148162387065,1.91322843652718,-5.548486267187255,-3.741413047720706,Standard_range,NearSMA20LowerTwoSigma
2020-06-26,0.4028193416286209,-0.5035265780284023,2.5826445466776278,2.0661136669407028,Standard_range,NearSMA20LowerSigma,0.7999992370605469,4.799995422363281,-3.8461503192516595,0.7692300638503318,Standard_range,NearSMA20LowerSigma,-0.5191917791514723,-1.4666280479214584,0.5793730373975686,-0.895752257992457,Standard_range,NearSMA20LowerSigma,-0.7139092013282651,-3.4637794390841656,1.91322843652718,-1.6168210157641256,Standard_range,NearSMA20LowerSigma
2020-06-29,2.5303643431602003,2.125506434357526,-0.5035265780284023,1.6112773665144298,Above_upper_sigma,AboveSMA20LowerSigma,-2.2900742519207253,-3.816790419867876,4.799995422363281,0.7999992370605469,Below_lower_sigma,NearSMA20LowerSigma,0.5769216097318483,0.5769216097318483,-1.4666280479214584,-0.8981677323324574,Standard_range,NearSMA20LowerSigma,0.24650823534769212,1.3421027143071633,-3.4637794390841656,-2.168164202646565,Standard_range,BelowSMA20LowerSigma
2020-06-30,-0.594652316247094,1.5857269077550262,2.125506434357526,3.744938069568224,Standard_range,NearSMA20LowerSigma,3.174600171093715,2.3809501283202685,-3.816790419867876,-1.5267161679471672,Above_upper_sigma,AboveSMA20LowerSigma,-0.19120167414887368,2.676867201341812,0.5769216097318483,3.269232236422025,Standard_range,NearSMA20LowerSigma,-0.8108087488122889,2.297293173300234,1.3421027143071633,3.670227921641853,Standard_range,NearSMA20LowerSigma
2020-07-01,-0.09756320860327744,-0.8780502691501525,1.5857269077550262,0.6937531592233444,Standard_range,BelowSMA20UpperSigma,1.55038616418134,4.6511677335744555,2.3809501283202685,7.142859846015656,Standard_range,AboveSMA20LowerSigma,0.14897209538335585,1.1135932295304733,2.676867201341812,3.8202698427899495,Standard_range,AboveSMA20LowerSigma,0.39630523626433656,-2.4306425522693993,2.297293173300234,-0.1891883643897804,Standard_range,NearSMA20LowerSigma
2020-07-02,0.9842557379092681,-0.3937004178520325,-0.8780502691501525,-1.26829379942359,Standard_range,BelowSMA20UpperSigma,0.7407400212333817,0.0,4.6511677335744555,4.6511677335744555,Standard_range,BelowSMA20UpperSigma,1.08659646568982,0.7403595431889866,1.1135932295304733,1.8621973664665952,Standard_range,NearSMA20UpperSigma,2.057942906181567,1.110208080216689,-2.4306425522693993,-1.3474196620691903,Above_upper_sigma,NearSMA20LowerSigma
2020-07-06,1.0869531415134905,2.4703557591610457,-0.3937004178520325,2.0669295403627643,Standard_range,BelowSMA20UpperSigma,2.222220063700145,2.9629600849335267,0.0,2.9629600849335267,Standard_range,BelowSMA20UpperSigma,0.0,2.990855117730134,0.7403595431889866,3.753357742206192,Standard_range,NearSMA20UpperSigma,1.7675410945770103,0.29459188511529444,1.110208080216689,1.408070548244196,Standard_range,NearSMA20LowerSigma
2020-07-07,-0.3857276981143287,4.050145428437501,2.4703557591610457,6.620554188444351,Standard_range,NearSMA20UpperSigma,0.0,4.3165512666415955,2.9629600849335267,7.407409042651405,Standard_range,NearSMA20UpperSigma,-0.3479110171190097,0.14200836611560666,2.990855117730134,3.137110748331314,Standard_range,NearSMA20UpperTwoSigma,-1.2550099095544973,-3.1775765478324827,0.29459188511529444,-2.89234554537043,Standard_range,NearSMA20LowerSigma
2020-07-08,0.09268052749945091,0.18536105499890182,4.050145428437501,4.243013875731545,Standard_range,NearSMA20UpperTwoSigma,0.0,0.6896544920278738,4.3165512666415955,5.035975048380549,Standard_range,NearSMA20UpperTwoSigma,1.5208414079651549,0.8720940453776953,0.14200836611560666,1.0153408579981344,Standard_range,NearSMA20UpperTwoSigma,0.0,-0.08273243432297694,-3.1775765478324827,-3.2576800957249623,Standard_range,NearSMA20LowerSigma
2020-07-09,0.09250022959643754,-1.8501457463083497,0.18536105499890182,-1.6682141409838223,Standard_range,NearSMA20UpperTwoSigma,2.739723343007233,-3.424662343778694,0.6896544920278738,-2.758626189441477,Above_upper_sigma,NearSMA20UpperTwoSigma,-0.18978299569292262,-1.0683940726732144,0.8720940453776953,-0.20561742838447056,Standard_range,NearSMA20UpperTwoSigma,-0.44162254880954177,-4.940659503571316,-0.08273243432297694,-5.01930441001538,Standard_range,NearSMA20LowerSigma
2020-07-10,-0.18849674586717896,2.2620238695431185,-1.8501457463083497,0.3700273848319373,Standard_range,NearSMA20UpperSigma,-0.7092191985804456,1.4184383971608912,-3.424662343778694,-2.0548006722750705,Standard_range,NearSMA20UpperSigma,-0.0710495844927589,0.543516447612899,-1.0683940726732144,-0.5306845225706158,Standard_range,NearSMA20UpperTwoSigma,-0.5807112549856068,3.193967284206809,-4.940659503571316,-1.9044952675326299,Standard_range,NearSMA20LowerTwoSigma
2020-07-13,0.5529904500727177,-1.8433249392417514,2.2620238695431185,0.3770024801824775,Standard_range,NearSMA20UpperTwoSigma,2.797208568497285,-2.0979001741372687,1.4184383971608912,-0.7092191985804456,Above_upper_sigma,NearSMA20UpperTwoSigma,3.734590441637834,-1.9679864906637767,0.543516447612899,-1.435166373314435,Above_upper_sigma,AboveSMA20UpperTwoSigma,0.9285256270582888,-0.5346157470784937,3.193967284206809,2.642276085070411,Standard_range,NearSMA20LowerSigma
2020-07-14,0.6572831080363664,2.1596291469387583,-1.8433249392417514,0.27649522503635066,Standard_range,NearSMA20UpperSigma,-0.7142850452539758,-3.571425226269879,-2.0979001741372687,-5.59440046436605,Standard_range,NearSMA20UpperSigma,0.19461885165184736,0.4829484230139834,-1.9679864906637767,-1.4945424273715822,Standard_range,NearSMA20UpperSigma,-0.6789190215813675,3.507784248914673,-0.5346157470784937,2.9544153348679423,Standard_range,BelowSMA20LowerSigma
2020-07-15,1.1029401130226768,6.250002739184015,2.1596291469387583,8.54460876696266,Standard_range,NearSMA20UpperTwoSigma,0.7407400212333817,10.370369127584931,-3.571425226269879,6.428573922235181,Standard_range,BelowSMA20UpperSigma,2.2596882606861426,3.1348657662311576,0.4829484230139834,3.63295397402676,Above_upper_sigma,NearSMA20UpperTwoSigma,2.5416788775553076,2.1590623455394264,3.507784248914673,5.742581843335179,Above_upper_sigma,AboveSMA20LowerSigma
2020-07-16,-0.5190347529303004,-2.2491368464020947,6.250002739184015,3.8602947782737913,Standard_range,NearSMA20UpperTwoSigma,0.0,-3.35570147625903,10.370369127584931,6.666669021418023,Standard_range,NearSMA20UpperTwoSigma,-0.22257486496025936,-0.3616891305603586,3.1348657662311576,2.761838166936683,Standard_range,NearSMA20UpperTwoSigma,-0.6688068294713011,-0.4547939507352987,2.1590623455394264,1.6944491098640106,Standard_range,AboveSMA20LowerSigma
2020-07-17,1.4159278293047908,5.044245001797211,-2.2491368464020947,2.6816561824369,Standard_range,NearSMA20UpperTwoSigma,1.3888875091518116,6.2499937911830825,-3.35570147625903,2.684561181007224,Standard_range,NearSMA20UpperSigma,1.3961592455713476,3.2565465165721714,-0.3616891305603586,2.8830788112297294,Standard_range,NearSMA20UpperTwoSigma,0.32250134247411777,-1.3974750619670662,-0.4547939507352987,-1.845913380657504,Standard_range,BelowSMA20UpperSigma
2020-07-20,1.179446880139206,0.758215277637735,5.044245001797211,5.8407065156800515,Standard_range,NearSMA20UpperTwoSigma,1.960782480441495,6.535949392928629,6.2499937911830825,13.19443961536462,Standard_range,NearSMA20UpperTwoSigma,3.809616652778863,3.3735563840956413,3.2565465165721714,6.739964333578677,Above_upper_sigma,AboveSMA20UpperTwoSigma,-0.3543125055429367,-1.6625696878882803,-1.3974750619670662,-3.036810753079284,Standard_range,AboveSMA20LowerSigma
2020-07-21,0.7525096346223327,-2.3411348835963306,0.758215277637735,-1.600670448316129,Standard_range,NearSMA20UpperTwoSigma,1.8404890477013416,1.226992698467561,6.535949392928629,7.84313771322296,Standard_range,NearSMA20UpperTwoSigma,0.8796344546717318,0.06213337519633417,3.3735563840956413,3.437785863737565,Standard_range,NearSMA20UpperTwoSigma,1.7184005000551905,6.042118569412473,-1.6625696878882803,4.279094449682872,Standard_range,AboveSMA20LowerSigma
2020-07-22,1.1130146493516149,2.4828763208552393,-2.3411348835963306,0.08361395359481393,Standard_range,NearSMA20UpperTwoSigma,3.0303074089730497,8.484847740474569,1.226992698467561,9.815948901193842,Above_upper_sigma,NearSMA20UpperTwoSigma,1.3398687656892785,2.69607465786311,0.06213337519633417,2.7598831952421876,Standard_range,NearSMA20UpperTwoSigma,-1.0716149121767302,-1.2284302839117978,6.042118569412473,4.739465071204155,Standard_range,NearSMA20UpperSigma
2020-07-23,0.25062433000795525,0.25062433000795525,2.4828763208552393,2.739723343007264,Standard_range,NearSMA20UpperTwoSigma,3.351958841759867,2.793300144756056,8.484847740474569,11.515155149447631,Above_upper_sigma,AboveSMA20UpperTwoSigma,1.4797141253053843,0.8687373867654202,2.69607465786311,3.588233853156495,Standard_range,NearSMA20UpperTwoSigma,-0.34400916900168393,-0.1852333768943015,-1.2284302839117978,-1.411388197908417,Standard_range,NearSMA20UpperSigma
2020-07-24,-0.5000034968058269,-0.7500012715657551,0.25062433000795525,-0.5012566272197128,Standard_range,AboveSMA20UpperSigma,1.086955465418649,0.5434777327093245,2.793300144756056,3.351958841759867,Standard_range,NearSMA20UpperTwoSigma,-0.119881717668017,-0.3091664234192646,0.8687373867654202,0.556885119038587,Standard_range,NearSMA20UpperTwoSigma,0.0,-0.5567414962188787,-0.1852333768943015,-0.7409436020391621,Standard_range,NearSMA20UpperSigma
2020-07-27,0.8396337762460624,1.847189503336659,-0.7500012715657551,1.0833342870076499,Standard_range,NearSMA20UpperSigma,0.0,0.0,0.5434777327093245,0.5434777327093245,Standard_range,NearSMA20UpperTwoSigma,2.310131141685158,2.54113761634902,-0.3091664234192646,2.2241148486471274,Above_upper_sigma,NearSMA20UpperTwoSigma,-0.1332957592585229,0.10664067533263683,-0.5567414962188787,-0.4506945337776667,Standard_range,NearSMA20UpperSigma
2020-07-28,-0.2473184887729273,-1.2366081680907182,1.847189503336659,0.5877388389675654,Standard_range,NearSMA20UpperSigma,-2.7027065341188257,-4.3243265883429425,0.0,-4.3243265883429425,Below_lower_sigma,NearSMA20UpperTwoSigma,-0.7190744988493395,-2.478164057294274,2.54113761634902,0.0,Standard_range,NearSMA20UpperTwoSigma,-0.5858785898156014,-1.7043925503380044,0.10664067533263683,-1.5995694507313671,Standard_range,BelowSMA20UpperSigma
2020-07-29,-1.9198626963669623,-12.186971120702694,-1.2366081680907182,-13.272874208471947,Below_lower_sigma,NearSMA20UpperSigma,0.5649712187014997,-5.08474770330168,-4.3243265883429425,-9.189193194760591,Standard_range,NearSMA20UpperSigma,0.4113897442951716,-3.702531842309833,-2.478164057294274,-6.088941086278108,Standard_range,AboveSMA20UpperSigma,0.27092515452314475,2.0861567622511368,-1.7043925503380044,0.346207911468951,Standard_range,BelowSMA20UpperSigma
2020-07-30,-1.7110294424269017,-2.4714849578733427,-12.186971120702694,-14.357256920507503,Below_lower_sigma,NearSMA20LowerSigma,-0.5952375461590091,-2.9761877307950457,-5.08474770330168,-7.909603796809178,Standard_range,NearSMA20UpperSigma,-1.6759783889817803,-2.513964449478892,-3.702531842309833,-6.12341595754242,Below_lower_sigma,BelowSMA20UpperSigma,-2.0966053851619213,-3.9278119167982948,2.0861567622511368,-1.9235954684579517,Below_lower_sigma,BelowSMA20UpperSigma
2020-07-31,0.0,-0.9746625656812962,-2.4714849578733427,-3.4220588848538034,Standard_range,NearSMA20LowerSigma,0.0,9.815948901193842,-2.9761877307950457,6.547620103540354,Standard_range,BelowSMA20UpperSigma,1.1629843340874977,2.0967460691195092,-2.513964449478892,-0.4699298311328936,Standard_range,BelowSMA20UpperSigma,-1.5193348769860267,-0.46961872944658684,-3.9278119167982948,-4.378984905826162,Standard_range,NearSMA20LowerSigma
2020-08-03,0.5905553200572354,0.6889733846014636,-0.9746625656812962,-0.29240434674705046,Standard_range,BelowSMA20LowerSigma,3.9106175387636775,3.9106175387636775,9.815948901193842,14.110430659283688,Above_upper_sigma,NearSMA20UpperTwoSigma,0.43913037700914115,1.3735214773673412,2.0967460691195092,3.4990668040720623,Standard_range,BelowSMA20UpperSigma,-0.027749991318221593,0.3608134124887256,-0.46961872944658684,-0.11049976432126367,Standard_range,NearSMA20LowerSigma
2020-08-04,0.0,2.1505403408915056,0.6889733846014636,2.8543303760668293,Standard_range,BelowSMA20LowerSigma,0.5376338917391471,-4.838711434753648,3.9106175387636775,-1.1173173940076098,Standard_range,AboveSMA20UpperSigma,0.3810721532309877,1.1301831484628333,1.3735214773673412,2.5192279341078985,Standard_range,NearSMA20UpperSigma,-0.3318554546215068,2.433631282712005,0.3608134124887256,2.803225563279277,Standard_range,NearSMA20LowerSigma
2020-08-05,0.6698626772841801,-0.5741575793062342,2.1505403408915056,1.5640352712220047,Standard_range,NearSMA20LowerSigma,0.5649712187014997,0.5649712187014997,-4.838711434753648,-4.301077543014524,Standard_range,NearSMA20UpperSigma,1.4814847121549888,-0.01288151427145239,1.1301831484628333,1.1171560494878183,Standard_range,NearSMA20UpperSigma,1.9708410480365535,1.0529140928961152,2.433631282712005,3.5121694223529234,Above_upper_sigma,NearSMA20UpperSigma
2020-08-06,0.384985183169238,-0.7699703663385103,-0.5741575793062342,-1.339707102428,Standard_range,NearSMA20LowerSigma,0.5617972260667465,-2.2471889042670363,0.5649712187014997,-1.6949136561044988,Standard_range,NearSMA20UpperSigma,0.17393820561410256,-1.2755263624324702,-0.01288151427145239,-1.2882435695935097,Standard_range,NearSMA20UpperSigma,-0.5610448377250421,-0.8014940812572295,1.0529140928961152,0.24298096750359996,Standard_range,BelowSMA20UpperSigma
2020-08-07,-0.29098627957789325,0.5819540591698003,-0.7699703663385103,-0.19249718097002166,Standard_range,NearSMA20LowerSigma,0.5747120924395414,-1.7241362773186113,-2.2471889042670363,-3.932580582467301,Standard_range,BelowSMA20UpperSigma,0.0,0.16313587285966244,-1.2755263624324702,-1.114471330637717,Standard_range,BelowSMA20UpperSigma,-0.888774095237156,0.13465993973127804,-0.8014940812572295,-0.6679134329727223,Standard_range,AboveSMA20LowerSigma
2020-08-10,0.19286844729404334,-0.3857276981143287,0.5819540591698003,0.19398160305895293,Standard_range,NearSMA20LowerSigma,-0.5847947508874598,-2.0467885994094037,-1.7241362773186113,-3.7356354519655763,Standard_range,BelowSMA20UpperSigma,0.7166101234110451,-0.15961463357597044,0.16313587285966244,0.0032608505579960916,Standard_range,BelowSMA20UpperSigma,0.7530897713787719,3.093064864011892,0.13465993973127804,3.2318899230248976,Standard_range,NearSMA20UpperSigma
2020-08-11,0.19361527503764378,-1.7425005470010375,-0.3857276981143287,-2.1215069378657896,Standard_range,NearSMA20LowerSigma,0.29850718650553654,-3.5820862380664384,-2.0467885994094037,-5.555557104734085,Standard_range,AboveSMA20LowerSigma,0.1272436985028766,-1.4387785003202562,-0.15961463357597044,-1.5960966328649704,Standard_range,BelowSMA20UpperSigma,1.95669179277825,-0.33916269737798044,3.093064864011892,2.743411644409478,Above_upper_sigma,AboveSMA20UpperTwoSigma
2020-08-12,1.6748776619024643,3.0541914410592783,-1.7425005470010375,1.2584715914913243,Above_upper_sigma,NearSMA20LowerSigma,0.3095972261364041,4.024763939773253,-3.5820862380664384,0.29850718650553654,Standard_range,NearSMA20LowerSigma,1.4895755596720446,2.3005681007453873,-1.4387785003202562,0.8286895212063808,Standard_range,BelowSMA20UpperSigma,1.5183193842240088,0.9947671741512124,-0.33916269737798044,0.65223059759275,Standard_range,NearSMA20UpperTwoSigma
2020-08-13,0.0,0.09560448226927076,3.0541914410592783,3.1527158672432867,Standard_range,NearSMA20LowerSigma,0.0,-1.1904750923180183,4.024763939773253,2.786375035227637,Standard_range,AboveSMA20LowerSigma,1.1163219727853664,0.012941951121650346,2.3005681007453873,2.3138077902661567,Standard_range,NearSMA20UpperSigma,-0.8035286640175385,-1.9440123494143875,0.9947671741512124,-0.9685835719765954,Standard_range,NearSMA20UpperSigma
2020-08-14,0.0,-0.38204356096335,0.09560448226927076,-0.2868043294625814,Standard_range,NearSMA20LowerSigma,-1.2048181523292238,-1.8072272284938358,-1.1904750923180183,-2.9761877307950457,Standard_range,NearSMA20LowerSigma,0.29441134330928553,-0.611475883878907,0.012941951121650346,-0.5986130696672688,Standard_range,BelowSMA20UpperSigma,-0.7930294402246965,0.951617177450856,-1.9440123494143875,-1.0108947274123248,Standard_range,BelowSMA20UpperSigma
2020-08-17,0.7670174627546015,-0.3835087313772752,-0.38204356096335,-0.7640871219266662,Standard_range,AboveSMA20LowerSigma,1.226992698467561,6.1349708057911725,-1.8072272284938358,4.216870714434931,Standard_range,NearSMA20LowerSigma,0.7487026521025314,1.0742185256579802,-0.611475883878907,0.4561740545545152,Standard_range,BelowSMA20UpperSigma,0.026190459780432284,-0.576060261630888,0.951617177450856,0.37007502741782017,Standard_range,NearSMA20UpperSigma
2020-08-18,0.5774731853684887,0.0,-0.3835087313772752,-0.3835087313772752,Standard_range,AboveSMA20LowerSigma,0.5780341244511894,-2.89017751296625,6.1349708057911725,3.0674817461689026,Standard_range,BelowSMA20UpperSigma,1.2238359982362708,1.288249712423419,1.0742185256579802,2.376306855148987,Standard_range,NearSMA20UpperSigma,-0.36871052185298037,-1.264154666328029,-0.576060261630888,-1.8329326352806485,Standard_range,BelowSMA20UpperSigma
2020-08-19,0.384985183169238,2.021174506331304,0.0,2.021174506331304,Standard_range,AboveSMA20LowerSigma,1.1904821881092846,8.928577383967657,-2.89017751296625,5.780348135222184,Standard_range,AboveSMA20LowerSigma,-0.5405407700157282,0.4451490818830509,1.288249712423419,1.7391334260736837,Standard_range,BelowSMA20UpperSigma,-0.08002825460360881,-1.1469732886748878,-1.264154666328029,-2.396628438652597,Standard_range,BelowSMA20UpperSigma
2020-08-20,0.0,3.3962230539781273,2.021174506331304,5.4860411548545835,Standard_range,AboveSMA20LowerSigma,0.5464475534834541,0.0,8.928577383967657,8.928577383967657,Standard_range,NearSMA20UpperSigma,0.5698015331001365,1.3295288601348922,0.4451490818830509,1.7805963275322036,Standard_range,NearSMA20UpperSigma,-1.484088050126726,-2.1586697844387324,-1.1469732886748878,-3.2808837072954122,Standard_range,NearSMA20LowerSigma
2020-08-21,0.6386833447133247,-3.74087450716313,3.3962230539781273,-0.47169989561766745,Standard_range,NearSMA20UpperSigma,0.0,-7.103824709453408,0.0,-7.103824709453408,Standard_range,NearSMA20UpperSigma,-0.40612048604560785,-0.2592885976535737,1.3295288601348922,1.0667929457444751,Standard_range,NearSMA20UpperSigma,-0.3860987207087047,-0.6343065440787251,-2.1586697844387324,-2.7792837448097125,Standard_range,NearSMA20LowerTwoSigma
2020-08-24,0.18956875571358806,0.8530819996281123,-3.74087450716313,-2.919705234584303,Standard_range,AboveSMA20LowerSigma,0.0,5.294112449698927,-7.103824709453408,-2.185796728102443,Standard_range,AboveSMA20LowerSigma,0.322606988983713,0.10335778071530562,-0.2592885976535737,-0.1561988118784507,Standard_range,NearSMA20UpperTwoSigma,0.6106056845872898,2.7477149930841867,-0.6343065440787251,2.095979512991696,Standard_range,NearSMA20LowerSigma
2020-08-25,0.1879652579325937,4.041347158144759,0.8530819996281123,4.9289051629214855,Standard_range,BelowSMA20UpperSigma,0.0,-1.6759760910114208,5.294112449698927,3.5294082997992935,Standard_range,NearSMA20UpperSigma,0.11577176842255422,1.7521945848962333,0.10335778071530562,1.8573633950483015,Standard_range,NearSMA20UpperTwoSigma,0.5402505685207517,-1.4046473563849449,2.7477149930841867,1.3044719306878918,Standard_range,AboveSMA20LowerSigma
2020-08-26,0.2710089202580072,0.7226732241325635,4.041347158144759,4.793226116083476,Standard_range,NearSMA20UpperTwoSigma,0.5681812794001605,9.659088523057866,-1.6759760910114208,7.821228417790367,Standard_range,BelowSMA20UpperSigma,0.8917617203111395,1.359167701573375,1.7521945848962333,3.1351775493362357,Standard_range,NearSMA20UpperTwoSigma,-0.13698421112478598,-2.1095902952429366,-1.4046473563849449,-3.4846053473151986,Standard_range,NearSMA20LowerSigma
