Date,%Gap_VALE,%Gain_VALE,%YesterdaysGain_VALE,%2DaysGain_VALE,NearSigmaFlag_VALE,NearBollingerBandsFlag_VALE,%Gap_EWZ,%Gain_EWZ,%YesterdaysGain_EWZ,%2DaysGain_EWZ,NearSigmaFlag_EWZ,NearBollingerBandsFlag_EWZ,%Gap_XLE,%Gain_XLE,%YesterdaysGain_XLE,%2DaysGain_XLE,NearSigmaFlag_XLE,NearBollingerBandsFlag_XLE,%Gap_BBL,%Gain_BBL,%YesterdaysGain_BBL,%2DaysGain_BBL,NearSigmaFlag_BBL,NearBollingerBandsFlag_BBL
2019-06-21,-0.656456253373249,-1.312912506746498,1.2555397102872652,-0.07385693434276308,Standard_range,NearSMA20UpperTwoSigma,-0.6111372926632613,0.43005573878804537,2.0323350660986614,2.4711309784698656,Standard_range,AboveSMA20UpperSigma,0.1521305421200032,0.7226183219922331,1.2905314252988882,2.0224753638213984,Standard_range,NearSMA20UpperTwoSigma,-0.1395806434583991,-0.8773727378237377,2.3887341661440087,1.490403325967442,Standard_range,NearSMA20UpperTwoSigma
2019-06-24,0.44346209017642835,0.8130126572249853,-1.312912506746498,-0.5105739943796516,Standard_range,AboveSMA20UpperSigma,-0.3155271422551972,0.022542565858123347,0.43005573878804537,0.45269525024431156,Standard_range,NearSMA20UpperTwoSigma,-0.03146705055308008,-0.8967899347210244,0.7226183219922331,-0.18065198110686764,Standard_range,NearSMA20UpperTwoSigma,0.945486279137619,1.3075870807689067,-0.8773727378237377,0.41874193037519736,Standard_range,NearSMA20UpperTwoSigma
2019-06-25,-0.4398857632439115,-2.272730291890742,0.8130126572249853,-1.478195219603415,Standard_range,NearSMA20UpperSigma,-0.4957215308883457,-2.6588559638939513,0.022542565858123347,-2.6369127723925616,Standard_range,NearSMA20UpperTwoSigma,-0.06350359495389267,-0.7937767688152414,-0.8967899347210244,-1.683448193369377,Standard_range,AboveSMA20UpperSigma,0.8538528593412966,-0.27799719609149576,1.3075870807689067,1.0259548292564187,Standard_range,NearSMA20UpperTwoSigma
2019-06-26,0.9002242028949498,0.8252037307338693,-2.272730291890742,-1.4662812163150738,Standard_range,NearSMA20UpperSigma,1.2500020972004273,0.8101816387497648,-2.6588559638939513,-1.8702158879644586,Standard_range,NearSMA20UpperSigma,1.0081568834955836,1.5362442929865672,-0.7937767688152414,0.7302731738613486,Standard_range,AboveSMA20UpperSigma,0.6172790741907849,1.1549143812412304,-0.27799719609149576,0.8737065555526267,Standard_range,NearSMA20UpperTwoSigma
2019-06-27,-0.07439937142643968,-0.07439937142643968,0.8252037307338693,0.7501904129187762,Standard_range,NearSMA20UpperSigma,-0.8495957252965938,0.32146817933648214,0.8101816387497648,1.1342542942496543,Standard_range,BelowSMA20UpperSigma,0.0,-0.7407426557158503,1.5362442929865672,0.784122020496565,Standard_range,NearSMA20UpperTwoSigma,0.8661465512094955,0.49212599164295934,1.1549143812412304,1.6527240067355002,Standard_range,NearSMA20UpperTwoSigma
2019-06-28,1.0424377249975696,0.07445476530382276,-0.07439937142643968,0.0,Standard_range,NearSMA20UpperSigma,0.7324323755611213,0.06867153796568504,0.32146817933648214,0.39036047444498784,Standard_range,NearSMA20UpperSigma,0.238173272418509,1.1590974079743648,-0.7407426557158503,0.4097688233363516,Standard_range,NearSMA20UpperSigma,0.5093087955263202,0.11753452338439348,0.49212599164295934,0.6102389329660811,Standard_range,NearSMA20UpperTwoSigma
2019-07-01,3.869051145824826,3.6458388399630004,0.07445476530382276,3.7230081060184737,Above_upper_sigma,NearSMA20UpperTwoSigma,1.9213177702065523,0.3659648740731124,0.06867153796568504,0.43488772574623763,Standard_range,NearSMA20UpperTwoSigma,1.2399951763927777,0.09417889523347851,1.1590974079743648,1.2543679283413534,Standard_range,NearSMA20UpperTwoSigma,1.408728648219385,0.5282732430822693,0.11753452338439348,0.6464286699050869,Standard_range,NearSMA20UpperTwoSigma
2019-07-02,-0.8614492672659421,-4.594402938275285,3.6458388399630004,-1.1160686251003256,Standard_range,NearSMA20UpperSigma,-0.20510517410467413,-0.9115804834598364,0.3659648740731124,-0.548951673755093,Standard_range,NearSMA20UpperSigma,-0.2979435868670329,-1.5994989029978781,0.09417889523347851,-1.5068263981605148,Standard_range,NearSMA20UpperSigma,0.42817711450452955,0.8369020946607677,0.5282732430822693,1.369596467579925,Standard_range,NearSMA20UpperTwoSigma
2019-07-03,0.07524626719744251,0.6019557858215394,-4.594402938275285,-4.020103426764647,Standard_range,BelowSMA20UpperSigma,-0.09199842674444857,0.9199667205385919,-0.9115804834598364,0.0,Standard_range,BelowSMA20UpperSigma,0.1434265379886703,0.398406374501992,-1.5994989029978781,-1.2074650340855193,Standard_range,NearSMA20UpperSigma,-0.3088203882862512,-0.21231539748283002,0.8369020946607677,0.6228098251691166,Standard_range,NearSMA20UpperSigma
2019-07-05,-2.0942388583983362,-1.8698579068054042,0.6019557858215394,-1.2791578388405214,Standard_range,AboveSMA20LowerSigma,2.00546315405039,3.0993632115925065,0.9199667205385919,4.047843042226366,Standard_range,NearSMA20UpperTwoSigma,-0.3650786384703621,0.14285738506014384,0.398406374501992,0.5418329124906623,Standard_range,BelowSMA20UpperSigma,-5.299809744743631,-4.506773301103937,-0.21231539748283002,-4.709520124938879,Below_lower_sigma,AboveSMA20LowerSigma
2019-07-08,1.1432970542148588,1.371953557514158,-1.8698579068054042,-0.5235579313641231,Standard_range,AboveSMA20LowerSigma,0.4420798868744834,0.7294385590495974,3.0993632115925065,3.8514097209924576,Standard_range,NearSMA20UpperTwoSigma,-0.1585013058792835,0.1426535938662522,0.14285738506014384,0.2857147701202877,Standard_range,BelowSMA20UpperSigma,0.8709749128596252,0.9519976319051179,-4.506773301103937,-3.5976800443006614,Standard_range,BelowSMA20UpperSigma
2019-07-09,-2.030078600688754,0.45112379760851473,1.371953557514158,1.8292665641127552,Standard_range,NearSMA20LowerSigma,-0.6802751269849694,0.9874934517293044,0.7294385590495974,1.724135168783905,Standard_range,NearSMA20UpperTwoSigma,-0.15827552016156252,0.07913776008078126,0.1426535938662522,0.22190424680589393,Standard_range,BelowSMA20UpperSigma,-1.163727586835835,-0.6821832896207094,0.9519976319051179,0.26331997352196707,Standard_range,AboveSMA20LowerSigma
2019-07-10,2.0958135766535384,3.3682692702356882,0.45112379760851473,3.834588132089771,Standard_range,NearSMA20UpperSigma,1.1734048460580675,1.5428054702526146,0.9874934517293044,2.545534024973585,Standard_range,NearSMA20UpperTwoSigma,0.6326135201245945,1.2810396633799617,0.07913776008078126,1.3611912095560883,Standard_range,NearSMA20UpperSigma,1.5353501445115214,1.3333330250749684,-0.6821832896207094,0.6420539603622034,Standard_range,BelowSMA20UpperSigma
2019-07-11,0.2896448996207875,0.21723194829579925,3.3682692702356882,3.592818175491069,Standard_range,NearSMA20UpperTwoSigma,0.021404100852661992,-0.3423921441888642,1.5428054702526146,1.1951308813334895,Standard_range,NearSMA20UpperTwoSigma,0.2966933770923501,0.20299383441521657,1.2810396633799617,1.4866339293282531,Standard_range,NearSMA20UpperTwoSigma,-0.9968102103688431,-0.5183379631661166,1.3333330250749684,0.808083890664457,Standard_range,AboveSMA20LowerSigma
2019-07-12,1.0838122606684044,-0.2890170622255947,0.21723194829579925,-0.07241295132497538,Standard_range,NearSMA20UpperTwoSigma,0.4938792006517668,-0.5153486479326831,-0.3423921441888642,-0.8559762788358423,Standard_range,NearSMA20UpperTwoSigma,0.06233585268621989,0.42076403329493073,0.20299383441521657,0.6246119927551728,Standard_range,NearSMA20UpperTwoSigma,0.02003671588670762,0.08015450823048154,-0.5183379631661166,-0.4385989261809828,Standard_range,AboveSMA20LowerSigma
2019-07-15,1.3768085344728038,1.449273960151203,-0.2890170622255947,1.1560682489023788,Standard_range,NearSMA20UpperTwoSigma,0.08633088549387524,-0.9497138441970001,-0.5153486479326831,-1.4601681546743845,Standard_range,AboveSMA20UpperSigma,0.17070236837992583,-0.900064880633841,0.42076403329493073,-0.4830879966329366,Standard_range,NearSMA20UpperTwoSigma,0.8209848992523454,0.9411318254457568,0.08015450823048154,1.0220406932627248,Standard_range,BelowSMA20UpperSigma
2019-07-16,0.2857140132359096,0.2142838069370815,1.449273960151203,1.6666633265030442,Standard_range,NearSMA20UpperTwoSigma,0.08716695589315457,-0.37044709349823957,-0.9497138441970001,-1.3166427503628615,Standard_range,NearSMA20UpperSigma,-0.2035719806964134,-1.064829781829903,-0.900064880633841,-1.9553105035589633,Standard_range,NearSMA20UpperSigma,-0.6744696560544527,-0.5356089239852136,0.9411318254457568,0.40048211541699075,Standard_range,AboveSMA20LowerSigma
2019-07-17,0.0,-0.5702061669898034,0.2142838069370815,-0.35714421953473774,Standard_range,NearSMA20UpperTwoSigma,0.6561662927618207,0.5468066345693664,-0.37044709349823957,0.17433391178630914,Standard_range,NearSMA20UpperSigma,-0.07913776008078126,-1.139603066200273,-1.064829781829903,-2.1922980151866285,Standard_range,AboveSMA20LowerSigma,0.7379316641179559,0.5584339503495919,-0.5356089239852136,0.01983400429174254,Standard_range,BelowSMA20UpperSigma
2019-07-18,0.0,0.43011054076752664,-0.5702061669898034,-0.1425481430506064,Standard_range,NearSMA20UpperSigma,0.3698024025040744,1.5227255376424391,0.5468066345693664,2.0778585364779163,Standard_range,NearSMA20UpperSigma,-0.48030618228927524,0.01601366695017331,-1.139603066200273,-1.123771891489675,Standard_range,NearSMA20LowerTwoSigma,-0.7338336876669214,-0.4164995876616253,0.5584339503495919,0.13960848758739797,Standard_range,AboveSMA20LowerSigma
2019-07-19,0.9992818512581091,0.2141308528271576,0.43011054076752664,0.6451623929637292,Standard_range,NearSMA20UpperTwoSigma,-0.14998863846282376,-1.3927528105500455,1.5227255376424391,0.10876492436991526,Standard_range,NearSMA20UpperSigma,0.09604219212640798,0.4642181769863172,0.01601366695017331,0.48030618228927524,Standard_range,NearSMA20LowerSigma,1.155152044673213,1.155152044673213,-0.4164995876616253,0.7338412535086591,Standard_range,BelowSMA20UpperSigma
2019-07-22,-0.2136733123411774,-0.8547000419168518,0.2141308528271576,-0.6423993655785649,Standard_range,NearSMA20UpperSigma,0.6736231425628283,0.3694006241945318,-1.3927528105500455,-1.0284970239311724,Standard_range,NearSMA20UpperSigma,0.3824118624688544,0.4620792276660136,0.4642181769863172,0.9284424604192345,Standard_range,AboveSMA20LowerSigma,0.4528441387879823,0.03937873085872973,1.155152044673213,1.1949856597466237,Standard_range,NearSMA20UpperSigma
2019-07-23,-0.28735604621975797,-1.6523024040950869,-0.8547000419168518,-2.4928802166715447,Standard_range,NearSMA20UpperSigma,-0.21649378024285842,-1.0608310853817324,0.3694006241945318,-0.6953491778382503,Standard_range,NearSMA20UpperSigma,0.0,0.26963042934130854,0.4620792276660136,0.7329555632127751,Standard_range,AboveSMA20LowerSigma,0.8069274480036356,0.37393942447098577,0.03937873085872973,0.41346540792925257,Standard_range,NearSMA20UpperSigma
2019-07-24,-1.3878713382544972,-1.9722389508049762,-1.6523024040950869,-3.591954003301413,Standard_range,AboveSMA20LowerSigma,0.5032812656380674,0.5251594305533385,-1.0608310853817324,-0.5412427093155175,Standard_range,BelowSMA20UpperSigma,-0.12654512734885665,0.42708075379671584,0.26963042934130854,0.6978627228081206,Standard_range,AboveSMA20LowerSigma,-4.411764705882353,-4.078434962852329,0.37393942447098577,-3.7197464146088564,Below_lower_sigma,NearSMA20LowerTwoSigma
2019-07-25,-0.7451593211714722,-1.1922492287816218,-1.9722389508049762,-3.1409741759058947,Standard_range,NearSMA20LowerSigma,-0.4788798706623129,-1.8502361766003788,0.5251594305533385,-1.3347934358159668,Standard_range,BelowSMA20UpperSigma,0.3780089107336229,-1.1340387488874801,0.42708075379671584,-0.7118012563278597,Standard_range,NearSMA20UpperSigma,-0.4088245211119952,-0.4497085327887746,-4.078434962852329,-4.509802425608916,Standard_range,NearSMA20LowerTwoSigma
2019-07-26,1.5837106675878325,0.07541650610272439,-1.1922492287816218,-1.1177318753912813,Standard_range,AboveSMA20LowerSigma,0.7318651923723314,0.7762219404228564,-1.8502361766003788,-1.0883761753299355,Standard_range,BelowSMA20UpperSigma,0.0,-0.5097971841493586,-1.1340387488874801,-1.6380546354278478,Standard_range,NearSMA20LowerSigma,-0.12320610339020051,-0.2669426408185291,-0.4497085327887746,-0.715450709773891,Standard_range,NearSMA20LowerTwoSigma
2019-07-29,-0.6028701930719695,-0.2260790174122095,0.07541650610272439,-0.15083301220544879,Standard_range,BelowSMA20LowerSigma,-0.5281643288352937,0.11004193060962932,0.7762219404228564,0.8871180406415425,Standard_range,AboveSMA20LowerSigma,-0.08006282858241148,-0.4003202513143296,-0.5097971841493586,-0.9080766140949083,Standard_range,BelowSMA20LowerSigma,0.7411995318376035,0.9676780392345975,-0.2669426408185291,0.6981522531035147,Standard_range,NearSMA20LowerSigma
2019-07-30,0.3021145207289472,-0.6042290414578944,-0.2260790174122095,-0.8289420237902566,Standard_range,NearSMA20LowerSigma,-0.9012966196617825,-0.7034589969535253,0.11004193060962932,-0.5941911662051909,Standard_range,AboveSMA20LowerSigma,-0.4019292555201337,1.12540314204712,-0.4003202513143296,0.7205776740462478,Standard_range,NearSMA20LowerTwoSigma,-0.7748798144800119,-0.5097879187046334,0.9676780392345975,0.45295701479398826,Standard_range,NearSMA20LowerTwoSigma
2019-07-31,0.6838917449196551,-1.2917939077892582,-0.6042290414578944,-1.888217555300506,Standard_range,NearSMA20LowerSigma,0.5534647113886242,-1.4832813728248961,-0.7034589969535253,-2.176306093511149,Standard_range,AboveSMA20LowerSigma,0.0,-0.3179662290742027,1.12540314204712,0.8038585110402674,Standard_range,AboveSMA20LowerSigma,-0.6763718484573032,-2.1520787402288946,-0.5097879187046334,-2.65089562151483,Standard_range,NearSMA20LowerTwoSigma
2019-08-01,-2.0015414431331853,-3.618162599197915,-1.2917939077892582,-4.8632173029568255,Standard_range,NearSMA20LowerTwoSigma,0.3370820806267556,-0.8314582738983497,-1.4832813728248961,-2.3024067810237003,Standard_range,BelowSMA20LowerSigma,-1.100482349298622,-2.264755927215079,-0.3179662290742027,-2.5755209972697815,Standard_range,NearSMA20LowerTwoSigma,-2.5555114742557885,-3.9798941329654474,-2.1520787402288946,-6.046322417675175,Below_lower_sigma,BelowSMA20LowerTwoSigma
2019-08-02,-1.4377020654513057,-1.916938626337315,-3.618162599197915,-5.465743269107515,Standard_range,NearSMA20LowerTwoSigma,0.43054299141239316,-0.475873315402326,-0.8314582738983497,-1.3033749012464888,Standard_range,NearSMA20LowerTwoSigma,0.40796345460186456,-1.4360268781781995,-2.264755927215079,-3.668260301553336,Standard_range,NearSMA20LowerTwoSigma,-1.2652744963438738,-2.0069851234296725,-3.9798941329654474,-5.907003373218253,Standard_range,BelowSMA20LowerTwoSigma
2019-08-05,-4.560256336478672,-5.863186718329722,-1.916938626337315,-7.667731653729095,Below_lower_sigma,BelowSMA20LowerTwoSigma,-3.0737671457273477,-4.05282070470455,-0.475873315402326,-4.5094077278520865,Below_lower_sigma,BelowSMA20LowerTwoSigma,-1.854309136237603,-2.9801374276233963,-1.4360268781781995,-4.373368731334275,Below_lower_sigma,BelowSMA20LowerTwoSigma,-2.649151102440761,-3.005339557325255,-2.0069851234296725,-4.952007962930863,Below_lower_sigma,BelowSMA20LowerTwoSigma
2019-08-06,2.162629679284124,1.6435949263538234,-5.863186718329722,-4.315958831401017,Standard_range,NearSMA20LowerTwoSigma,1.7085933344365238,1.8747055694580885,-4.05282070470455,-2.2540935907177087,Standard_range,NearSMA20LowerTwoSigma,0.25597530679997715,-0.11945340724730186,-2.9801374276233963,-3.0960309591727495,Standard_range,BelowSMA20LowerTwoSigma,0.7803538098906162,-0.32132061195554323,-3.005339557325255,-3.3170033938238586,Standard_range,NearSMA20LowerTwoSigma
2019-08-07,-2.297876236286569,-0.9361672908701796,1.6435949263538234,0.6920408373887178,Standard_range,NearSMA20LowerTwoSigma,-1.7703287463961197,0.605633169543327,1.8747055694580885,2.4916925777613295,Standard_range,NearSMA20LowerTwoSigma,-1.828121847155589,-0.7517489080567468,-0.11945340724730186,-0.8703043256194304,Below_lower_sigma,BelowSMA20LowerTwoSigma,-2.2334819569124544,-0.5295867847574431,-0.32132061195554323,-0.8492057252153681,Below_lower_sigma,NearSMA20LowerTwoSigma
2019-08-08,2.4054959167746977,2.8350508073254312,-0.9361672908701796,1.8723426981175197,Standard_range,NearSMA20LowerTwoSigma,1.0187600263875831,2.5005831567376213,0.605633169543327,3.121360687310165,Standard_range,NearSMA20LowerSigma,0.6713709564882195,2.874846212013505,-0.7517489080567468,2.101485678949637,Standard_range,NearSMA20LowerTwoSigma,1.0879569391328856,2.6620316918332025,-0.5295867847574431,2.1183471390297557,Standard_range,NearSMA20LowerTwoSigma
2019-08-09,-1.3366737163141644,-3.5087724889265828,2.8350508073254312,-0.7731971643756772,Standard_range,NearSMA20LowerTwoSigma,-0.2936549960943946,-0.6324797298432631,2.5005831567376213,1.8522877453001179,Standard_range,NearSMA20LowerSigma,0.08367311439464181,-1.104417446367799,2.874846212013505,1.7386784625239855,Standard_range,NearSMA20LowerSigma,-1.330327334581889,-2.0518599294723954,2.6620316918332025,0.5555506007662255,Standard_range,NearSMA20LowerTwoSigma
2019-08-12,-2.597404205893575,-2.1645021287579205,-3.5087724889265828,-5.597327162468415,Below_lower_sigma,NearSMA20LowerTwoSigma,-3.5690007947646993,-3.182544833964419,-0.6324797298432631,-3.7948956128396834,Below_lower_sigma,NearSMA20LowerTwoSigma,-0.23688560619799984,-1.1844280309900475,-1.104417446367799,-2.2757644475439216,Standard_range,BelowSMA20LowerSigma,0.5294648929729031,-0.7596639659065649,-2.0518599294723954,-2.795936654863883,Standard_range,NearSMA20LowerSigma
2019-08-13,0.08849759923044391,3.539819573261977,-2.1645021287579205,1.2986979744866116,Standard_range,NearSMA20LowerTwoSigma,-0.46959559103758425,1.9957700659210689,-3.182544833964419,-1.2502910451741294,Standard_range,NearSMA20LowerTwoSigma,-0.44520912574848737,0.9246525457551247,-1.1844280309900475,-0.2707273291761093,Standard_range,NearSMA20LowerTwoSigma,0.0463940094653336,2.1108787625338157,-0.7596639659065649,1.3351792113043068,Standard_range,BelowSMA20LowerSigma
2019-08-14,-2.991448149582418,-5.470080342579382,3.539819573261977,-2.123891743957186,Below_lower_sigma,BelowSMA20LowerSigma,-2.8775323193298643,-4.811234389180803,1.9957700659210689,-2.9114854990003045,Below_lower_sigma,NearSMA20LowerTwoSigma,-2.1377644229571136,-3.9192358541164865,0.9246525457551247,-3.0308226224605974,Below_lower_sigma,NearSMA20LowerTwoSigma,-2.56701739292222,-2.998636258740462,2.1108787625338157,-0.9510550721580373,Below_lower_sigma,NearSMA20LowerSigma
2019-08-15,0.0904093564932057,-0.8137445675703665,-5.470080342579382,-6.239312428520275,Standard_range,NearSMA20LowerTwoSigma,0.43530909750443814,0.024188963965103158,-4.811234389180803,-4.7882092129683755,Standard_range,NearSMA20LowerTwoSigma,-0.5297531898325487,-0.6180510016190277,-3.9192358541164865,-4.513063979283335,Standard_range,NearSMA20LowerTwoSigma,0.49180112580916024,0.5854800832157879,-2.998636258740462,-2.4307125935876863,Standard_range,NearSMA20LowerSigma
2019-08-16,0.7292609093775566,-0.8204206964186965,-0.8137445675703665,-1.627489135140733,Standard_range,BelowSMA20LowerSigma,0.8220506469305892,0.7011627447963878,0.024188963965103158,0.7255213127651664,Standard_range,NearSMA20LowerTwoSigma,0.5330544745288166,1.314857310798319,-0.6180510016190277,0.6886798204000413,Standard_range,NearSMA20LowerTwoSigma,-0.46565950963155534,-0.6984848235891282,0.5854800832157879,-0.11709422989973958,Standard_range,NearSMA20LowerSigma
2019-08-19,1.3786729499311348,-1.8382335217044778,-0.8204206964186965,-2.6435729698626043,Standard_range,NearSMA20LowerSigma,0.9363730500852788,-2.160867930148087,0.7011627447963878,-1.4748563862421507,Standard_range,NearSMA20LowerSigma,1.403015136159336,2.209748003187981,1.314857310798319,3.553660347156437,Standard_range,NearSMA20LowerSigma,1.3130071244052786,0.7268406740985732,-0.6984848235891282,0.023278978709193508,Standard_range,NearSMA20LowerSigma
2019-08-20,-0.6554367649653476,1.029959302753385,-1.8382335217044778,-0.827207276114219,Standard_range,NearSMA20LowerTwoSigma,-0.6625778104629985,0.34355678441334353,-2.160867930148087,-1.8247349541109796,Standard_range,NearSMA20LowerTwoSigma,-0.48043717426491706,-0.8407650549635958,2.209748003187981,1.3504041592108247,Standard_range,NearSMA20LowerSigma,-2.0251372216607324,-2.3044643502503086,0.7268406740985732,-1.5943734603694557,Standard_range,NearSMA20LowerSigma
2019-08-21,-0.9267875979913621,0.6487460154930095,1.029959302753385,1.6853871381842067,Standard_range,NearSMA20LowerSigma,1.3939831336082578,2.6412370926278292,0.34355678441334353,2.9938680262653374,Standard_range,NearSMA20LowerSigma,1.0382392535312848,0.640247319645486,-0.8407650549635958,-0.20590071104703006,Standard_range,NearSMA20LowerSigma,-0.6433177267349828,-1.0483736683552842,-2.3044643502503086,-3.328678621160934,Standard_range,NearSMA20LowerSigma
2019-08-22,0.09208314178617234,-0.8287219314803423,0.6487460154930095,-0.18535221649732833,Standard_range,NearSMA20LowerSigma,-0.7386260764226448,-2.5256167320961,2.6412370926278292,0.04891283458599199,Standard_range,NearSMA20LowerSigma,0.34388026730428606,-0.4470397562161823,0.640247319645486,0.1903454033723798,Standard_range,AboveSMA20LowerSigma,0.3852633087286694,-0.45749730867728244,-1.0483736683552842,-1.5010746957149599,Standard_range,NearSMA20LowerSigma
2019-08-23,-0.18570526382154728,-2.878369604833508,-0.8287219314803423,-3.683237856129531,Standard_range,NearSMA20LowerSigma,-0.8066438953514123,-3.422149917136868,-2.5256167320961,-5.861336258328347,Standard_range,NearSMA20LowerTwoSigma,-1.1917140297446234,-3.3506086187910533,-0.4470397562161823,-3.7826698224060338,Standard_range,NearSMA20LowerSigma,0.145141202393681,-1.2094823370935568,-0.45749730867728244,-1.661446296629709,Standard_range,NearSMA20LowerSigma
2019-08-26,0.19119984719329366,-1.7208442114658822,-2.878369604833508,-4.549681559570019,Standard_range,NearSMA20LowerSigma,0.35434879851513557,-1.5692203447826074,-3.422149917136868,-4.937669189190802,Standard_range,NearSMA20LowerTwoSigma,0.8756284604778678,0.4288807762568221,-3.3506086187910533,-2.93609795878783,Standard_range,NearSMA20LowerSigma,0.48971783102890065,0.7345720762479894,-1.2094823370935568,-0.4837947803610084,Standard_range,NearSMA20LowerSigma
2019-08-27,0.19455698719061362,0.4863831909887967,-1.7208442114658822,-1.2428309174647594,Standard_range,BelowSMA20LowerSigma,0.925689421449016,0.3599881507987604,-1.5692203447826074,-1.2148812012849877,Standard_range,NearSMA20LowerTwoSigma,0.5338064643913287,-0.6227798648877815,0.4288807762568221,-0.19657007174986124,Standard_range,NearSMA20LowerSigma,0.34029993127241265,-0.243068730200942,0.7345720762479894,0.48971783102890065,Standard_range,NearSMA20LowerSigma
2019-08-28,0.5808365930284665,0.9680579110192891,0.4863831909887967,1.4591495729663209,Standard_range,NearSMA20LowerSigma,-0.025617017283930208,1.1017174445925526,0.3599881507987604,1.4656716476471292,Standard_range,NearSMA20LowerTwoSigma,0.5192496391234943,1.4324137396861572,-0.6227798648877815,0.8007130904457243,Standard_range,NearSMA20LowerSigma,0.438597225049473,1.4863562298819804,-0.243068730200942,1.2396746324668018,Standard_range,NearSMA20LowerSigma
2019-08-29,1.3422759880358566,2.7804405883777363,0.9680579110192891,3.775414774474007,Standard_range,NearSMA20LowerSigma,0.6589005125769973,2.1034005329748973,1.1017174445925526,3.2282915081688874,Standard_range,NearSMA20LowerSigma,0.7766965840380142,1.4651332639033758,1.4324137396861572,2.918533773766397,Standard_range,NearSMA20LowerSigma,1.5366131241334502,0.5762253420817054,1.4863562298819804,2.071146333233876,Standard_range,AboveSMA20LowerSigma
2019-08-30,2.985071705720311,2.611937742505272,2.7804405883777363,5.465001708018781,Above_upper_sigma,AboveSMA20LowerSigma,1.389916966663373,1.7374056764284662,2.1034005329748973,3.8773508096612965,Standard_range,AboveSMA20LowerSigma,0.382743949991628,0.0,1.4651332639033758,1.4651332639033758,Standard_range,AboveSMA20LowerSigma,2.3872046182151845,3.103364182387137,0.5762253420817054,3.6974718953448433,Above_upper_sigma,BelowSMA20UpperSigma
2019-09-03,-0.6363608620383684,-0.8181832053444603,2.611937742505272,1.7723841012175807,Standard_range,AboveSMA20LowerSigma,-1.6833432865379163,-2.5859998289482,1.7374056764284662,-0.89352346034031,Standard_range,NearSMA20LowerSigma,-1.6179546147915618,-0.48712383703331763,0.0,-0.48712383703331763,Below_lower_sigma,NearSMA20LowerSigma,-2.083810464918767,-1.0650592708937543,3.103364182387137,2.0052522435592723,Below_lower_sigma,AboveSMA20LowerSigma
2019-09-04,2.3831368700111133,3.0247472806732607,-0.8181832053444603,2.1818161010742188,Standard_range,BelowSMA20UpperSigma,2.253948206863016,3.1555179361465555,-2.5859998289482,0.4879164187671757,Standard_range,AboveSMA20LowerSigma,1.3986000461364954,1.3986000461364954,-0.48712383703331763,0.9046632948936879,Standard_range,BelowSMA20UpperSigma,2.597707985590746,0.04680980872680441,-1.0650592708937543,-1.0187480143744825,Above_upper_sigma,NearSMA20UpperSigma
2019-09-05,1.9572977892233783,0.8007131176208122,3.0247472806732607,3.8496799465453027,Standard_range,NearSMA20UpperSigma,1.917943534513953,1.019669817056614,3.1555179361465555,4.207363617169864,Standard_range,BelowSMA20UpperSigma,0.8793074509193157,1.241381415005388,1.3986000461364954,2.6573434221848786,Standard_range,NearSMA20UpperSigma,0.23391133945681844,1.263156783367279,0.04680980872680441,1.3105578733682974,Standard_range,BelowSMA20UpperSigma
2019-09-06,-0.26478140488265983,0.08826327404389844,0.8007131176208122,0.8896831272780218,Standard_range,NearSMA20UpperSigma,1.2977671415678964,1.2497006732422598,1.019669817056614,2.2821133108674783,Standard_range,NearSMA20UpperSigma,-0.20436434619781402,0.527924986630382,1.241381415005388,1.775859964304969,Standard_range,NearSMA20UpperSigma,0.369600009305429,-0.369600009305429,1.263156783367279,0.8888881464729823,Standard_range,NearSMA20UpperSigma
2019-09-09,0.0,2.380947975805266,0.08826327404389844,2.471312752485892,Standard_range,NearSMA20UpperSigma,0.5696602366126359,0.0,1.2497006732422598,1.2497006732422598,Standard_range,NearSMA20UpperSigma,0.8131450993772804,1.998984125999383,0.527924986630382,2.5374622493096908,Standard_range,NearSMA20UpperTwoSigma,0.11592681618899812,1.1592858511882476,-0.369600009305429,0.7854011212689505,Standard_range,NearSMA20UpperSigma
2019-09-10,-0.8613215396427475,1.0335907761208816,2.380947975805266,3.4391480105883074,Standard_range,AboveSMA20UpperSigma,-0.901972604987248,-0.2848391728925247,0.0,-0.2848391728925247,Standard_range,NearSMA20UpperSigma,0.6145204321676363,1.1792046093150588,1.998984125999383,3.2017608482677025,Standard_range,NearSMA20UpperTwoSigma,-0.366719787978729,1.0084772311191508,1.1592858511882476,2.1794542161602175,Standard_range,NearSMA20UpperSigma
2019-09-11,0.4262591021834834,0.6820194416232594,1.0335907761208816,1.7226595077841103,Standard_range,NearSMA20UpperTwoSigma,1.0949843312279703,1.4282368788165702,-0.2848391728925247,1.1393295278114783,Standard_range,NearSMA20UpperSigma,0.5581092626513073,0.09849207993181135,1.1792046093150588,1.2788581123932363,Standard_range,NearSMA20UpperTwoSigma,-0.24960429115791777,-0.045383385301046006,1.0084772311191508,0.9626361647106325,Standard_range,NearSMA20UpperTwoSigma
