Date,%Gap_FCX,%Gain_FCX,%YesterdaysGain_FCX,%2DaysGain_FCX,NearSigmaFlag_FCX,NearBollingerBandsFlag_FCX,%Gap_XLE,%Gain_XLE,%YesterdaysGain_XLE,%2DaysGain_XLE,NearSigmaFlag_XLE,NearBollingerBandsFlag_XLE,%Gap_CPER,%Gain_CPER,%YesterdaysGain_CPER,%2DaysGain_CPER,NearSigmaFlag_CPER,NearBollingerBandsFlag_CPER
2019-09-10,0.0,4.329897778892473,2.9723962919685225,7.430995791886823,Standard_range,NearSMA20UpperTwoSigma,0.6145204321676363,1.1792046093150588,1.998984125999383,3.2017608482677025,Standard_range,NearSMA20UpperTwoSigma,-0.7897883839448977,-0.30376208895244144,0.18258538490364348,-0.1217313292281031,Standard_range,NearSMA20UpperSigma
2019-09-11,0.09881649204468812,-0.3952565445193753,4.329897778892473,3.9175270300310268,Standard_range,NearSMA20UpperTwoSigma,0.5581092626513073,0.09849207993181135,1.1792046093150588,1.2788581123932363,Standard_range,NearSMA20UpperTwoSigma,0.0,-0.24374776691432365,-0.30376208895244144,-0.5467694425582112,Standard_range,NearSMA20UpperSigma
2019-09-12,2.083333727543932,2.8769837703173606,-0.3952565445193753,2.4703557591610457,Standard_range,NearSMA20UpperTwoSigma,-1.2627098451031467,-0.6231568890912222,0.09849207993181135,-0.5252785693407153,Standard_range,NearSMA20UpperTwoSigma,-0.30544374982158656,0.9773966964536949,-0.24374776691432365,0.731266546917871,Standard_range,NearSMA20UpperSigma
2019-09-13,2.7000938868004036,3.7608519539701777,2.8769837703173606,6.746034824628923,Above_upper_sigma,AboveSMA20UpperTwoSigma,0.6600685411728714,0.7920847673594972,-0.6231568890912222,0.16399194747303203,Standard_range,NearSMA20UpperTwoSigma,1.814877341795361,2.3593428520757156,0.9773966964536949,3.359799687623615,Above_upper_sigma,AboveSMA20UpperTwoSigma
2019-09-16,-1.3940573328424335,-2.6951668743892188,3.7608519539701777,0.964323843522735,Standard_range,NearSMA20UpperTwoSigma,4.191220500737083,3.3562527432968627,0.7920847673594972,4.1749218773901,Above_upper_sigma,AboveSMA20UpperTwoSigma,-1.6548503864240967,-2.1276631721529804,2.3593428520757156,0.18148081095429622,Below_lower_sigma,NearSMA20UpperTwoSigma
2019-09-17,-1.6236874112534112,-0.573069895763491,-2.6951668743892188,-3.252791580154995,Standard_range,AboveSMA20UpperSigma,0.06335672446278362,-1.3939506624841358,3.3562527432968627,1.9155175734628982,Standard_range,NearSMA20UpperTwoSigma,-0.7246312545574519,-0.66424339704331,-2.1276631721529804,-2.7777737070639423,Standard_range,NearSMA20UpperSigma
2019-09-18,-0.7684911131477166,-0.4803092360015083,-0.573069895763491,-1.0506266241269029,Standard_range,NearSMA20UpperSigma,-0.7228927918706074,-0.4819264852378263,-1.3939506624841358,-1.8691593302883032,Standard_range,AboveSMA20UpperSigma,-0.48632170210160824,-0.5471133642173065,-0.66424339704331,-1.2077225968644616,Standard_range,BelowSMA20UpperSigma
2019-09-19,-0.38610003068141724,0.8687273703709397,-0.4803092360015083,0.3842455565738668,Standard_range,NearSMA20UpperSigma,0.597254119980756,-1.1622273422841336,-0.4819264852378263,-1.638552746140817,Standard_range,AboveSMA20UpperSigma,0.06112609112929025,-0.1222521822585805,-0.5471133642173065,-0.668696688448703,Standard_range,BelowSMA20UpperSigma
2019-09-20,0.4784707334686486,0.19139194381553146,0.8687273703709397,1.0617819883870818,Standard_range,NearSMA20UpperSigma,0.06532670527232819,0.081655827244748,-1.1622273422841336,-1.0815205413901923,Standard_range,NearSMA20UpperSigma,0.0,-0.5507965223221654,-0.1222521822585805,-0.6723753438124027,Standard_range,BelowSMA20UpperSigma
2019-09-23,-2.5788008679802354,-1.3371570176901402,0.19139194381553146,-1.1483242846826316,Below_lower_sigma,NearSMA20UpperSigma,-0.6690598165459375,0.032637823371533446,0.081655827244748,0.11432030130095017,Standard_range,NearSMA20UpperSigma,0.0,0.7999948354867787,-0.5507965223221654,0.24479196943199533,Standard_range,AboveSMA20LowerSigma
2019-09-24,-0.19360604295321326,-3.097770543926736,-1.3371570176901402,-4.393505505396822,Standard_range,NearSMA20UpperSigma,-0.3099488239375306,-1.5823775172568382,0.032637823371533446,-1.5502561474644578,Standard_range,NearSMA20UpperSigma,-0.3662971246426778,-0.42734858614573146,0.7999948354867787,0.3692274827223558,Standard_range,BelowSMA20UpperSigma
2019-09-25,-0.7992000187495784,0.5993952504543231,-3.097770543926736,-2.5169431829826827,Standard_range,BelowSMA20UpperSigma,-0.464118325038754,0.16575247983768474,-1.5823775172568382,-1.4192478673944007,Standard_range,BelowSMA20UpperSigma,0.4291826923133146,0.30656741904614554,-0.42734858614573146,-0.12209127863046305,Standard_range,BelowSMA20UpperSigma
2019-09-26,-0.5958239102353013,-2.6812265369593966,0.5993952504543231,-2.097902431021529,Standard_range,BelowSMA20UpperSigma,-0.44679870329331534,-1.3072992082372714,0.16575247983768474,-1.1437136092561384,Standard_range,BelowSMA20UpperSigma,-0.18337827338787074,-1.222498505366225,0.30656741904614554,-0.9196788684358583,Standard_range,AboveSMA20LowerSigma
2019-09-27,0.30611971823791995,-1.5306180539302998,-2.6812265369593966,-4.170805253448226,Standard_range,AboveSMA20LowerSigma,-0.5533165991525795,-0.01676445612931798,-1.3072992082372714,-1.3238445027643457,Standard_range,AboveSMA20LowerSigma,0.4950490375089082,0.8044620627645178,-1.222498505366225,-0.42787097929524165,Standard_range,AboveSMA20LowerSigma
2019-09-30,-0.3108780741667914,-0.8290147862019854,-1.5306180539302998,-2.346943790144926,Standard_range,NearSMA20LowerSigma,-0.4695666425937194,-0.721114032321738,-0.01676445612931798,-0.7377575976054651,Standard_range,AboveSMA20LowerSigma,-0.18416626739972544,-0.9822083840905823,0.8044620627645178,-0.1856478151533657,Standard_range,AboveSMA20LowerSigma
2019-10-01,-0.20898124061773643,-4.179724464846225,-0.8290147862019854,-4.974088717212133,Standard_range,NearSMA20LowerSigma,0.3378391222330155,-2.314187355116414,-0.721114032321738,-3.0186134576861927,Standard_range,NearSMA20LowerSigma,-1.4259116813580717,-0.24797898487187475,-0.9822083840905823,-1.227751698582263,Below_lower_sigma,NearSMA20LowerTwoSigma
2019-10-02,-1.417667539360106,-3.2715396754511983,-4.179724464846225,-7.314522796105438,Standard_range,NearSMA20LowerTwoSigma,-0.5879303853061797,-2.455476290301685,-2.314187355116414,-4.712839323600057,Standard_range,NearSMA20LowerTwoSigma,0.06215182589807195,0.06215182589807195,-0.24797898487187475,-0.1859812824407442,Standard_range,NearSMA20LowerTwoSigma
2019-10-03,-0.5637000155576861,-0.11274215344824232,-3.2715396754511983,-3.380593424618423,Standard_range,NearSMA20LowerTwoSigma,-0.5495503884587308,1.0813696365920964,-2.455476290301685,-1.400659428746629,Standard_range,NearSMA20LowerTwoSigma,-0.8695673292274396,-0.5590071456860098,0.06215182589807195,-0.49720275293588256,Standard_range,NearSMA20LowerTwoSigma
2019-10-04,0.2257388096916995,-0.3385974507186625,-0.11274215344824232,-0.4509578621094437,Standard_range,NearSMA20LowerTwoSigma,0.42090119579585844,0.6313584837976722,1.0813696365920964,1.7195554393316048,Standard_range,NearSMA20LowerTwoSigma,-0.74953081726135,0.37476243025996053,-0.5590071456860098,-0.1863396641905491,Standard_range,NearSMA20LowerTwoSigma
2019-10-07,-0.4530007044013528,-0.7927485326051855,-0.3385974507186625,-1.1286617570018374,Standard_range,NearSMA20LowerTwoSigma,0.15684933933872244,-0.8888151389628771,0.6313584837976722,-0.263068264950325,Standard_range,BelowSMA20LowerSigma,4.480405938868941,0.37336320523831296,0.37476243025996053,0.7495248605199211,Above_upper_sigma,NearSMA20UpperTwoSigma
2019-10-08,-1.0273989753009245,-2.8538812039724233,-0.7927485326051855,-3.6240056352108225,Standard_range,NearSMA20LowerTwoSigma,-1.0198664097956223,-1.7056399230245458,-0.8888151389628771,-2.579295076135386,Standard_range,NearSMA20LowerTwoSigma,0.0,-0.24797898487187475,0.37336320523831296,0.12445835808020313,Standard_range,NearSMA20LowerSigma
2019-10-09,1.057581083046764,0.47003479174151686,-2.8538812039724233,-2.3972606468045488,Standard_range,NearSMA20LowerTwoSigma,0.8944543584109295,0.9123404429552643,-1.7056399230245458,-0.8088607228982254,Standard_range,NearSMA20LowerTwoSigma,-0.1243036517961439,-0.06215182589807195,-0.24797898487187475,-0.30997668730300537,Standard_range,NearSMA20LowerSigma
2019-10-10,2.690053065560925,4.210524437206674,0.47003479174151686,4.700350158717841,Above_upper_sigma,NearSMA20LowerSigma,0.33681727924644506,1.258640465153677,0.9123404429552643,2.1824639941039385,Standard_range,NearSMA20LowerSigma,1.7412978107836607,1.6169168539517762,-0.06215182589807195,1.5537600847057194,Above_upper_sigma,BelowSMA20UpperSigma
2019-10-11,2.5813726620770647,7.182942198067524,4.210524437206674,11.695906171834261,Above_upper_sigma,NearSMA20LowerSigma,1.0329134517167307,1.348040042300933,1.258640465153677,2.623647484913484,Standard_range,NearSMA20LowerSigma,0.48959561174413146,0.7955884917541607,1.6169168539517762,2.4253693501172107,Standard_range,NearSMA20UpperSigma
2019-10-14,-3.6649253872192262,-0.5235621961910748,7.182942198067524,6.621772831953112,Below_lower_sigma,AboveSMA20LowerSigma,-0.725510750342855,-0.05182031372112817,1.348040042300933,1.295521170000798,Standard_range,NearSMA20LowerSigma,-0.42501334391350204,0.2428713855191816,0.7955884917541607,1.040392134066297,Standard_range,NearSMA20UpperSigma
2019-10-15,-0.8421044600637523,0.21053113435444082,-0.5235621961910748,-0.31413332326732607,Standard_range,AboveSMA20LowerSigma,-0.2073953173503717,0.4147906347007312,-0.05182031372112817,0.3627553751714152,Standard_range,AboveSMA20LowerSigma,-0.7874080333918861,-0.8479672180956667,0.2428713855191816,-0.6071553023078224,Standard_range,NearSMA20UpperSigma
2019-10-16,-0.4201776639067547,-0.21008883195337735,0.21053113435444082,0.0,Standard_range,AboveSMA20LowerSigma,-0.34422883561909745,-1.3941438551922374,0.4147906347007312,-0.9851359986370996,Standard_range,AboveSMA20LowerSigma,-1.160662946346647,-0.9774083479413861,-0.8479672180956667,-1.8170874636595793,Below_lower_sigma,AboveSMA20LowerSigma
2019-10-17,0.9473700272409539,-0.6315833643863076,-0.21008883195337735,-0.840345310226634,Standard_range,BelowSMA20UpperSigma,0.41891754221370875,0.06982180989370919,-1.3941438551922374,-1.3252954617707455,Standard_range,AboveSMA20LowerSigma,0.9253641847678495,0.616905534347103,-0.9774083479413861,-0.3665324997859039,Standard_range,NearSMA20UpperSigma
2019-10-18,0.3178038980833267,1.4830545502743668,-0.6315833643863076,0.8421044600637523,Standard_range,BelowSMA20UpperSigma,-0.2616457720007484,-0.5232915440014845,0.06982180989370919,-0.4538351057348179,Standard_range,NearSMA20LowerSigma,1.1036193198635458,1.348873255100462,0.616905534347103,1.9741000632096077,Standard_range,NearSMA20UpperTwoSigma
2019-10-21,2.296453745102943,2.5052168374686095,1.4830545502743668,4.025425120045294,Standard_range,NearSMA20UpperSigma,0.19288201421369833,1.7885331923484924,-0.5232915440014845,1.2558824053897883,Standard_range,AboveSMA20LowerSigma,0.3024757107296491,0.3024757107296491,1.348873255100462,1.6554289797953186,Standard_range,NearSMA20UpperTwoSigma
2019-10-22,-0.3054962719296722,1.1201691829943379,2.5052168374686095,3.653448687443456,Standard_range,NearSMA20UpperSigma,0.31007804916707843,1.2919896810630473,1.7885331923484924,3.10363053769907,Standard_range,BelowSMA20UpperSigma,0.1206300232551585,-0.3015635542257033,0.3024757107296491,0.0,Standard_range,NearSMA20UpperTwoSigma
2019-10-23,0.4028193416286209,2.014096708143033,1.1201691829943379,3.1568271817776923,Standard_range,NearSMA20UpperSigma,-0.1700654343853572,0.8333361986813732,1.2919896810630473,2.136092497439947,Standard_range,NearSMA20UpperSigma,0.3024757107296491,1.1494169317396532,-0.3015635542257033,0.8443871549617236,Standard_range,NearSMA20UpperTwoSigma
2019-10-24,-0.19743788289952763,-5.330700451653749,2.014096708143033,-3.4239692058284406,Standard_range,NearSMA20UpperTwoSigma,0.5734527700080515,-0.4216562593010991,0.8333361986813732,0.40816612513751244,Standard_range,NearSMA20UpperTwoSigma,0.47846846286744554,0.0,1.1494169317396532,1.1494169317396532,Standard_range,NearSMA20UpperTwoSigma
2019-10-25,0.2085453990734144,5.7351426692776855,-5.330700451653749,0.09871894144976381,Standard_range,NearSMA20UpperSigma,0.033876113573046734,0.8130073421291051,-0.4216562593010991,0.38792298648134105,Standard_range,NearSMA20UpperSigma,0.05980998380692886,0.6578984142882321,0.0,0.6578984142882321,Standard_range,NearSMA20UpperTwoSigma
2019-10-28,1.0848092007184347,0.9861876174517127,5.7351426692776855,6.777889553577005,Standard_range,NearSMA20UpperTwoSigma,0.3360227846123368,-0.5712368111105107,0.8130073421291051,0.23712633380332163,Standard_range,NearSMA20UpperTwoSigma,0.23767626683705495,0.11883813341852748,0.6578984142882321,0.7775183819020898,Standard_range,NearSMA20UpperTwoSigma
2019-10-29,-1.0742154212493171,-0.09765848735701636,0.9861876174517127,0.8875660341849908,Standard_range,AboveSMA20UpperSigma,-0.3717492726742755,0.40553880116918734,-0.5712368111105107,-0.16801459685693815,Standard_range,NearSMA20UpperSigma,-0.2373941520579046,0.1186970760289523,0.11883813341852748,0.23767626683705495,Standard_range,NearSMA20UpperTwoSigma
2019-10-30,-1.368518044115503,-0.9775115568925019,-0.09765848735701636,-1.0742154212493171,Standard_range,NearSMA20UpperSigma,0.23561630538533582,-2.0363499188140977,0.40553880116918734,-1.6390693066932787,Standard_range,NearSMA20UpperTwoSigma,-0.948439518678844,-0.2963908827609271,0.1186970760289523,-0.17804561404342845,Standard_range,NearSMA20UpperSigma
2019-10-31,-0.9871705857847924,-3.060221284447701,-0.9775115568925019,-4.0078188246182425,Standard_range,NearSMA20UpperSigma,-0.41229662866211925,-0.42947947763614847,-2.0363499188140977,-2.4570836914560794,Standard_range,BelowSMA20UpperSigma,-0.7728844418861932,-1.6646776716829257,-0.2963908827609271,-1.9561346015976275,Standard_range,NearSMA20UpperSigma
2019-11-01,1.4256654549240102,7.128317563068738,-3.060221284447701,3.849953987332983,Standard_range,NearSMA20UpperSigma,0.5003466530506455,2.277432221661043,-0.42947947763614847,1.8381716400157875,Standard_range,BelowSMA20UpperSigma,0.30229283127553414,0.7859682803557863,-1.6646776716829257,-0.8917932297967325,Standard_range,BelowSMA20UpperSigma
2019-11-04,2.281366546339323,2.6615943040625436,7.128317563068738,9.97963876136541,Standard_range,NearSMA20UpperTwoSigma,1.1470990539447505,3.255736074424166,2.277432221661043,5.607315478496388,Standard_range,NearSMA20UpperTwoSigma,0.3599248090448829,0.17996812542413335,0.7859682803557863,0.9673508981605041,Standard_range,NearSMA20UpperSigma
2019-11-05,2.3148147739337146,1.0185153216165028,2.6615943040625436,3.7072183714651956,Standard_range,NearSMA20UpperTwoSigma,0.2777356415378596,0.13070059181716576,3.255736074424166,3.3906919325586093,Standard_range,NearSMA20UpperTwoSigma,2.03592896440111,1.4371243122980581,0.17996812542413335,1.6196788034070486,Above_upper_sigma,NearSMA20UpperTwoSigma
2019-11-06,0.36663576913353924,-2.4747892563298275,1.0185153216165028,-1.4814800424667633,Standard_range,NearSMA20UpperTwoSigma,-0.14684312488742318,-2.039484387873981,0.13070059181716576,-1.9114494142217848,Standard_range,NearSMA20UpperTwoSigma,-0.7083874583837146,-1.1806420108272995,1.4371243122980581,0.23951500809195475,Standard_range,NearSMA20UpperSigma
2019-11-07,2.819541610718223,5.921053516095808,-2.4747892563298275,3.299730663488102,Above_upper_sigma,NearSMA20UpperTwoSigma,1.0159903415221403,1.49899683120904,-2.039484387873981,-0.5710593630121747,Standard_range,NearSMA20UpperTwoSigma,1.2544862287489855,1.6129059824093233,-1.1806420108272995,0.41322132595855243,Standard_range,NearSMA20UpperTwoSigma
2019-11-08,-1.0647811389460424,2.2182785256923405,5.921053516095808,8.270677500430452,Standard_range,NearSMA20UpperTwoSigma,-0.6071528392233901,-0.410239589159474,1.49899683120904,1.0826077636077005,Standard_range,NearSMA20UpperSigma,-0.764262588865233,-0.7054722964062345,1.6129059824093233,0.8960550811301121,Standard_range,NearSMA20UpperSigma
2019-11-11,-3.1250051740140976,-3.7326413896623696,2.2182785256923405,-1.5971632463580137,Below_lower_sigma,NearSMA20UpperTwoSigma,-0.9391987275039436,-0.5602243537343902,-0.410239589159474,-0.9681656808067328,Standard_range,NearSMA20UpperSigma,-0.8880972406796259,-1.1249179015686108,-0.7054722964062345,-1.8224542138219644,Standard_range,BelowSMA20UpperSigma
2019-11-12,0.0,-0.4508583412705865,-3.7326413896623696,-4.166670805877945,Standard_range,NearSMA20UpperSigma,0.29826066234779125,-0.5136662244103852,-0.5602243537343902,-1.0710128948587205,Standard_range,NearSMA20UpperSigma,-0.059881607335182815,-0.29940803667591404,-1.1249179015686108,-1.4209578436412225,Standard_range,BelowSMA20UpperSigma
2019-11-13,0.27173671263453364,-1.8115924814873587,-0.4508583412705865,-2.2542831069453286,Standard_range,NearSMA20UpperSigma,-0.5163247311191231,-0.43304818831743347,-0.5136662244103852,-0.9444899904490109,Standard_range,BelowSMA20UpperSigma,-0.6606528860247475,-0.4204185971650956,-0.29940803667591404,-0.7185678667734172,Standard_range,NearSMA20LowerSigma
2019-11-14,0.09225303266670441,-0.2767503002666417,-1.8115924814873587,-2.0833291941218763,Standard_range,NearSMA20UpperSigma,-0.033456771783350346,-0.2676477930399823,-0.43304818831743347,-0.6995369374385846,Standard_range,BelowSMA20UpperSigma,-0.24124854259812406,-0.4825085891084411,-0.4204185971650956,-0.9008986304320059,Standard_range,NearSMA20LowerSigma
2019-11-15,1.3876004875825168,3.2377374117421214,-0.2767503002666417,2.9520266634666377,Standard_range,NearSMA20UpperSigma,0.419322382554254,0.7715580466471836,-0.2676477930399823,0.5018451955233278,Standard_range,BelowSMA20UpperSigma,0.6060629179983428,0.6666703657670455,-0.4825085891084411,0.18094503488273775,Standard_range,NearSMA20LowerSigma
2019-11-18,-0.6272374173952249,-1.344082621695168,3.2377374117421214,1.8501369241596042,Standard_range,NearSMA20UpperSigma,-0.6324917718607925,-1.2150521549356383,0.7715580466471836,-0.4528689409608204,Standard_range,BelowSMA20UpperSigma,-0.42143101897656793,-0.7826674493570823,0.6666703657670455,-0.1212148955374053,Standard_range,NearSMA20LowerSigma
2019-11-19,1.7257000584331228,2.4523115211304254,-1.344082621695168,1.0752678064499148,Standard_range,NearSMA20UpperSigma,-0.3201324879423949,-1.4827249806951128,-1.2150521549356383,-2.679761253801046,Standard_range,NearSMA20LowerSigma,1.2742778983887764,1.3349589005708853,-0.7826674493570823,0.5418431624367395,Standard_range,AboveSMA20LowerSigma
2019-11-20,-1.5070929106233826,-2.216312109203828,2.4523115211304254,0.181648534728383,Standard_range,NearSMA20UpperSigma,-0.03420635769815939,1.0090647174109906,-1.4827249806951128,-0.48862191792055576,Standard_range,NearSMA20LowerSigma,-0.059881607335182815,-0.4191712513462797,1.3349589005708853,0.910191885296124,Standard_range,AboveSMA20LowerSigma
2019-11-21,-0.9066131479268378,-0.18131917111087842,-2.216312109203828,-2.3936126815690684,Standard_range,BelowSMA20UpperSigma,0.338633497446265,1.6423931314782072,1.0090647174109906,2.6680306585001254,Standard_range,AboveSMA20LowerSigma,-0.7215811060764599,-0.6614474356826067,-0.4191712513462797,-1.0778460895357378,Standard_range,BelowSMA20LowerSigma
2019-11-22,1.089917194045954,3.0881030474094953,-0.18131917111087842,2.9011845534500043,Standard_range,NearSMA20UpperSigma,0.08329677290456722,-0.3331616730120099,1.6423931314782072,1.3037596340319302,Standard_range,BelowSMA20UpperSigma,0.12106814291444248,0.544795097421408,-0.6614474356826067,-0.1202558714628172,Standard_range,NearSMA20LowerSigma
2019-11-25,1.0572676786425033,2.7312727358890077,3.0881030474094953,5.9037202998885565,Standard_range,AboveSMA20UpperSigma,-0.11700402369894153,0.10028005475107363,-0.3331616730120099,-0.2332157129690423,Standard_range,BelowSMA20UpperSigma,0.1806067320562251,0.36122494724648224,0.544795097421408,0.907987980471152,Standard_range,AboveSMA20LowerSigma
2019-11-26,-0.3430528505701926,0.4288181079690204,2.7312727358890077,3.171803035927541,Standard_range,NearSMA20UpperTwoSigma,0.13358128547337278,-0.9183490443574964,0.10028005475107363,-0.8189899105309104,Standard_range,BelowSMA20UpperSigma,0.2999354339035051,1.259742552558782,0.36122494724648224,1.6255180041761863,Standard_range,BelowSMA20UpperSigma
2019-11-27,0.17078995750814918,-0.8539742198459543,0.4288181079690204,-0.4288181079690204,Standard_range,NearSMA20UpperTwoSigma,0.11796375909036119,0.2527831572180481,-0.9183490443574964,-0.667887318848057,Standard_range,AboveSMA20LowerSigma,-0.2962040257487559,0.17772919512482568,1.259742552558782,1.4397106779829152,Standard_range,NearSMA20UpperSigma
2019-11-29,-1.0335907761208816,-1.9810469340026962,-0.8539742198459543,-2.8181035237492185,Standard_range,NearSMA20UpperSigma,-0.8236706415225394,-1.0085766883337277,0.2527831572180481,-0.7583430431114146,Standard_range,NearSMA20LowerSigma,-1.5966910715554647,-1.5375531119335055,0.17772919512482568,-1.362556597579136,Below_lower_sigma,AboveSMA20LowerSigma
2019-12-02,-0.08787547259464358,0.6151115476298721,-1.9810469340026962,-1.378121034827842,Standard_range,NearSMA20UpperSigma,0.3396175327089727,0.0,-1.0085766883337277,-1.0085766883337277,Standard_range,NearSMA20LowerSigma,-0.06006143610181461,-0.18017285275783718,-1.5375531119335055,-1.7149557113869052,Standard_range,AboveSMA20LowerSigma
2019-12-03,-3.580784753204491,-4.628818705676544,0.6151115476298721,-4.04217955642414,Below_lower_sigma,AboveSMA20LowerSigma,-0.8830029939770665,-1.4943132573200861,0.0,-1.4943132573200861,Standard_range,NearSMA20LowerTwoSigma,-0.7220266737299005,-1.022864426652981,-0.18017285275783718,-1.2011943553934723,Standard_range,NearSMA20LowerSigma
2019-12-04,1.8315000720495866,1.739922885126802,-4.628818705676544,-2.969433696520838,Standard_range,AboveSMA20LowerSigma,0.8791624736888795,1.4997462019561683,-1.4943132573200861,-0.016977961685903174,Standard_range,BelowSMA20LowerSigma,1.1550067957263332,1.0942151336106352,-1.022864426652981,0.060158369604897684,Standard_range,AboveSMA20LowerSigma
2019-12-05,0.6300688628416126,1.9802004844940522,1.739922885126802,3.7545773310219586,Standard_range,AboveSMA20LowerSigma,0.42459238360201096,-0.4755478751948853,1.4997462019561683,1.0170663155645645,Standard_range,NearSMA20LowerSigma,0.36080202236311903,0.3006683519692659,1.0942151336106352,1.3981734441891265,Standard_range,BelowSMA20UpperSigma
2019-12-06,1.941749942720604,2.7361025746176346,1.9802004844940522,4.770483375550519,Standard_range,NearSMA20UpperSigma,0.42662117151829776,1.9112675354021618,-0.4755478751948853,1.4266306680533816,Standard_range,NearSMA20LowerSigma,0.8393248626320222,3.2973574760060576,0.3006683519692659,3.607939938356967,Standard_range,NearSMA20UpperSigma
2019-12-09,1.2027438618483175,3.9518902455260823,2.7361025746176346,6.79612059089762,Standard_range,NearSMA20UpperTwoSigma,-0.7702660578822171,-0.11721315035732444,1.9112675354021618,1.7918141281548352,Standard_range,AboveSMA20LowerSigma,-0.40626637657549985,0.1741189056445787,3.2973574760060576,3.4772177044030483,Standard_range,NearSMA20UpperTwoSigma
2019-12-10,-0.08264651707906008,1.4875978993944412,3.9518902455260823,5.498276381199344,Standard_range,NearSMA20UpperTwoSigma,0.3352840622399859,0.20117171637071052,-0.11721315035732444,0.08372276630700008,Standard_range,NearSMA20UpperSigma,0.5793764782366109,0.4634989724518524,0.1741189056445787,0.6384249174349382,Standard_range,AboveSMA20UpperTwoSigma
2019-12-11,1.2215030575435923,4.560264102556336,1.4875978993944412,6.115700394947245,Standard_range,NearSMA20UpperTwoSigma,-0.15057746678701972,-0.16731184214901546,0.20117171637071052,0.03352329011715245,Standard_range,BelowSMA20UpperSigma,0.9227211418924374,0.9227211418924374,0.4634989724518524,1.3904969173555572,Standard_range,AboveSMA20UpperTwoSigma
2019-12-12,-1.3239881173964294,1.7133976979312397,4.560264102556336,6.351797260640361,Standard_range,NearSMA20UpperTwoSigma,0.15082982294229455,1.8434763240714247,-0.16731184214901546,1.6730801277250245,Standard_range,NearSMA20UpperSigma,-0.4571424211774554,0.7428523472377232,0.9227211418924374,1.6724279447911674,Standard_range,NearSMA20UpperTwoSigma
2019-12-13,0.30627841169857395,-1.454827932258164,1.7133976979312397,0.2336427773729036,Standard_range,NearSMA20UpperTwoSigma,0.34556373686159453,-0.7569509313931378,1.8434763240714247,1.0725711814732162,Standard_range,NearSMA20UpperTwoSigma,-0.6239291448618913,-1.0209779148924338,0.7428523472377232,-0.28570992606026785,Standard_range,NearSMA20UpperTwoSigma
2019-12-16,3.1080075816738324,0.6216000343233836,-1.454827932258164,-0.8422711088610434,Above_upper_sigma,NearSMA20UpperTwoSigma,0.7129834113487715,1.343056773585926,-0.7569509313931378,0.5759395614359909,Standard_range,NearSMA20UpperTwoSigma,1.2607409956206401,0.8595966302124447,-1.0209779148924338,-0.17015757643161777,Standard_range,NearSMA20UpperTwoSigma
2019-12-17,1.1583055939296079,0.07722184578474842,0.6216000343233836,0.6993018911280352,Standard_range,NearSMA20UpperTwoSigma,0.4253961727326408,0.06544652523950925,1.343056773585926,1.4093822828157412,Standard_range,NearSMA20UpperTwoSigma,0.3977255301535015,-0.1136389621032593,0.8595966302124447,0.7449808314203374,Standard_range,NearSMA20UpperTwoSigma
2019-12-18,-0.7716078794396721,0.1543171607290752,0.07722184578474842,0.2316581730737012,Standard_range,AboveSMA20UpperSigma,-0.11445339273849046,0.3760620386039131,0.06544652523950925,0.4417546833804335,Standard_range,NearSMA20UpperTwoSigma,-0.3981780155176591,0.11376824715853334,-0.1136389621032593,0.0,Standard_range,NearSMA20UpperSigma
2019-12-19,0.30817347409899815,0.15408673704949907,0.1543171607290752,0.3086416800562491,Standard_range,AboveSMA20UpperSigma,0.016292777862700725,-0.998534718778706,0.3760620386039131,-0.6262277901944,Standard_range,NearSMA20UpperTwoSigma,0.22726708699861253,0.45454501120513113,0.11376824715853334,0.5688303862554591,Standard_range,AboveSMA20UpperSigma
2019-12-20,0.3846168518066406,-2.2307689373309794,0.15408673704949907,-2.0801195193481274,Standard_range,NearSMA20UpperSigma,0.30110100170130116,0.9592472295649114,-0.998534718778706,-0.048865905839923146,Standard_range,NearSMA20UpperSigma,-0.4524882484455325,-0.7353001463307489,0.45454501120513113,-0.28409740525814825,Standard_range,NearSMA20UpperSigma
2019-12-23,0.07868000670198187,1.1014975838124919,-2.2307689373309794,-1.1538432194636283,Standard_range,NearSMA20UpperSigma,-0.11408033593208547,1.026729240300809,0.9592472295649114,1.9958253416584388,Standard_range,AboveSMA20UpperSigma,0.3988695453902262,0.1709440908815255,-0.7353001463307489,-0.5656130075996191,Standard_range,NearSMA20UpperSigma
2019-12-24,0.7782056406754042,1.0894893812635296,1.1014975838124919,2.2029876642865327,Standard_range,NearSMA20UpperSigma,0.2258418871717316,-0.04839908562958226,1.026729240300809,0.9778332271070296,Standard_range,NearSMA20UpperTwoSigma,0.17065237073779999,0.6825986334139924,0.1709440908815255,0.8547095863237772,Standard_range,NearSMA20UpperSigma
2019-12-26,0.615857776101948,1.3856836670312371,1.0894893812635296,2.490269924704975,Standard_range,NearSMA20UpperSigma,0.43576575492773806,-0.032279628888327645,-0.04839908562958226,-0.08066309147268333,Standard_range,NearSMA20UpperTwoSigma,0.9604523670411033,0.8474554353937942,0.6825986334139924,1.5358387880285773,Standard_range,AboveSMA20UpperSigma
