,CTXS,FLT,GSKY,ETSY,SABR,TTWO,CDNS,TWTR,PANW,GOOG,CERN,SQ,BSY,DNB,FIS,RIOT,INTU,CRWD,ZI,CHWY,AFRM,UBER,FSLY,ORCL,PROSY,FISV,SNAP,XM,SE,FTNT,MSFT,PAYO,SWCH,WDAY,CDAY,PINS,LYFT,EA,NET,SPOT,ADSK,AMZN,APPS,DDOG,SNPS,LAZR,SPLK,ATVI,CRM,OKTA,ZNGA,RNG,ADBE,NCR,FEYE,MDB,COUP,PLAN,GDDY,NOW,CTSH,NLOK,ACN,ALIT,FIVN,XRX,NTNX,TEAM,AKAM,DBX,AI,BILL,ASAN,BOX,PLTR,GOOGL,IBM,RXT,VMW,DXC,PD,BMBL,SNOW,FOUR,ZM,NFLX,DT,DOCU,ZS,U,SFIX,TME,BIGC,MTTR,SMAR,VEEV,TWLO,EBAY,ROKU,MCFE,FTCH,ETWO,ZEN,TTD
MDB,0.08743052475791671,0.20708894185946217,0.21230018178536972,0.5503792829106916,0.4487340145006421,0.3483079077727136,0.5885655763436276,0.48188345783753933,0.4077270873709607,0.5121839372108451,0.012312275561183118,0.7680861603780282,0.24844647828363148,0.17777956972192813,0.32376975093772375,0.4682184570795827,0.5702071494680665,0.6974985243175857,0.4644935961565195,0.49164897420152764,0.26757399238460833,0.4087118120099447,0.38730089123023953,0.30636824431056225,0.3683888727619963,0.375554684429954,0.36647268633755925,0.31572757298602966,0.5565771134113786,0.6487623884364527,0.6335575619061344,0.27496185255663197,0.10659833200597767,0.63440208859289,0.6529933131856592,0.5331288189556945,0.4446046761017311,0.4610353550122748,0.6712011118738973,0.5811177836191225,0.5424471220075636,0.5138525068383106,0.6175270312540393,0.5023859416059541,0.6479041564048874,0.36856184943928594,0.38266080584696094,0.5063317133352409,0.43488891288813153,0.694613696089398,0.20477040787258852,0.6567810741116537,0.6205312812569432,0.27185402758100846,0.3484668187449484,1,0.6114985845618168,0.490201251570926,0.39348745260979245,0.5278999957594964,0.2605171623960071,-0.02354938036267163,0.3824648838087591,0.2903233342284279,0.3733758576446725,0.2679414683436138,0.5431508451952618,0.289585107058848,0.4531063020321874,0.6099588656594951,0.5282423703968104,0.5579302477633745,0.5297299577298882,0.2678984134472887,0.4119789944055069,0.5066213760570742,0.21586437527778024,0.3754944901692955,0.30635695163809734,0.2676117251967855,0.7343754230915199,0.6545749107810706,0.5854669932995029,0.5578903770517674,0.4486501397501671,0.3785029174493808,0.6443129161784298,0.7960042037284754,0.6339762835227893,0.6284731255371339,0.3207918588382538,0.1828598776655624,0.6323146173049139,0.31975410466648785,0.6755081909439318,0.4579445436703661,0.7238281769283006,0.3493237318470298,0.22877435685339356,0.10208710850122898,0.6566941269020398,0.33718395784969596,0.7559777017032416,0.5280432709790469
COUP,0.14226262817493854,0.03427037600225411,0.15719201217811027,0.5473465446467604,0.48365169170291167,0.3159457578744541,0.5916524078790456,0.5276134349320666,0.3639716577463487,0.6238798116070449,0.017354695358155356,0.7367577320745051,0.16740208386533872,0.1402897664996739,0.34338690538863353,0.35501601260083,0.4775877314627188,0.6122078719827784,0.3902967383026666,0.4978249873178546,0.2863378867039585,0.3688045310436767,0.31147128736339585,0.33971979636671473,0.3449828883955815,0.3323844149484397,0.3223225558161043,0.22307399358138089,0.5830163820141941,0.5809602054113489,0.611029048917967,0.27339712713834013,0.0668085346859251,0.6353726522691745,0.6740626610103718,0.4185579933432513,0.38200521155281414,0.4200523271891393,0.660276666456531,0.4489302575828272,0.4956182018796788,0.46955931453444494,0.6304258462629938,0.4581345919621628,0.6378219333233794,0.3638374267858156,0.4952148953668641,0.40438875347313796,0.5051605457860527,0.6095454072443658,0.28242079116847857,0.5379871051998468,0.6950509741930779,0.3178544678335811,0.40157577150329304,0.4249130513553378,1,0.5824124341876109,0.3891000280832082,0.5402433758075799,0.15748091709024672,0.046081418538068665,0.36092368432926036,0.2892856921584222,0.32696488450116284,0.2155488499180815,0.536152494090503,0.3430157788187773,0.3693242856347786,0.5847208155366986,0.5582929137993552,0.5332440018023472,0.44273083187123635,0.25717546227340826,0.5175343237016555,0.6113806201067113,0.3125279991420236,0.33125378908747805,0.25162194595818194,0.30595635343321875,0.5888555046185124,0.6158107142348781,0.5003910205895009,0.5637269202264739,0.4936390473677324,0.35132785591875826,0.6624486305881707,0.7054466623788025,0.5246324581289441,0.5845262279545633,-0.10476865652266197,0.2190415360446605,0.6744715232794781,0.36324512712429885,0.6814140673691176,0.47925518545257567,0.6692644395135535,0.3824917661392418,0.5580113498942105,0.1029890390146541,0.49898677236000333,0.3114136806048247,0.6050066454567742,0.5859034500266428
PLAN,0.11260921899995961,0.2758254334800655,0.27023283275209314,0.5440473357470551,0.541018193878299,0.20336706890715206,0.7435930484991808,0.5829089867398694,0.34983668165776927,0.6056257562761481,0.016328724505464264,0.7623932273129114,0.21504115673819252,0.1684779247071707,0.22414613736451824,0.3713108510985769,0.557359317103355,0.2788298507991174,0.5655042869072935,0.43913896804002506,0.2812036064006714,0.3987433208374596,0.3476699169604099,0.39119117412687177,0.3345002356666269,0.476371440932349,0.47994195553980507,0.35343662089575734,0.5603859511048234,0.6090206791813442,0.7040133645067089,0.30678852766755316,0.09769061982767602,0.5486108900113721,0.6502736646730795,0.5371365043963654,0.45134333698088647,0.4669067091585553,0.749657876737321,0.5124906355007479,0.5686432124894113,0.4858675796646841,0.6939402531035352,0.6179777090100891,0.6773209971237523,0.44178879975447577,0.520925931673249,0.42833490774060146,0.48996778788224754,0.7913998865194071,0.2480358774934968,0.4515068742169134,0.6539877662453594,0.3056483878053824,0.38776493783403543,0.3304071076011919,0.5403628882171982,1,0.358462045165945,0.5598797752436521,0.3080609058973429,0.012727299454782086,0.37901500726662257,0.20689067095479363,0.42756841099229753,0.3578034637128051,0.5773111090565766,0.366962181941112,0.38753828434533727,0.6625992172237499,0.5944147032936092,0.6736347476802352,0.4115282759920143,0.2204167617749047,0.500379432316932,0.5870066451689979,0.20181408593326552,0.3772445051975247,0.22611224895278856,0.2575021724433097,0.5949604965609949,0.6291166008226318,0.44741927596799713,0.5866975714918748,0.5199212380592964,0.3844753275927936,0.7472498938101229,0.6822175114130846,0.5276442229715602,0.550236085554819,0.3716828161993253,0.0732878842451805,0.7253464878098961,-0.09072585339378042,0.6526118456697764,0.4902177692167406,0.7142341924520454,0.3592961566238145,0.6245534113357504,0.19439676363156366,0.550438116238447,-0.05449576927834861,0.7296552759753466,0.575140589771179
GDDY,0.0706916168626536,-0.0956934707692781,0.24680474922059614,0.8527380035244237,0.5258279065878532,0.35755215564795206,0.6581886719533147,0.5273660748647848,0.4095399198116687,0.7143405376424602,-0.024848986513150265,0.7427283283335978,0.3577812777554805,0.21201863068051058,0.4915603355696238,0.37714447022430037,0.6663419482658208,0.6059566415888262,0.4343579886472588,0.41377559106438305,0.34826371237310216,0.47936872906814915,0.7850802115051911,0.41000472292213264,0.4044559771859541,0.4930341534496098,0.4905339871059963,0.23711089250445191,0.6370714295472449,0.727908963050829,0.7582422112432133,0.3304205981692324,0.06295836558028442,0.5553183656545064,0.6049917936300481,0.454640269422399,0.5053061771267124,-0.0456511711067318,0.700927493630483,0.4732952719607817,0.6197638331738625,0.5355325255060353,0.7085044478426729,-0.19672235629006998,0.6994856824996694,0.42365702499105434,0.4607961777424486,0.45327755550212756,0.48986264999552354,0.6265676406752246,0.2774059462249886,0.6131247419773853,0.6473931908966718,0.4584784879930539,0.46207805861443657,0.39517021240100547,0.5996099665237785,0.4468609600451828,1,0.5143701841563322,0.4855601853986653,0.11343235987218715,0.465448829637228,0.2902951502087888,0.3225555351152808,0.42937768548033184,0.6210410812318824,0.3801832923796126,0.5016502578876815,0.6376913778116051,0.5845854836366065,0.41015928149859276,0.447808813180197,0.3361874095403967,0.5221765815208237,0.7013533270524984,0.19201996657743323,0.28784573705622024,0.5111195326822018,0.4337784654120515,0.6286418296802424,0.6461314380773301,0.5613549289229582,0.6357802604463598,0.4199509467890966,0.3943341107341482,0.7131189139486158,0.6470056113943782,0.5292650579989817,0.5476072998669285,0.42729697857745114,0.30436868489846364,0.6818076249728926,0.4503532056428814,0.5787325744609318,0.47935710500075357,0.806521984513946,0.4110197858079427,0.6706747596521206,-0.057224560988227945,0.6292204823321126,0.42987501924706123,0.6946406980133368,0.6850641783098822
NOW,0.37969227671498645,0.2829502956586758,0.31350661045857886,0.5385849455682521,0.5108285646731741,0.3394164672027806,0.6845168139529929,0.5086824893470877,0.36610131426720394,0.6424979155378298,0.03461378822835067,0.7521633341728139,0.3303979439150138,0.29441035511955777,0.4704186686096683,0.26433963739816024,0.5751914848449591,0.6769465211581931,0.3951161837392707,0.40431736464681,0.305726954265741,0.4029188963293486,0.19933441578657607,0.3154160660626159,0.3827712275028771,0.5092391882578133,0.40383763528396377,0.2988013067506679,0.5846412759939843,0.6279201809935563,0.7217337741635735,0.3183591671344365,0.0955539373854749,0.5978344349578021,0.6300355717142544,0.5142845995359855,0.4241245377566289,0.44032293127108735,0.6257089095878376,0.5051549480228639,0.5537323204897358,0.5315338247974902,0.6946553411341267,0.5280191668126495,0.6471191331090709,0.43716124444743226,0.4442568720654585,0.4099637292262029,0.5064756662778191,0.6201656377584532,0.23834717158601126,0.5759967116047716,0.6601437025162361,0.3960292932787909,0.4056761925573403,0.3889085464337712,0.5612890232063268,0.4295790392925388,0.4006648587040713,1,0.3449611240116899,0.004439270142163327,0.44423652724122076,0.26887158555492097,0.3254791828042516,0.38897848202607255,0.2985776652688245,0.291190750971378,0.1893845257765722,0.59213921241937,0.5822062790795023,0.5213974550575587,0.41906224613377574,0.21469361208910434,0.49211480841553845,0.5862197870962297,0.23097427316631391,0.34217710205679297,0.18934916562687643,0.18245051402787077,0.568720372402985,0.6194518992330814,0.5367533615887009,0.5079635679011594,0.39547211755494655,0.33641700786420625,0.7077570568967799,0.6330465606525157,0.4606014135325316,0.5752022680953625,0.4305646589602744,0.11327527688353498,0.6495274806994844,0.37841769388551916,0.671390333598982,0.4817361686300856,0.6905609449916609,0.8030314679022162,0.31806883875770553,0.12194927317337131,0.5677547115331061,0.3911753175988235,0.7197035089845543,0.5344893394110674
CTSH,-0.5797689973664709,0.3540105625536758,0.3271238214288768,0.5372781731086543,0.5514637164351269,0.24220647226680822,0.5363271517437779,0.3540029327765201,0.25464390612932236,0.601468322577706,-0.15941654865684893,0.5634111619410809,0.27520444242870745,0.2916800633896435,0.5847188826595344,0.2334397895334704,0.5463029461207533,0.35064252568806203,0.2415251167466621,0.22324834239464694,0.23237031679876177,0.23963895972088475,0.5346694196074323,0.416578566871677,0.4003765871091236,0.5658487762361821,0.3042740168527263,0.07440675269146191,0.4598256314908143,0.5825430343517389,0.6282919432011227,0.2569401732007479,0.07298405081053574,0.497799274924031,0.5099040768766494,0.29585559206146694,0.4753723310483719,0.30809280656764065,0.5007342955568939,0.29822130198513525,0.5300904226114025,0.4495051827065129,0.47615335201981307,0.32216952381660535,0.51313043392082,0.3168487026914327,0.3308151499925206,0.34749311317593456,0.424347955818281,0.3842067083320298,-0.043391095717951064,0.43043100334631373,0.48422664638606083,0.49805747306257997,0.31679360789776,0.2602563214204024,0.44164802441939177,0.2658863570470471,0.34839290399570777,0.4147000903527017,1,0.25847928831356715,0.5834528500610336,0.3059944667375792,0.2670274958161506,0.5733661174197374,0.4566392947786992,0.19644184170582968,0.4277428558146781,0.4104059770560885,0.41854658076915946,0.3683053897279241,0.40502779737112965,0.1756928225836663,0.2994068755843867,0.5913114842616516,0.3258539030294351,0.21666591994803314,0.41717263609362754,0.3327764077536566,0.38484186389101155,0.49793403879518433,0.3954455768017069,0.43199073287562795,0.30481676593652546,0.19841950386246052,0.5470688953147472,0.4656830950079854,0.3015711224327107,0.4088996284054469,0.31405532006146797,0.12354140397097023,0.5089818303095853,0.3524091443223189,0.31429481663112835,0.3475338768721322,0.6873321998822627,0.3151223082447362,0.3786505158968127,0.13545048535409535,0.4376909564641309,0.29999349156229516,0.5714229763140146,0.41058135844480437
NLOK,0.07841720254178784,-0.2771616500296848,0.09717511230910403,0.05827576623322711,0.20180637368687454,0.03647498198042001,0.19438723035187067,0.15418156348182083,0.059041660885205294,0.17640373581397883,0.244567454711587,0.2323987706321193,0.08958252158673942,0.2230674722997601,0.4197802566308028,-0.0697614938641738,0.46143512441278617,-0.007224178055828064,0.015445040603573157,0.09731938790620831,0.01855782720347406,0.2287884390712438,0.026354731802511296,0.3615735202755788,0.16178609380567838,0.44720287579953416,0.30517956051291134,0.023414460247361883,0.1823605052688928,0.24631940985522752,0.372949677754177,0.2116505086961995,0.005824246914429982,0.13973235802821268,0.14226210378755513,0.13615535354198768,0.1263235362605118,0.23170410925793167,0.15507409655150478,0.14534454911069775,0.10218306397405172,0.05563238836661724,0.02722702971174024,0.11017000803705322,0.2936133723710389,-0.10672563651233906,0.24136889120298696,0.2340916914060066,0.07006444805007794,0.003174866077278916,0.17544386059963196,0.0037539388578354885,0.15235126653075645,0.17230550991559573,0.2572626717475446,0.07165923013431227,0.17066367157979032,-0.07138983536404885,0.21207176555891336,0.03371556155606394,0.09958382530817013,1,0.4643319097279258,0.3660227657406485,-0.0017379912008692168,0.3369831356452571,0.08530054778899641,0.008221619130318762,0.12068261169922878,0.011593217816330721,0.1386435384700063,0.04632596683162421,0.11125190709446611,0.03303394772394393,-0.04551285097504868,0.15409966441603,0.28665991906429505,-0.12418861821008831,0.11583391699211149,0.30179398493148785,0.147648984857027,0.22802939876484676,0.23669359354919098,0.1604923290999334,-0.02514594864766124,-0.0005795299062043776,0.010084405898282507,0.0890026666819915,0.02206304602097282,0.3967401948029744,0.11631567486150918,0.09615627407992894,0.1362294178914407,0.36938666644079726,0.023475532964234918,0.025395403162017802,0.08305758663218685,0.09804674937948549,0.10628920007206855,0.3381021694228765,0.11297890043948916,0.207323851601344,0.24403778707828894,0.27955461865022835
ACN,-0.03811510207357374,0.4438449817570258,0.09228361664118764,0.3033465037055736,0.5806089123322844,0.20398245149689612,0.40150419003907306,0.41366045434819915,0.17358379624618203,0.5384821695934093,0.12212601619080277,0.4908941290689972,0.20412409379943885,0.3173820202926931,0.4840897420269779,0.2227562624843232,0.43635723603211074,0.32740176767514406,0.31035131429576157,0.21135070086110996,0.1930756398512686,0.36297574304177216,0.13898433566251933,0.4563150071101602,0.30317168976813347,0.5245856008952203,0.3500260649075729,0.2337189668017861,0.48466107013850196,0.47418091993253864,0.5103142191506931,0.2421512218118381,0.11555742914846297,0.41666807830078556,0.39496560471251724,0.31634697655652816,0.4363277123750349,0.2625218140278542,0.3776346962884741,0.28373831124969984,0.3669570723629834,0.3729440090163981,0.41741271479608827,0.2918716996551486,0.3884801473792601,0.5285604242687479,0.2760311296579149,0.219204964978963,0.48568258617316196,0.31131475547656495,0.191034680259188,0.42064262586069745,0.34039365830062746,0.5224019077087566,0.28419847876003484,0.24412050654592163,0.4012703111396533,0.2508707295163436,0.22984743123600732,0.3978819030792088,0.3617636449555099,0.1339771426769673,1,0.30901325749572783,0.19067310445264335,0.604365228518703,0.43109322101463293,0.16837647831417454,0.3005191639754084,0.4863052154318922,0.4004335244621288,0.2766327678830102,0.3279046167917081,0.1506676287276506,0.26943908881228895,0.5376441256063407,0.38715240931739964,0.21664581881615982,0.4095957353459762,0.48115969612595144,0.2099343778827862,0.5202200937479529,0.3271851484838009,0.4679385496587775,0.3083540920434089,0.19592047082742733,0.49747970752664855,0.4405999537389237,0.24932369856660758,0.3999077333124685,0.33889890791065835,0.1721764344151321,0.4442102026921912,0.39048383136867076,0.30998662604075244,0.3733768198468309,0.4348507877055535,0.3154909213943329,0.331168739797363,0.11886536627124729,0.42434086860649844,0.302207577203696,0.4383991059454937,0.4537216773670993
ALIT,-0.011451170261135188,-0.11999147811249497,0.05983856050170274,0.3240992505395555,0.3520462765807106,0.283086523865749,0.21795333194646102,0.1827433500309867,-0.03327042151004028,0.29568201704589936,0.08190593025246354,0.3439618167844696,-0.03557808565406843,0.33889950839526584,0.389401284099386,0.197264645942372,0.13621191289297646,0.1213905362425221,0.1376558113789713,0.26519043519652846,0.08088688008881167,0.2612190101041501,0.18022188393704183,0.1421895787606687,0.2798896676311155,0.2209325961772237,0.1737080861138649,0.18066104342708195,0.3286426806135179,0.3645673135974877,0.1653752514174333,0.09253681801623034,0.10318105377846574,0.26338462956020636,0.26500295141666436,0.27267333303710545,0.28194496303367944,0.15908305792719324,0.3324668217955211,0.31351418103458534,0.20431644272362956,0.30680924085732747,0.41238586229015795,0.14359356087350916,0.295312689352615,0.3431500719024813,0.3571020351819506,0.060538116038255665,0.1996548162193038,0.25383221496587965,0.05349761413837929,0.3317779938065487,0.2813930343921267,0.4292782745022624,0.22725999031094987,-0.02672532304865209,0.30970283787712805,0.1541364824683209,0.2315139340963638,0.28563666743735966,0.19686779569359672,0.25606747720306805,0.3411355152306184,1,0.09981515355922425,0.4080719703996506,0.29633536130045846,0.0262540520361345,0.2240344981367364,0.4262258235792059,0.27262335012772637,0.16441074867204714,0.2118602943088733,0.12895037721762193,0.43127224481912463,0.2347994526252087,0.2292723628509256,0.08225199211407835,0.16874631299580542,0.3685691924343277,0.05655496019535654,0.43197601619275083,0.3434129313843903,0.3834308125244905,0.23607406074229745,0.21570071558755177,0.34487662489852666,0.3157992753495419,0.2731801463864243,0.3995380704269427,0.25255273897701086,0.036887076635792264,0.29687319817644436,0.24453964256855332,0.2750544582692362,0.18662152093014178,0.3941438012391493,0.24417574002047307,0.3348291461458021,0.04926579629478503,0.41888502706532005,0.3562726409666635,0.3305721630443922,0.2940628775361792
FIVN,0.008514549542718401,0.13101065325645586,0.3120769513092232,0.5937639771666817,0.2834393541257646,0.2614051274447442,0.6604235308349569,0.10528030445023352,0.3883698434346213,0.6603068114249495,-0.09330404239153828,0.7233705137799783,0.23551646227155915,0.13877281927024554,0.37138515854795295,0.4470923800696245,0.5731292745139499,0.6154979369101832,0.4042137620486456,0.4220920484120813,0.2274450504652736,0.28127850875929905,0.38755115289466324,0.4020485873339184,-0.016897574029007472,0.19098502493236097,0.3488069301220159,0.2102146322338555,0.596751548637203,0.7001791132936064,0.6427276326310419,0.2638080474862797,0.07069114420814816,0.5862559786250542,0.6199640124382114,0.40139819342829336,0.2744654728912761,0.4255588245055611,0.6656331462742303,0.45677437328932047,0.3949856997936569,0.4362298946824281,0.1151030133700017,0.4038597129356319,0.6617542460730709,0.32299383109831004,0.437934954829853,0.48643178259519865,0.5627282468981469,0.6206350808671733,0.2700526675731702,0.3623771883401734,0.664610422017783,0.19696317667421984,0.27194985898965696,0.4017492317227648,0.6037667998701455,0.3577581606455421,0.45573796016891177,0.5258335353317968,0.4357232621600072,-0.07180652008820708,0.2832107795790697,0.0461604571036975,1,0.16003568776085073,0.34319824643444496,0.32160669536450615,0.3135455332440731,0.38004335992410726,0.4934625083575065,0.5145726891792745,0.41983036387292,0.16817651127639924,0.5115338257044646,0.6174589674979777,0.028976072215102396,0.4365586731035298,0.3760890464839571,0.03686555646195702,0.5797314947507054,0.4039943342220271,0.5444599287159608,0.5895210597262778,0.9056896466486641,0.4597544694352431,0.7240976219619251,0.5710410475388026,0.5347745574964997,0.5249668561934857,0.32059065623152455,0.052437401482174475,0.6401428757220707,0.39046758999733233,0.6149147797622568,0.50629417990118,0.5274250732781213,0.38263255651715133,0.575315574533014,0.1263512921762169,0.5829972338097471,0.18836760478271392,0.7595291721074937,0.4603767975633831
XRX,-0.11448268169735573,0.4493058288203285,0.3809560353834822,0.1945460608733993,0.6168973240089591,0.059943777442095156,0.27486722138298864,0.2630082540477394,0.219681139667211,0.40108861363004306,-0.005909071651041785,0.36528958776400144,0.2234605197948547,0.3047116902647017,0.4093183002388507,0.2732103016258794,0.24049026559255834,0.24296717687084818,0.341862683831573,0.08920748329728796,0.2404858407489455,0.37557112165724194,0.043972612912879995,0.37015688489849363,0.20535919350986986,0.4939397929063876,0.14657421663857542,0.27324771456114305,0.4252463126387773,0.42192632574748956,0.28233630591003656,0.2618435837261686,0.16602719977668456,0.24694938746207665,0.30268953978533425,0.21648807635956133,0.4892290886325177,0.18745523746434697,0.22337373712410635,0.17926873897927217,0.24642660406157604,0.344678770731557,0.36036330828429125,0.16669308304401084,0.2571448366216518,0.3372173811526576,0.18250668432172107,0.11983420367991658,0.3116239016989212,0.11674439652149492,0.07075644305126451,0.23124036955894867,0.13609280631100307,0.7043612720155172,0.24296927647457425,0.13739392915246668,0.20591071865800306,0.08592286156742522,0.13318504350754065,0.2411149705069102,0.35347380693283703,0.1335603503397044,0.5537639435936352,0.24864456587103118,0.12904636838274788,1,0.3917164764210316,-0.0028549070887413266,0.33850219714956464,0.3764487926729872,0.31508204744034823,0.12684002573847003,0.2672037082913216,0.14970934318189044,0.21084429787275366,0.4245019545459406,0.34622224238588084,0.2327979666141402,0.36700467225697214,0.5327796092102453,0.243979720838272,0.5140863653695672,0.2911309570412284,0.4047223248484068,0.1987459573170359,0.14890539890764287,0.47181199871186086,0.26707660698249697,0.18366607522970135,0.33408357368926783,0.33842880464946784,0.1524617605073228,0.40802777569656473,0.3861504900246013,0.12434191224687219,0.1621102417703331,0.3112778117045613,0.2856770541369898,0.1578819418061011,0.13807470106017478,0.3803992633795137,0.3079345470201796,0.3565427589914428,0.2780445994475965
NTNX,-0.12775072743838167,0.26549096021629964,0.27127952367029917,0.3544095649105699,0.2964663868473482,0.19828853372368557,0.5873715680109703,0.5893996570323464,0.3726479775295819,0.6466962418080258,-0.010475521218718153,0.7299065895444036,0.22830328935109018,0.0767831367330059,0.3869447311320368,0.4113025954563442,0.5117351680067102,0.6680786280545001,0.29900416385721856,0.057377481573820506,0.38602876291715843,0.4261714504120828,0.24412719015263015,0.40067788414451494,0.3807442819744303,0.450567824728666,0.3175325456479061,0.3070599503622266,0.5640145078733638,0.6640634120099228,0.6328863475693064,0.31452830678320004,0.16039218837572627,0.5995151924701121,0.6706685334357422,0.38705285635118675,0.4790689271393586,0.4117305628828714,0.6486764142115525,0.4488496400714685,0.5129532508030276,0.4682351542677459,0.6931577310899204,0.48976779603661896,0.3494510891464411,0.4023813611125887,0.4439468407861275,0.42233325167859137,0.38451714028432316,0.4748768831636854,0.22753848943194185,0.6129966241373357,0.605746119574556,0.38991190156114147,0.4251983152645352,0.3356395894983971,0.510682353497751,0.38014212546382237,0.2831506016809866,0.31188300272510866,0.20867667656365915,-0.003729279298446556,0.39685991181361946,0.3385228509710505,0.3163627818455333,0.3667826707073829,1,0.34154476794980865,0.4063347719725322,0.6505291446063282,0.3074968757273618,0.470756847492983,0.6199173427370991,0.24437251566745588,0.47777645934875207,0.5227485975691998,0.23288496642635273,0.4101092270555578,0.4187763182713564,0.33326267581378066,0.5633642374723723,0.6606954319426469,0.49563060365541073,0.5939630132329069,0.44917581092761777,0.410278551709824,0.6835066435087945,0.6570174337774878,0.5807610388804135,0.4739411023700214,0.42318814329178533,0.09840296900317018,0.6871208426310906,0.49082752723335216,0.492054288960668,0.03843828808242188,0.5182843860514547,0.02247109313832633,0.4866914838188542,0.17686799872073977,0.5250624670087891,0.42949476171956696,0.6296304140408225,0.5439390322459072
TEAM,0.13676914442401875,-0.026833433453296075,0.12874289167859507,0.13436919612210313,0.39401812844409806,0.23227970887442842,0.6185450336009921,0.28036262398853196,0.30623009944199936,0.5810331698487481,0.302937767775355,0.6770027902902622,0.21162188763168804,0.1339169659654452,0.2560492530247149,0.35647771897667924,0.5125658072067449,0.5587689802236063,0.44260200762661084,0.4217928932517137,0.32014721691127185,0.4189697063476043,0.33900553492626684,0.34000864360570077,0.2780984251681013,0.24746670878472835,0.35385874528460803,0.3027748053384954,0.5031427878578194,0.6042258961203433,0.6352165022510806,0.3338229801258508,-0.007812437107862627,0.6176896490561821,0.5904900047170757,-0.4124110982191024,0.3928182696420639,0.3587678304307684,0.6655029848980133,0.4335802935978044,0.5598051860564105,-0.3606765614225444,0.6400501892538879,0.4973451921823849,0.5991492801746457,0.34905207449664316,0.457443766205916,0.38893221781601844,0.4423487362127841,0.6552168521440693,0.3064061693554914,0.5850190968222511,0.6521530540578262,0.27373881428937774,0.39056632782009426,0.46628898776338007,0.5698042301054508,0.4726922989202814,0.40170215352420535,0.5019892202941927,0.21887855852919239,-0.03337160279669201,0.3422085402552622,0.2570716570297051,0.4404072100207426,0.17493602072254405,0.45153578608865863,1,0.3227650891727836,0.5860221066188486,0.5151946432893908,0.5227384143536299,0.4401280360200543,0.23790272541675717,0.43217068609169385,0.5585370900678572,0.09117149874066934,0.3295017308615525,0.3076160832154733,0.07872174309710292,0.5392859484158616,0.5432915862911194,0.5409293214743128,0.41339531974349725,0.45515745717626965,0.39648481562666943,0.6800392179987461,0.6785513142430631,0.47699755204080724,0.4474711538374795,0.3259789093285164,0.10081984032079007,0.6623485765833019,0.24935117389762892,0.6344482164538483,0.5064765109304092,0.671661832356685,0.0765015230416362,0.5553190666593673,0.17438737049882563,0.5866352914219389,0.26288303060690077,-0.08910534244739217,0.5277714635453336
AKAM,0.06367450565904047,0.19216094439741885,0.20429174130910807,0.42607617022920863,0.40961856444864286,0.2945298795491873,0.5188053727631952,0.4908677656917293,0.26046000102614253,0.4856831590528136,-0.18562783556962945,0.5571877688691259,0.18412321374890833,-0.0138322816188726,0.3495019142746649,0.23325050449864515,0.4919035516194466,0.383267820135066,0.2406577665282382,0.3279820834002296,0.3126003518855542,0.34179498900598093,0.2723494936450525,0.32746958777750323,0.2231594110361055,0.49688243255924575,0.20317800469054084,0.19075151139262042,0.4932515071909491,0.5712860806725112,0.5722442777683987,0.23001005384204626,0.20649829500441894,0.4118354997846448,0.40460405737905575,0.3481252915086178,0.3915013479330493,0.2648505695001924,0.41130698479916605,0.3362087928460958,0.4754616992766156,0.38976728613484785,0.4763197057456498,0.2932347844702841,0.5385866596568722,0.2900815867703391,0.35347655824207413,0.12524058267793375,0.3436918498042033,0.40358246324356434,0.10766192567851836,0.5829494767870734,0.5231171517786847,0.6280847457263704,0.21781546394587856,0.32956758547657466,0.34242040747256586,0.24970900619198225,0.37284948793506384,0.2837521005209684,0.2772857720077179,0.16465021312460823,0.4229486977160543,0.2690778978204241,0.21676554732493203,0.30364892394305387,0.48783479219802256,0.21423444797773633,1,0.518244499646601,0.42631905861543096,0.30387242401053594,0.27494914043404345,0.1352586309665076,0.3711430526391867,0.4576528916655393,0.17986880044394635,0.37425295137880127,0.40497607557179865,0.2035529395620345,0.44614030963109425,0.5282149397691668,0.3190932707208726,0.4472257748002204,0.27918192368364364,0.254522009147213,0.49938148204516597,0.4298351588273321,0.3049088533716835,0.42610540109089867,0.36107171137652005,0.1638930004183998,0.45964526898105545,0.26318077754557107,0.4474901474989371,0.3766116802740819,0.5282470237321373,0.18583805743874915,0.3767754556765254,-0.17037494235042547,0.4444465746197805,0.3226832875802619,0.5356204340561914,0.37583216900865446
