,NTNX,APPS,ORCL,FOUR,CRWD,EBAY,ALIT,MTTR,NLOK,DDOG,PROSY,FSLY,NFLX,FIVN,GOOG,DBX,GDDY,TTD,SPLK,AI,FISV,ETWO,ROKU,SNOW,ZS,MSFT,PLTR,SQ,CTXS,OKTA,CDNS,SE,MCFE,CTSH,GSKY,UBER,FTCH,LYFT,COUP,SWCH,VMW,BSY,TTWO,ADBE,FIS,SNPS,WDAY,PINS,AMZN,NOW,RNG,CERN,TME,PANW,INTU,ETSY,IBM,ZI,RXT,NET,PD,ATVI,ZEN,CDAY,ZM,ACN,U,CRM,BILL,LAZR,NCR,DNB,AKAM,BIGC,SMAR,XM,SPOT,VEEV,XRX,CHWY,ZNGA,SFIX,BMBL,MDB,ADSK,TEAM,GOOGL,DOCU,FTNT,BOX,SABR,ASAN,EA,TWTR,SNAP,PLAN,AFRM,PAYO,TWLO,DT,RIOT,FEYE,DXC,FLT
TME,0.31836938350545446,0.25331745132864697,0.5890471089191959,0.3649138437096155,0.38223203662710836,0.8045257744498368,0.30032195841366255,0.2209972743949261,0.11112617091518616,0.10125745222924327,0.49085278532601984,0.06636982922301393,0.31537725223536983,-0.05922491760556186,0.7774768663501117,0.5636680674908738,0.3749509383289842,0.2257827271615945,0.16148830722182247,0.2308285788895207,0.4873969247112079,0.3634539607987828,0.23127663056619926,0.23006273507377453,0.26433967930996616,0.8626596939610367,0.2668229528065438,0.37754973966073796,-0.05606266013111506,0.2450457961954853,0.39776318740678435,0.5187847866364795,0.14192581323992431,0.27242249880056096,-0.05349535094210039,0.23209324494112504,0.5105315598153987,0.25263902281117784,0.4403440664944115,0.027582143249613226,0.5090730531655236,0.3142842148170763,0.6305122813962335,0.4922947316040168,1.036094095532682,0.3699031757109629,0.29072206060397127,0.14882209097450352,0.551575036669224,0.5499672954077072,0.29131537655835454,0.07638212231469685,1,0.43947843616044213,0.38103890406280766,0.2310236090169081,0.5581584999007656,0.0819704683684971,0.2098654418137799,0.2011828299191794,0.19982142069263462,0.389776649779916,0.44150087793779846,0.45253499225475863,0.06571828312417627,0.8960706653588043,0.23698765541897604,0.28480896432547514,0.07230134819072052,0.07376840799654541,0.3172706179101785,0.012137354707646915,0.264254463930871,0.3405463377939351,0.22798009669269073,0.17847461284129418,0.24790956991809718,0.2044420044411805,0.5094065554189972,0.1544677061834944,0.21594464874685276,0.2000159369747461,0.5835681873428439,0.17419435376659567,0.4574150699071259,0.08909714987477944,0.5907543189352382,0.31017397865768925,0.6586961169242234,0.14077374648069307,0.2291012939744717,0.21168793150016846,0.5879389811345965,0.1698247694369047,0.04480843749205763,0.10648776014526971,0.0399703453485328,0.29488620952250477,0.26513036999291834,0.21347274744024344,0.018536837783473682,0.1740218068295544,0.765278398025728,0.24267593889382327
PANW,0.30343354862676936,0.19049679034677533,0.2575981402227854,0.25515394606955255,0.6100136265592088,0.2549505120114841,0.010990725489998064,0.12233653817592471,-0.012005999867819181,0.17116471027131708,0.0946320156760608,0.05192265457885696,0.26447667387735346,0.07832829425378772,0.593930152988625,0.3910140498606392,0.1870413345886253,0.1817358761536587,0.24712905009310382,0.18013005833239862,0.4411065524347705,0.17792580695848384,0.19022989080996391,0.20510398171651587,0.36670325153142036,0.6930177951088373,0.17685542267745336,0.2799348370284907,0.033555454662119955,0.2857939031462382,0.43876504325515203,0.23076915337625684,0.03111668005838546,0.1376126285255689,0.09241458002157632,0.18065722197459766,0.2412693525279469,0.24539568616902074,0.2645979693644893,-0.025847406506470206,0.299458453552828,0.14386969442704742,0.27140809453795156,0.5376483914592942,0.46490294077354605,0.47093372878347806,0.3452880283573505,0.0973607186945513,0.3594579274296783,0.3459212480739195,0.30118975424914624,0.17642162086527793,0.15088437287813591,1,0.46047035315165397,0.18154120710746074,0.3143990472007205,0.1411255866317268,0.09457957452471182,0.25358571742454694,0.18493622547672942,0.31063149474500507,0.4044576720027594,0.42075046553257844,0.11110526259629082,0.44353672289847845,0.23864691590816023,0.3074370102235267,0.1537289858857187,0.08398193513764259,0.2151254111059321,0.10620699751363806,0.3072896599436115,0.30425133874083987,0.32524554492270674,0.09876539837597155,0.17769499976842346,0.21861884153733238,0.2821347670740783,0.15150247824520083,0.1711254775175585,0.11689745607777717,0.314950180116386,0.12011040309691395,0.38012187881441994,0.15376622441849114,0.5417287104563272,0.34276780673721907,0.4715567864906215,0.15666964766727068,0.1931209903918456,0.16257502906524726,0.35160601915263057,0.18743795592389534,0.09209892962541322,0.08317367360941519,0.05229178539921868,0.11457766665451091,0.2812159464952294,0.3267179381073725,0.04029239842157284,0.335387342915506,0.10697423449858755,0.1805063059325049
INTU,0.24777683335885167,0.14566401089146916,0.4100155360599611,0.23623844935962793,0.23592532624067722,0.23739870723746054,0.1799893773414579,0.07623515864775235,0.12382165016241145,0.1455439698072525,0.09403538477691396,0.06159581971041439,0.24244419364610717,0.10400520757779325,0.539313698990231,0.33982088221748274,0.23490242778965825,0.1808485478081938,0.18171881972323445,0.1739067659107806,0.537544071515085,0.11041361383237117,0.1608742478566125,0.1828903735883901,0.18258996926024665,0.7940588876180893,0.13319402128731017,0.26394607334775994,0.05155357575222703,0.34846504466341177,0.41418511899351534,0.21041684836678345,0.02782052350240652,0.18073226302531006,0.10585718499660918,0.1615293103160084,0.21112554913993334,0.20831011283461706,0.22696021835598068,0.01341791068910602,0.2853129194615893,0.1690609174453998,0.2113399371925557,0.5031822721286251,0.4960759340032322,0.49263033844655685,0.35979490091961613,0.10217686652797905,0.32071722131649366,0.2841438607031188,0.26180863609301,0.14238279844636906,0.06056035995215077,0.16118785412714298,1,0.14429598551801123,0.25167371607499395,0.12599536695171917,0.03800314038283292,0.2189311756864068,0.17946503342957731,0.3456422562181414,0.37875410661863523,0.33483848177225883,0.11940589753499692,0.5689171643983119,0.2115683920313207,0.28698432465428236,0.12344285961427348,0.0685754374953356,0.17396721338750318,0.16630164479713117,0.34836659515719115,0.25752612723940665,0.2683103825100792,0.08504297083924099,0.16701920462827272,0.219465819227781,0.24671972840223147,0.13129776448342995,0.1100963477534178,0.11940182130092336,0.26281259839327886,0.1404915120056332,0.46462572150995984,0.1437390029774781,0.4937352856607774,0.31382339263964243,0.5106083525460925,0.20005035914536004,0.18261055419608502,0.1229746588178284,0.42113776883808385,0.17546210633422782,0.12076392110851245,0.12933641196646317,0.03781966087255135,0.09276490202138886,0.2495959872353325,0.2839442110939224,0.03301421823011774,0.17768986702946785,0.1223534790202295,0.21510519946116247
ETSY,0.4826219690354444,0.3544611289384622,0.5642073194697464,0.5875319381296569,0.5226113584353602,0.545838279189022,0.27337499224296596,0.29636744517121644,-0.030429236309628585,-0.07403946117172296,0.1550484991475552,0.555843552764026,0.5863440579703997,0.20923141950075075,0.9570487365534617,0.948674614254733,1.3304940592372425,0.36800547258107497,0.3142781876297311,0.3099657354885522,0.5764330776120336,0.2722782551658323,0.6341888388275315,0.39367876940424645,0.3431098691908669,1.1450511547134563,0.3378862407492164,0.6340275914301796,0.047003131103379434,0.4866189564562012,0.7341772176256451,0.4628276426268135,0.0058411779705178895,0.6564073720329782,0.23441318510623751,0.7176622714813289,0.3648775492367817,0.5909311379356633,0.6229907005842836,0.07074552245998171,0.5561863528351003,0.2256795311497418,0.4558782012015955,0.9815941178695747,0.6520787116062176,0.8302021856975681,0.5235003281115234,0.3240029193877657,0.94589845830659,0.5933180447401396,0.4366554776373541,-0.18853461663606533,0.09724844440498284,0.3200079092369726,0.6525087797654398,1,0.43150589512010884,0.26823182298643444,0.18075032859366658,0.5887495975217781,0.35550888710232226,0.5363118658632191,0.8460878370530945,0.8913035216985022,0.2594011471234947,0.7666530554873284,0.3976401199047252,0.4884015362298955,0.25423669195255233,0.17143854156224442,0.2554396191051048,0.0924625739229024,0.4668386520086938,0.4767557013355025,0.6169022466447516,0.21593621146219197,0.3408177018255163,0.38023341615545797,0.49967667273185323,0.293317366053415,-0.013591680407082833,0.19591682789513623,0.5173770931802705,0.21016463088581616,0.5491213765804449,0.08319954696751296,0.8640075370100292,0.6440184277232451,0.906326705258068,0.33400827675249684,0.4248440356969733,0.20993746694867033,-0.41046761036882345,0.38448071209631546,0.16053151175921318,0.17460070081332302,0.09423880689210916,0.321926136542564,0.8429939740195396,0.5930243670372993,0.0806272117753603,0.2776517009343383,0.5690463357854628,-0.18911329339335972
IBM,0.11348439718063306,0.054438350400275094,0.18693028764814823,0.0873458188420224,0.07714592381306622,0.08245246686881315,0.13176028435297035,0.06091897897447057,0.08631123119323085,0.01371774233704825,0.027911105314003835,0.003283721054517065,0.07103818125390428,0.001421348818799614,0.24851599271188501,0.16199537298926445,0.03993704880050925,0.06133097519855744,0.046334339943783304,0.05734097301814048,0.2690916096582783,0.03210993306166979,0.0344193220308808,0.06616321751217134,0.036314809945037864,0.1626365744878657,0.04006950259369657,0.0719418357891418,-0.021461068708617925,0.032964205092699844,0.09451060790331935,0.09841523526389849,0.017601248137746075,0.10019806559632323,0.0641145708956449,0.11990735364219107,0.07103601319053181,0.1267314532039777,0.0625468576970373,0.016246771749588183,0.1870223066397627,0.08464301792696012,0.05527411472975269,0.05012009451603295,0.29398947265487463,0.10531757419878056,0.07347210431349908,0.026261061674962654,0.1694609645956023,0.06683823807744478,0.11003018321455509,0.03301448659064935,0.02026950105034114,0.045670425288195544,0.12670927504774063,0.03672891106199808,1,0.042378329533862516,0.04264393139181362,0.04999811138499547,0.02470377104700632,0.07272794739190529,0.10330134937373535,0.117412678802345,0.03455451604800624,0.43882410122701815,0.0925963657526445,0.1285757980744866,0.007930789631944227,0.04818952687928278,0.19432709925944247,0.14341587986199253,0.13022491684159312,0.08634235106992659,0.04890520672464986,0.05441284851108282,0.026470774383423067,0.04938483647600688,0.36595618827491566,0.012554500672055956,0.030239846600004432,0.049609154864674015,0.14380165739791606,0.022906781241081437,0.11007162579104762,0.010766821810315217,0.2280455884667472,0.0809997457469549,0.17456758882913878,0.0666396176260181,0.17950932227618002,0.04529854105089866,0.07812398505691143,0.06494787228124553,0.0319621138961608,0.004707161133068241,0.0227839805289752,0.06244589094643836,0.07104529233642728,0.09451687070323524,0.007838029327287336,0.07213410862479519,0.20368712790565607,0.14606507940806732
ZI,0.4214569682569458,0.25610177959643754,0.3761555206520897,0.30221465733488156,0.4187051041038227,0.42025042893364917,0.2932312879500055,0.1926453441981678,0.031213446325574042,0.2174086808412515,0.029506490301079828,0.08323454196419855,0.3017560107095104,0.13104178008930534,0.5879729958138712,0.5396075706912987,0.24206535940120263,0.2625448958232518,0.40096047724240275,0.33883044648024846,0.5954023121604812,0.33908586368748844,0.13859035982452597,0.2207245099804615,0.2733283026826803,0.9871593649048651,0.282771284067451,0.38757624936063817,0.05868896991776136,0.36149441272007315,0.48464667227003333,0.31732276487906974,0.034050190744208286,0.1808994373547222,0.2511189813259202,0.1821535179028129,0.31364812458785274,0.2375420428354085,0.4594808388079043,-0.061829355559854055,0.45935209807010996,0.02218592853047631,-0.5567456239790984,0.503719839497739,-0.3691283967027354,0.5846842814969048,0.5896702893956204,0.23584613610481228,0.5889734436661626,0.4871028330324398,0.36020206328780147,0.06478429217839156,0.07462813774459609,0.22427186686151798,0.5648857278337281,0.18616261997179362,0.3770011752588798,1,0.1568404933911929,0.24099031027469855,0.2784738605465836,0.12085261631198589,0.5563506672960211,0.44148316444119623,0.20593076111032108,0.5277405155693454,0.3547646138821749,0.46989030578036717,0.11320849206818481,0.18770301709771375,0.26223816591722965,0.2994659081130302,0.41415057780838227,0.41238276927613604,0.29316475730347996,0.11981403528991325,0.2896493238149453,0.3190979800668826,0.46960180296972664,0.21863536862795943,0.2612019746678901,0.15877088482990764,0.4457663005576055,0.20173922963913252,0.5126939687314501,0.12072469399140762,0.5376501788039888,0.480027449634352,0.8106558972514988,0.20626351121535547,0.47190350392725605,0.17743985345901944,0.5559210478006922,0.2789138584853338,0.15603086459872453,0.1411382479991625,0.1119999265810315,0.19906984930935465,0.328677144088757,0.528378787352819,0.06333794101760477,0.36061414871444547,0.4978264367838876,0.24852955470145138
RXT,0.4805249896780292,0.3548361080921639,0.28535851700275805,0.42899552813421216,0.48880229646586776,0.656723734390988,-0.04407998878799289,0.2872609393852605,-0.40341913626625414,0.24042440279461413,0.07985114723764516,0.015969447564456823,0.3110257989601818,0.3050880718861717,0.8419007440456223,0.9895867746194247,0.08066192952999016,0.18922670933201413,0.2606249650876233,0.3945480774999768,0.3090283850280024,0.45625201125935244,0.21260152159187573,0.15284829066855035,0.43111785520064894,0.16166522948946174,0.1421242463776718,0.5158546547741926,0.06025625035975715,0.5037525979821404,0.47385501405596286,0.4056932719747391,0.5395000382244101,0.16644060991315082,0.37915978713033843,0.36809628126052185,0.4501461528936072,0.5688829450512151,0.4511700484002495,0.0448145089775441,0.6562394797940121,0.14345605648451387,0.47890612885731493,0.48966174692555414,0.4040878851425423,0.503323630807357,0.42217826100634964,0.1472610986033567,0.5939132986754287,0.5204130718031266,0.4554640833705808,0.011598578549393845,0.08559232692944226,0.2907074267780603,0.22325575698745456,0.22726947932644073,0.2942924129734406,0.24594096856263495,1,0.3205755490947113,0.32990152347061136,0.12097479789464069,0.6230390830033278,0.5370610077732008,0.2822594068503041,0.4573472151133274,0.5690586871598996,0.6609061707072861,0.16520817357490925,0.22513804092869663,0.5326845534118916,-0.0761545245372401,0.7166105566953892,0.6220164110120396,0.39694733481938715,0.23737171979767602,0.22016869932914318,0.41008470448474366,0.3732406671733014,0.03293403110999014,0.16906708519925606,0.26037130483553317,0.6724386689010183,0.23694892878003654,0.46106760406578146,0.19331005924468517,0.7833688679780004,0.5527815919190822,0.8744330803487201,0.32311591446258536,0.4616495704670927,0.2643294357102003,0.1342697980156135,0.38536853149673267,-0.02027297855454295,0.14394410649123598,0.13541738939561054,0.8419690205320239,0.3504123574205187,0.32964789907050857,0.14021887084795873,0.22726785942045005,0.3114741852875306,0.08684313439305756
NET,0.5599271233945815,0.43280506064330015,0.6258951501276511,0.6703313699508285,0.7221628786103009,0.4839560091488399,0.2390511485437329,0.2783010052281972,-0.14832738493581876,0.4830322613513158,0.1908860905430987,0.24488360459488348,0.5800929711813825,0.24562271756307455,1.0029373249629987,0.9279447804200384,0.4603874344672487,0.42281174334038746,0.2759055954761902,0.33405563601035737,0.49271790464831106,0.25711653714971616,0.5470970743811161,0.4832332729920774,0.4101025994994446,0.9223566965316613,0.39191598344622836,0.7979270731351991,0.026879977661500108,0.5915690407715172,0.7911657895509178,0.46551405295283943,0.0765311140227492,0.5153551185013491,0.2588223971107664,0.5427609280058487,0.45187142361183436,0.5798221816923405,0.5749672601349025,-0.07363250689578381,0.47961262647765157,0.36702779285775333,0.4539565686743472,1.0840838645332695,0.5216077898605379,0.8929875683429289,0.6521824032940583,0.28346375569153154,0.7577364959703524,0.5862187141919354,0.40644568502266415,-0.09857568241171881,0.035271359672414425,0.35874637876182297,0.8093705020113593,0.5282424205399139,0.4643974368386003,0.2748066140218327,0.2094120377591653,1,0.41518693056243294,0.526335021410823,0.9569667496803776,0.8702375270030784,0.3020962766297074,0.6577500613653398,0.5493441911451913,0.5517513572004394,0.45087296207726385,0.2219084782630151,0.3147631834690775,0.3782350046876944,0.41721883969671575,0.721575269371124,0.7090632484735323,0.2584859408350388,0.39806043355109494,0.3981095613701464,0.42449734671714184,0.2989602058463262,0.24252613346165888,0.27099851450253576,0.5860048136331562,0.2816768000404619,0.6040507344013493,0.27399656005234285,0.8862123524684818,0.6893338271174622,0.8752530804093606,0.258937878833582,0.47858412903627484,0.2648349997374789,0.6690907288256013,0.3692187377264919,0.20077344798443547,0.21157977330759495,0.09605901118600553,0.3201657951538017,0.8368306541797984,0.6960307167637297,0.12966333390312756,0.38224492081839084,0.18651505183409253,0.3464717486725965
PD,0.6902951704934104,0.41636010162225023,0.6630364201161776,0.594849303313764,0.6792665959036798,0.5380524167019275,0.34588859394275034,0.29755275907811796,0.10809487518887449,0.3839980339265426,0.1863503257776112,0.17329539666401128,0.6337935040142066,0.2686930752034745,1.1594780725810652,0.9800237392428283,0.4594416283377429,0.4623639121728227,0.4877942582314,0.4622424176020885,0.8789339555171841,0.4859501142100324,0.30587742882054153,0.5083775820587093,0.436729388924223,1.5628989295374702,0.464273192929436,0.7354159454540699,0.03637252367725042,0.6112357680492431,1.0108299018618965,0.5383075070531277,0.11435419266482695,0.36720385946099954,0.2787534199053354,0.42083336912576236,0.5069135699665251,0.5397184761683096,0.6955246882671835,0.05298423835718499,0.5806678782782817,0.2857622044295678,0.5167428945191184,1.1341762630046721,0.8074969113818848,1.110689401125083,0.8200058767517664,0.2721717924528434,0.7706858964911181,0.6347729006519699,0.6008309289848457,-0.059187991612835604,0.11497330689978802,0.4195624879615231,1.113750879661284,0.43225745628997175,0.4714595001931135,0.3535296937801265,0.22849091164882698,0.5468349181280971,1,0.7600275820211359,0.9225685711308313,0.8726869797123623,0.3074082148503834,0.7896951018586265,0.5268938615424984,0.7200854929216496,0.32379350596046547,0.1673594539087648,0.3499111720116465,0.3788307066989576,0.7971213526693078,0.5955093288428698,0.7537660528314238,0.2964019270620861,0.4747324480045082,0.5110974098618924,0.5205257681417139,0.3170826906492552,0.2044059448393596,0.307763221659561,0.6941501676050639,0.6771463663661128,0.8412556390198952,0.3301644775984912,1.07636823961714,0.5282200859951246,1.0452186081368187,0.37559887486638205,0.510661854086221,0.20064739726338543,0.8445696525758808,0.40770693325477947,0.1920984200065933,0.29515572501842824,0.10072061023696478,0.30089097541888515,0.6679227125608842,0.682688114827926,0.1262057160585022,0.3933613878457049,0.32091395242042664,0.31056272434561877
ATVI,0.2143124769324758,0.09949337525662187,0.32585182981034305,0.1540202288859077,0.15977792106033264,0.18370163950353485,0.17797644643475688,0.08031812045936423,0.14776241917090194,0.08846740599985944,0.10261993654502027,0.07236889292764664,0.2921848744076418,0.07973483095367508,0.48220063484367715,0.2237759033936654,0.16968389755504876,0.12250802770664969,0.1593261575406878,0.11716637980862224,0.45142693949943347,0.11397422317535559,0.11840808580304721,0.22076609174148104,0.1377841096040041,0.522559412227793,0.09255643306631024,0.20278652464689104,0.015995426992866178,0.185673016927811,0.326423720008454,0.17729145598040322,-0.051678497333562785,0.12275646061996401,0.03631714494451432,0.13836885005655214,0.17377376094626437,0.18290651646243142,0.2004540801820261,0.008097106888286257,0.22715440156492508,0.12253208292894392,0.4341426241431326,0.33916725706802103,0.6383118203300304,0.36227957372394815,0.24313175164824094,0.07807398480911149,0.2794736570724827,0.18178735149839453,0.31316415336971204,-0.39724613246541063,0.0556528632072968,0.1332038889096988,0.42403084425099935,0.11857097251301867,0.25678165783333606,0.015533199230969175,0.006927116262579837,0.14555842178274325,0.1337354260369856,1,0.2931887779240885,0.278313502661602,0.1017427920190248,0.45285347228185474,0.15128110390988858,0.2824742517750651,0.0717008388788132,0.05744998276305229,-0.0204559208977322,-0.01387823924655053,0.12031793725629385,0.15771200012525988,0.18344909178561486,0.08713515267857695,0.1154663783110978,0.13667945737076626,0.2621355537759123,0.07232861372166388,0.10141729265611082,0.07875568916848073,0.25588882014981607,0.09045574689644538,0.23391088995098022,0.09574837758649624,0.4433028017291437,0.2121625209203508,0.33310094811720475,0.07735400656529831,0.08574381178279197,0.08151783137158938,0.4304333213934132,0.13525769679762165,0.08301915838406318,0.08069572421230811,0.001832672380998171,0.06873553652396186,0.18943535301480832,0.22231903341841133,0.0301404701358163,0.14229611583996457,0.047486475396348,0.11572214544486129
ZEN,0.36635492193513053,0.2460176343371749,0.40702903209609215,0.3429110519274069,0.4090028619643675,0.4548624207492738,0.2218514419238038,0.17790103087369882,0.09345663961146711,0.2366234511543403,0.108052728235805,0.1053599114915344,0.3137645624973222,0.1940408430952108,0.7590633600845155,0.5936060718912705,0.33658327711558045,0.2600296851674783,0.27219121457015066,0.2523027892688971,0.5535805949231756,0.22854061590236607,0.2633779173770515,0.32316329165010443,0.30806049226925963,0.9186997659231395,0.25734683623384824,0.46176551822878315,0.05912912142215506,0.37008236670500166,0.6278444613914891,0.3310750881710266,0.058582864540640066,0.2603259984835021,0.1561431682723461,0.2624018964569604,0.35304130601072686,0.34689344222230445,0.3947993393048517,0.031225202169232677,0.388859868657105,0.23010328970902633,0.3712998974958526,0.6622752270284794,0.6461444410567064,0.6602322523131365,0.4940662920572535,0.31775312533768935,0.9373693411613944,0.5000875347389879,0.38569049153526835,-0.2244357026847495,0.03904036621258412,0.2568549688202259,0.6750198194767564,0.2946071062376245,0.3987230287619972,0.20416451856741658,0.10982845501545128,0.35536813120023963,0.2882360720390237,0.46364341577924884,1,0.5499357746744756,0.2195871991598467,0.6172954553881842,0.33916348739918883,0.4783813107209607,0.2246587321493192,0.15296452201207208,0.3041505249465865,0.37302768285276156,0.3996572920591181,0.3739977218911023,0.45213269387760574,0.2032585647766732,0.2694652673953212,0.3272580548008589,0.4129448649595258,0.19524575000112981,0.13809708847592,0.1492449248985435,0.4076438935093146,0.2287360026798642,0.4903806764368763,-0.013259620840631915,0.6780920063852272,0.46675704779830185,0.7473364363911142,0.134938110673401,0.32471295973596404,0.19766281332108201,0.5845738476173636,0.24407527713339205,0.17502747590676923,0.12219608685696569,0.06273000544357772,0.1684251933114887,0.4397442682584558,0.4723807548618079,0.07658842041474258,0.22430013193398055,0.22734178763267318,0.30343257792642103
CDAY,0.4149188279369577,0.23561931936381134,0.49874980700923244,0.31843071960695585,0.3712154499232049,0.3485482015772698,0.22625140703592767,0.154759149654657,-0.03673627413432351,0.10542617185072374,0.1311613586793456,0.09608120640326022,0.36403278215814366,0.16459958826251522,0.7978237497727598,0.6143957542994497,0.41309093457000606,0.3448736395121026,0.27508856129650433,0.23767577770183745,0.64878315930634,0.23332831462054798,0.2580362409998104,0.24773529327697444,0.2814567658302189,0.9163997031993083,0.2429436028234927,0.39952522922344075,0.03700602877364846,0.32464453847031255,0.6232420740387808,0.30934380231392106,0.041254496008903706,0.07500804115670537,0.1652648229948422,0.29641611290639674,0.3118114161506298,0.2945989646714087,0.3717925175369203,0.05316766827142378,0.3873487544632587,0.2561898946142469,0.3496330876656889,0.6516800646525822,0.6226423564891214,0.6485778731256934,0.48573271108599475,0.17763740245398826,0.5586576288261976,0.4470975687546984,0.37644767944581414,-0.09884637737556082,0.049617683916652285,0.2091864184935226,0.6332256177537027,0.2608085239841097,0.42945505145828883,0.15380384374082298,0.11536418903653553,0.2753572463791607,0.2460801974685036,0.44294527302482095,0.5901301037193503,1,0.20712001714270584,0.684349663031143,0.3154230398068376,0.4873637392238815,0.17205015331957318,0.15422889990158972,0.29688678754277026,0.22650412232458506,0.40468403208109516,0.37294323347968716,0.3930590623631912,0.13303671625396407,0.2298695272100147,0.3440988852117267,0.4053178765627709,0.1854825675645558,0.15867548890758373,0.16537939659701476,0.41063550379543634,0.1866445534968086,0.49647040183305025,0.14641928255042738,0.7298418302752596,0.449437672065307,0.6838256052935643,0.20763035963253165,0.2916636051761056,0.1444217556016034,0.39787198323748063,0.2677144390211081,0.1479305801292838,0.1380811606508754,0.06525913978445358,0.16374203150567695,0.32312838569229174,0.47347986209572623,0.05667291868325984,0.1834958912560821,0.22917132397965378,0.19198858738950478
ZM,0.5111238853325091,0.10366548547043333,0.4556920769705702,0.42262558625064267,0.47107482917083054,0.46407539943668574,0.35568835077398897,0.20336349174040508,-0.05208860598845215,0.21596507947683402,0.044323210549427436,0.12747804377874974,0.5278725170411582,0.8255645691303831,0.9661076361232268,0.6974893657725466,0.3983825032094,0.27271281929543656,0.3943640241673441,0.3177400703493484,0.6607218485715423,0.23424110668997913,0.29433792496128985,0.390466657963391,0.35423664407982547,1.1151807613414846,0.33475819990059685,0.5010689543799616,-0.017055891826568935,0.48527262238299795,0.7416403752028369,0.3755790833288,0.07478846693017124,0.34502502877866525,0.19027983596067571,0.26211684337430474,0.35748520904390596,0.324250242776711,0.5353675410456429,-0.008293457667210274,0.41920960945798197,0.26159833969209334,0.419301381323501,0.8240605970599798,0.6085420181190297,0.7865603616086148,0.6729840355379195,0.23230267568104052,0.7423563860427106,0.5811999315560218,0.5309219940659524,0.041510304344062166,0.05002038928523836,0.29290936721277233,0.7803557694828251,0.3172376139544134,0.5214612746522409,0.26239644424429537,0.17902215823702805,0.38283195278821636,0.3123625562101474,0.5023446272191441,0.7360670363136383,0.6371280657077685,1,0.5877971112418975,0.3637014240563581,0.6896187182672465,0.24642605604317516,0.18228565389445744,0.24793849687489616,0.2886925308286772,0.44085553017370677,0.46604720124347243,0.5113313895745231,0.21377164598975812,0.3252187369575178,0.4243516042749344,0.3546172182338423,0.1865145068633025,0.22426045437547723,0.16924774895846426,0.4648869075843606,0.2364795635759804,0.3903463912945683,0.19805818049598845,0.8065646516831797,0.817106464425047,0.9447768161594631,0.1799899012569234,0.31446982097444404,0.26392688872625053,0.6725811110827771,0.28159563513029795,0.1560854664262165,0.20683043806367377,0.11803234888116257,0.16976023847338473,0.46063938356380374,0.5422380323621667,0.10418434570744545,0.3315908578001415,0.22567423343400844,0.1643834028643551
ACN,0.1564487311653095,0.08033414352895807,0.34388177348486737,0.15051973239132058,0.10353715867423793,0.16834800690798937,0.17550676070208598,0.09589769284146,0.06673240606009102,0.06557691679530447,0.055971776358763096,0.02256807629564965,0.10300843879692895,0.04923880286313602,0.3362484421925546,0.26303913531634215,0.08883802661260093,0.1146944377848664,0.08852429609754509,0.09418479290288455,0.3953009258742287,0.09623524625257901,0.08133865632855446,0.09976371524714019,0.07374605491161486,0.3882361391443765,0.06983319610222004,0.15177753090652465,-0.008469952277982945,0.10124650086255396,0.193798120345841,0.13770061677537795,0.030423112257037404,0.15593825775641254,0.04236636369808235,0.12549715606323078,0.1263556567897878,0.16477639353082502,0.1295175878834457,0.022898319194135604,0.23702915203969985,0.08885317665335685,0.14751528580816176,0.17650957337870193,0.41689598803087535,0.20266563953377467,0.1724183014553493,0.06423873391853699,0.2182467944801602,0.18005113206712636,0.15148796320269486,0.10378835334237632,0.030896282708069517,0.05521175081076426,0.27198655036130476,0.07133555004063154,0.4111099546857234,0.07845829299017461,0.04569833154540086,0.09791220736159656,0.0487293593354016,0.11177385859583663,0.19821956806505367,0.17185035100160173,0.07478215168870346,1,0.12671821582987658,0.246202018654783,0.057076856533788516,0.12435611415843972,0.21680017805418028,0.2198427712845262,0.17725477062084227,0.1399845554540535,0.12098439053742417,0.07067264526689267,0.08145635374008779,0.13995621169360137,0.39045766456013975,0.05068646174955805,0.054223818513634434,0.07687914970296397,0.1860854430660329,0.05632679764257453,0.16952329295269067,0.04244107892069702,0.3127522779835741,0.1610325348757118,0.2719527136589018,0.05454147824803603,0.1982465477328163,0.06586626619360858,0.17088083696776546,0.11447505414807965,0.06600445007346113,0.047156762538571394,0.02270849521542634,0.08233764607457329,0.12992847077092587,0.17305318322707725,0.022167824658334875,0.08460024190277204,0.2182307080030864,0.21411431284154184
