Date,%Gap_PYPL,%Gap_SQ,%Gap_AMZN,%Gap_EBAY,%Gap_MELI,%Gap_CRM,%Gap_ADBE,%Gap_INTU,%Gap_ATVI,%Gap_NTES,%Gap_WDAY,%Gap_ADSK,%Gap_TEAM,%Gap_EA,%Gap_VEEV,%Gap_CERN,%Gap_SNPS,%Gap_CDNS,%Gap_TTWO,%Gap_SSNC,%Gap_SE,%Gap_OKTA,%Gap_WORK,%Gap_DOCU,%Gap_DDOG,%Gap_COUP,%Gap_ZEN,%Gap_MOMO,%Gap_HUBS,%Gap_CDAY,%Gap_PLAN,%Gap_SWI,%Gap_AYX,%Gap_ZNGA,%Gap_BILI,%Gap_HUYA,%Gap_NET,%Gap_NUAN,%Gap_SMAR,%Gap_MDLA,%Gap_VRNT,%Gap_BB,%Gap_SVMK,%Gap_MDRX,%Gap_SAIL,%Gap_CHNG,%Gap_AVYA,%Gap_GOOG,%Gap_GOOGL,%Gap_FB,%Gap_TCEHY,%Gap_NFLX,%Gap_BIDU,%Gap_SPOT,%Gap_TWTR,%Gap_TME,%Gap_SNAP,%Gap_ROKU,%Gap_PINS,%Gap_IQ,%Gap_WB,%Gap_YNDX,%Gap_YY,%Gap_QQQ,%Gap_XLK,%Gap_DIA,%Gap_XLF,%Gap_SPY
2019-10-04,0.8017396499857576,0.7413361645908176,0.09278340225487665,0.3689048401420736,0.4245857336788307,0.8707474689094388,0.2606429776014878,0.3992349022694867,1.257629570952029,0.15210482881153117,0.6159553612358121,0.7667338382214262,1.3584241883918107,0.0,0.6914135536395033,0.2721504488008101,0.3528602013132677,0.4761984566121244,-0.08298628557767117,0.30637567133141197,0.2247181241779994,0.48181814718469906,0.6819096438544957,0.4018646578993422,0.4864695967810402,0.06986015602279191,1.1070181881350138,0.3299358423758646,0.9854428876083281,0.9853194936865161,1.3727593385967296,0.32787637045087575,0.15327577615380572,0.5163547350053689,-0.35161877493627347,-0.29761774431052884,2.0262225189209073,0.552104382123693,0.5372194516575196,0.0,0.18281701451695606,0.392156496088299,0.44642814378045226,0.0,0.5926757193792497,0.08495560593564491,17.588930366602025,0.3418046979750589,0.4085978268667157,0.09476985411856295,-1.3915590854318287,0.018653108963383767,-0.4697065425641889,1.1147873042143668,0.9000015258789064,0.0,4.195800138409473,0.19294994573062416,1.1326249778480662,0.37360756716248616,3.3116856147851057,0.343541170444799,0.2946242057149312,0.5428034971138936,0.7067203471547913,0.3320465191256372,0.11127851507527094,0.24791721899781674
2019-10-07,-0.6615432426492577,-0.6544291100180473,-0.4610133888252179,-0.7047779903028428,-0.5543392132508792,-0.5066540607881794,-0.2310745777745741,-0.8199492573415611,-0.6854207482517607,-0.053104496843949564,-1.3917633431033576,-0.6195136945269157,-0.6521579147609089,-0.5124964550167209,-0.35714483880377434,-0.32924457005071156,0.850272333873499,-0.2579362598906842,-0.2837902123771505,-0.019992645208504373,-0.16128786148564653,-0.9782883391319265,-1.401675946117882,0.27243295639154264,0.5184340404586426,-0.3640834130633828,-0.7085646885932192,-0.6886327737302353,-0.3450891171462906,-0.26915335438656623,-0.9418861850322152,-0.3769504360505126,2.990331091867047,-0.6700161349879066,-0.2873560462197707,-0.2639659795456365,0.0,-1.0197118840332036,-0.7270807361741982,-0.8053683800759637,0.11412702695336016,0.19380289103791803,-0.3313162411309676,-0.19102633480014092,-1.0138769283788545,-0.0823742059228033,1.5873019305598206,-0.3804777159584367,-0.3270100635230153,-0.24937487162787733,-0.5069992606375905,-0.2932725853172838,-0.6509048504165459,0.06871828922260519,-0.2973214322845878,-0.23202386649207574,-0.34435391982464125,0.9646964887848765,-0.07322794143581843,-0.6101188398106167,-0.1261328015050292,-0.31108769358833116,-0.034819739278971314,-0.2859982485647662,-0.33520082213708285,-0.2785478522074354,-0.4005779558278472,-0.298965471229861
2019-10-08,-0.757729041182151,-0.6425727323355923,-0.5869613048544412,-0.9254322499875244,-0.832621087848482,-0.8467807391016818,-0.8811854442721756,-0.5360710530097252,-1.1911204642295885,-1.3767480783312367,-0.8097179886746562,-0.9419893010614145,-0.16552645748355543,-0.5771090277744371,-0.43899763489761756,-0.9349949329128711,-0.645441579221046,-1.4024362657695209,-2.5530526418306465,-1.1182135639295403,-1.2770179610531163,-1.0162081864230095,-0.8445271393386948,-0.9992336593154945,-0.8421661551905012,-1.3982329511812226,-1.3042264246731818,-0.515771157971294,-0.8925867987804087,-0.7933266697700527,-0.5498797905842001,-0.5914011187932595,-1.2526971475094617,-0.5008302857679626,-0.5132012224090805,-1.7636667246384026,-1.6431964295868469,-0.6130800457555657,-0.8487272614388124,-0.9860557962710393,-0.793832697805776,-0.392156496088299,-0.60405660918854,-0.9460684075930497,-0.870037263308314,-0.6617032481089798,-2.69694897321292,-0.83549346199934,-0.7846042183943721,-0.7902928688936393,-0.4634112846560594,-0.5210204475340402,-1.9414617098685731,-0.7422756825660894,-0.9558808748559555,-0.15662065032669878,-1.1748450114496691,-0.7717644186580883,-1.7729132753550327,-1.7305357315471468,-1.970955908510898,-0.9070286448309121,-2.090283893079122,-0.6268635253590014,-0.6482940393987227,-0.7932219020172911,-0.9882886558553658,-0.6960482191917756
2019-10-09,0.11074258363413976,1.0361859802972138,0.8267307436017424,0.803856483155759,0.8313823557621632,0.9320818149665596,0.9932439444583403,0.9252879417847742,-0.683544687384037,0.42412739027165336,1.410112285201874,1.1465935446048,1.709679634340359,0.5186899965315688,0.16390459958259504,0.43010566184293747,0.8585888274770512,1.2099375861813713,1.2390149809504527,0.8858679379180575,1.5080792479033247,0.7118670695760745,-0.7393016669929418,0.9904044606099761,1.1283433076814227,1.1346092807379962,1.2570847766017565,1.950295420035476,1.4818123196804418,1.036054739721995,1.4705898852497352,0.9387082858339493,1.058495285005697,0.8389293693764618,2.5297631190714354,2.173909783118942,1.5706721467524425,0.40899431240862244,1.346209317686564,0.10826664610869204,0.4859997785238655,1.2269927283793896,1.0175257192855356,1.1822743225952421,1.2779540060870622,-0.08361395359482877,1.4570520010668866,0.8594494009199748,0.941069557604996,0.7932510054061181,-0.02459006780797981,-0.25857424788516276,0.7635910233614471,0.460548115106002,0.730480881496768,1.4173252588906806,1.0600747438053417,3.7129649409541505,1.365588735584094,1.6571079403144409,0.99416269704288,0.6214615720991962,1.1995635076716529,0.8467303094180096,1.0414017234835657,0.7110696401182142,0.6348023597277681,0.769417817937626
2019-10-10,-0.4905374579672983,0.04821404485425512,0.18873512729058617,-0.21135540180303664,-0.38156291658158176,-0.14281313125391132,-0.0765637741968812,-0.6212176698626894,-0.93580385016686,0.362694520209333,-0.8194346032437322,-0.28307486875199,0.20514607906965127,-0.2368578787834577,-0.40179876525712843,-0.38045960049187594,0.41241096183192083,-0.2621405905092902,-0.45951027764622504,0.24870244950211964,-0.6289318654702504,-1.0236012975585873,-1.0989029756501998,-0.3430837616237591,0.0,-0.08991541730784885,-0.7060478773761057,0.463241835187412,-0.46726062280692326,-0.4074995017887561,-0.673885690889424,-0.4383557463345462,-0.055033535535855105,-0.1631358677837154,0.14503595227700292,0.2775183330867543,-0.4613605709462187,-0.13468321380401474,0.0,0.18161727502169597,0.3464137332785463,-0.40241412013706435,-0.3833499120854738,0.190109346189201,-0.574115924987442,-0.28937450714670776,0.2340147219942456,-0.3102446421703662,-0.31603865194337377,0.26132955504744776,0.7396430643567434,-0.5831112644233996,0.8908902663208518,-0.13130385914202128,-0.4050629048407832,0.0,-0.14074917459521694,0.2801611584088205,-0.2339160500378235,0.0,0.619792498082868,-0.22433543662291247,-0.2498204628145431,0.02670675260314934,-0.10011491351316464,-0.07591454846195553,0.2589703775287098,-0.030897909597682814
2019-10-11,1.2333378282056755,1.1768491965212895,1.3172447217891667,1.3182177589694666,1.8510056156037382,1.1816103300779999,1.2328111118695027,1.0727750645844945,1.229278942621892,1.8999095673980675,3.350158382582433,1.678993993162907,1.3982636596738305,1.513024472439688,0.8783068621911678,0.6433278407168619,0.9188281444398594,1.251143856224679,0.8169934538673769,1.1601866119114512,2.333930375680546,1.1259500034594314,2.854745230427256,0.9830260174401096,0.9269714752785103,0.8851865502175947,1.5393303097037947,2.7417893493969543,1.505405532662235,1.5564167377316434,1.987987298140586,1.265123973462465,1.3663691170334402,0.655737089809666,3.9257686063489796,2.4040706330995634,-0.061238389029721785,0.9421288462806083,1.3503541449594516,0.2493754741191872,0.576698947620075,1.5810261780775892,0.9507834690896965,1.8832373956716824,1.1770963460038688,0.07885863538536161,1.4563131891232814,1.1202326937789258,1.2038379576539229,1.1775788099551574,1.5147787130760515,1.540208441752827,2.0414085486099696,2.2040556620354415,0.885175685425059,1.6566285500939928,1.136362558800321,6.708000602573064,0.8142655177116431,1.9732681022530691,1.6973963492740562,-10.742411289787071,2.5914076686519025,1.1395003385271014,1.2304224149072645,1.04146226419442,1.5745159779736366,1.0332829355488378
2019-10-14,0.009839049670977673,-0.03249993088418284,-0.17379611582808407,-0.025935983738207463,-0.22194501274587644,0.02008353771005991,-0.06468906099098139,-0.02962827699252423,-0.8573535631513325,-0.8742907581617005,-0.7426270892042124,-0.405801344218856,-0.35300013004921466,-0.20172251457837323,0.44068235814338547,-0.07399090027076716,-0.14428753146347761,0.16692049742727172,-0.04900960585781954,0.0,1.3610285090552392,1.4710935270979293,-2.9242025224117136,0.300623149415955,-0.056060118006441464,-0.10807257828811134,-0.4451860142621283,0.2366105090448924,0.46015091399665947,-0.4653977150101617,-2.5140787797879356,-0.21458696077494288,0.7081399541196689,0.16287018077018417,-0.7654812634187187,1.3428792972760932,0.1821535391393862,0.0,-0.12188989883610946,-0.7801884186151536,-0.43171867181128726,-0.7518789579387514,0.28264124110278893,-0.3777144596475998,-0.16402780286377733,-0.6289302046118421,-0.07929639555717943,-0.2558711157595597,-0.14970234246160494,0.005426193986352169,-0.19202596411529105,0.35344432399782116,-0.14332268357563405,-0.2684193993659995,-0.09911029465416876,0.2967427068673892,0.21186252326601665,-0.8388130393632216,-2.119746031097528,0.06075473534669324,-0.7625699266158381,3.3677900519843136,-0.34885881135821495,-0.14128212631398054,-0.09807751790363656,-0.20882963564524681,-0.3254978438682199,-0.118133557768896
2019-10-15,0.2555303550176737,0.6307607603087015,0.32883333971887896,0.026064445709399055,0.7541672328953767,0.1941544851054927,0.14040415082130384,0.3716643161651067,0.2545050147563683,0.30008381327940525,0.11650657383388775,0.19298148525171618,0.3528004213842315,0.2769515805679435,0.9267103103430454,0.3543039573853348,0.2592730245061731,0.39091038713753795,0.6520248120295188,-0.6145867704873413,0.03636446866123451,0.3282412488825609,-0.12185493754208156,0.8197988996568181,0.2417588878468419,-0.34122798491804895,-1.7982121977107628,0.3222044883366593,0.6137918493494359,0.14237037243921852,-1.6221784458954915,0.426438820522442,-0.0350731384979992,0.49260644038640145,0.627172101192352,0.17849583132399274,-0.06373024521952873,0.45721549905725783,-0.02433017777175658,0.9631946666148891,0.0,-0.19156613882374499,2.337513261183197,0.19267344767686134,-0.7608662638636327,0.1614164934235201,-0.9523875841295883,0.2678418034400612,0.3062959679517946,0.2837212330447029,0.7712694188448244,-0.5988832915591049,0.07585988218206473,0.3994087798784711,-0.5530352256329429,0.450784853875389,0.7994160962756385,3.408325608614235,-1.9675934698328752,0.8647275171729333,0.7823781562751967,1.9801993286384318,1.1277522284553965,0.30875312637893254,0.4048108987290488,0.4703986539726174,0.5778253677363787,0.38857707350925835
2019-10-16,-0.5695495305996252,-0.7310642619536969,0.3366537561496016,-0.6172882507032921,0.09002025886749644,-3.5878033188714173,-3.2785723117684293,-0.7239528286391474,-0.28797668008885113,-0.6950973031626508,-7.161807157953673,-1.4333292643229167,-1.475385575313712,-0.7777171328455171,-1.2206836116881523,-0.1321726284783625,-0.5616440525763227,-2.129225004425004,-0.621271790618973,-0.376533155283885,-0.6364932843187012,-2.692907586868498,-6.669359877911184,0.2686972845436252,-3.563212330329571,-4.867799250406697,-2.6616467684000242,-0.8695630059726203,-3.0945652038168214,-0.5427144879671797,-2.7830127758431566,-0.5789505807976787,-2.878021260198103,-0.32310146593915234,-0.41351081095968195,-0.9692353420696815,-0.30563045564642954,-0.58939194426896,-1.2269938650306749,-0.6865735027558341,-0.2536955751536714,-0.19083497102031144,-0.1632142582514884,-0.19011841153401954,-1.4199903684620763,0.0,-0.15961296500853825,-0.14802502038253365,-0.03460938659235115,-0.30175873115118673,0.16630956182098006,-0.3975390968557608,-0.018653585481047303,-0.48064736691630916,-0.6703090018524376,0.6731499877206406,-0.49680407428073736,0.007524850387592978,-2.229173647348912,-0.7840721433341443,0.060824775917472595,0.7208365336001454,-0.8075622242988215,-0.3410519055074457,-0.5459802939084994,-0.15912688692127508,0.0,-0.17064030958677517
2019-10-17,0.7760239404177495,0.031746758355034724,1.0723311718311481,0.6166538791317231,1.1785551328769146,0.41505110245969973,-0.03301314684225334,0.260082564705672,0.7375424469989367,-0.2374722547317641,-0.8475636005529528,0.4402251810105016,0.9977453137665268,0.5092474096374269,0.4270078521473477,0.08802458240927975,0.24506005797109873,0.6734464984995044,0.9574874272428884,0.5009016244526452,1.530794954930486,0.5639083322523829,-1.9881528150982124,0.13421409269587428,0.31055426009865533,0.9479023976885518,0.8077589680405988,0.4572730486908429,0.24675748391332106,0.38961104373003846,0.45557389815644983,0.48051337313137366,0.8044992204957916,0.48387436663331984,0.4807671209260963,0.41580201514362003,0.18927275866986204,0.6600685411728596,-0.12836774346900826,0.7309899529576712,-0.18281701451695606,0.9784679567770925,0.8103707005698461,0.6475457179186752,-0.3820944104272836,-0.15491482823962013,0.31422558496272057,0.5861856306192278,0.6757863567226469,0.39567395828276924,0.5730607871265423,6.360902449603835,0.5356500162480458,0.403226862171857,0.5261816218380175,1.5555558381257233,0.43891342799940336,-0.42263966686322896,-0.7381528195303472,1.361381902424459,0.33339510364657066,-0.331127082594107,0.4862523784292299,0.6009136461116448,0.34208770252500803,0.21846374585441178,0.5353305356164337,0.42895402328356264
